,carat,cut,color,clarity,depth,table,x,y,z,price_predicted
4916,0.4,Good,E,SI1,64.2,56.0,4.66,4.69,3.0,948.9346496265979
4919,0.34,Premium,E,VS2,61.0,59.0,4.51,4.48,2.74,579.2301275991363
4920,0.3,Good,E,SI1,63.7,59.0,4.27,4.21,2.7,363.805778199976
4929,0.44,Ideal,E,VVS2,61.8,56.0,4.88,4.93,3.03,1183.1078811304747
4936,1.0,Premium,E,VS1,59.1,59.0,6.56,6.51,3.86,5209.648819713151
4947,0.32,Ideal,E,VS2,62.9,56.0,4.39,4.36,2.75,457.2094356566506
4950,0.37,Very Good,E,VS2,60.6,58.0,4.62,4.65,2.81,775.8447026885976
4961,0.55,Very Good,E,VS1,62.8,56.0,5.2,5.24,3.28,1934.8945822812098
4970,1.01,Very Good,E,VS2,61.7,60.0,6.36,6.45,3.95,5430.465088237732
4972,0.31,Ideal,E,VS2,62.0,56.0,4.36,4.38,2.71,406.34347875000276
4985,2.0,Ideal,E,SI2,62.2,57.0,8.11,8.09,5.04,13664.730460148397
4986,0.58,Ideal,E,VS2,62.1,55.0,5.35,5.34,3.32,2102.269365556872
4988,0.53,Premium,E,SI2,59.9,58.0,5.31,5.27,3.17,1697.8385539034618
4999,0.33,Ideal,E,VS2,61.8,55.0,4.45,4.48,2.76,518.8603011777116
