carat,cut,color,clarity,depth,table,x,y,z,price_predicted
0.41,Very Good,F,VVS2,62.9,54.0,4.7,4.74,2.97,1664.7344520560614
1.5,Premium,E,SI2,62.7,56.0,7.38,7.33,4.61,14664.57236647826
0.9,Very Good,H,VS2,62.1,57.0,6.16,6.23,3.85,7159.97303740588
0.36,Ideal,E,SI1,61.6,56.0,4.56,4.59,2.82,1175.3204026296432
1.05,Premium,G,IF,60.6,60.0,6.57,6.59,3.99,9058.149510787933
0.34,Ideal,G,VS2,61.0,57.0,4.48,4.5,2.74,1019.5378466609161
1.18,Premium,E,SI2,62.5,60.0,6.74,6.7,4.2,10704.69388372353
1.03,Premium,D,SI2,61.8,60.0,6.45,6.42,3.98,8871.857042896138
0.32,Ideal,G,VS2,62.4,55.0,4.36,4.39,2.73,786.1177928197543
1.08,Ideal,E,VVS2,61.0,56.0,6.64,6.67,4.06,9378.965296452863
0.73,Ideal,J,SI1,61.8,56.0,5.78,5.81,3.58,5172.68768005116
1.1,Ideal,F,SI2,60.4,55.0,6.77,6.73,4.08,9642.87000566685
1.72,Premium,I,VVS2,62.7,58.0,7.6,7.54,4.75,17664.323635621084
1.0,Premium,F,SI1,61.6,61.0,6.37,6.3,3.9,8591.247980782438
0.92,Ideal,H,SI1,61.6,56.0,6.21,6.25,3.84,7467.193698389243
0.75,Ideal,E,SI1,61.4,56.0,5.83,5.89,3.6,5397.735293759111
0.72,Premium,F,VS1,58.8,60.0,5.91,5.89,3.47,5127.575962335901
1.2,Premium,G,SI2,59.9,59.0,6.92,6.98,4.16,10880.355804727065
0.61,Ideal,F,VVS2,61.8,55.0,5.43,5.47,3.37,3803.10657694791
0.31,Ideal,E,VS2,61.4,54.0,4.41,4.38,2.7,695.0949903028554
0.52,Very Good,F,VVS2,58.9,60.0,5.23,5.3,3.1,2858.6614465213042
0.23,Very Good,D,VVS1,59.7,58.0,3.97,4.04,2.39,9.85190038509836
0.3,Very Good,G,VS1,60.2,62.0,4.3,4.31,2.59,698.3585368922768
0.84,Very Good,D,SI1,59.2,59.0,6.18,6.21,3.67,6501.400181008042
0.77,Ideal,E,SI2,62.1,56.0,5.84,5.86,3.63,5685.927711170765
2.14,Premium,F,SI2,58.2,61.0,8.5,8.45,4.93,23232.088920924463
1.01,Very Good,H,VVS1,60.6,56.0,6.5,6.53,3.95,8538.188769360842
0.35,Premium,E,SI1,59.7,60.0,4.58,4.53,2.72,1196.6628689268919
1.5,Premium,I,VVS2,60.2,58.0,7.5,7.34,4.47,14854.9851052926
0.52,Ideal,F,IF,60.3,60.0,5.24,5.27,3.17,2803.345983925587
1.19,Ideal,H,VS1,62.5,54.0,6.78,6.82,4.25,10711.993858829168
0.3,Premium,J,VS1,62.6,58.0,4.27,4.32,2.69,565.0052722428137
0.53,Premium,E,SI1,61.8,60.0,5.21,5.18,3.21,2967.0199176301503
0.91,Ideal,D,VVS2,62.0,54.0,6.2,6.25,3.86,7292.546270861858
0.59,Very Good,E,VS2,60.8,57.0,5.37,5.42,3.28,3633.3744258356783
2.01,Very Good,H,I1,58.1,63.0,8.3,8.19,4.79,21612.91030719709
0.92,Fair,E,SI1,65.6,57.0,6.1,6.07,3.99,7401.520786846465
0.8,Ideal,G,VS2,62.2,56.0,5.94,5.87,3.67,6105.451604340432
1.42,Premium,F,SI2,59.7,57.0,7.33,7.3,4.37,13766.910019485533
0.46,Very Good,F,SI2,61.5,56.0,4.98,5.01,3.07,2158.8112571255815
0.38,Ideal,F,VS2,61.2,57.0,4.64,4.67,2.85,1397.3666584666714
0.93,Premium,H,VS2,60.3,61.0,6.39,6.25,3.81,7702.712234261499
1.2,Very Good,I,VS2,61.7,59.0,6.83,6.88,4.23,10851.087650501971
0.82,Very Good,G,SI1,63.4,55.0,6.0,5.93,3.78,6243.965516910406
0.54,Premium,E,SI1,62.2,58.0,5.26,5.23,3.26,3032.1955638670834
1.02,Very Good,I,VS2,59.3,59.0,6.57,6.62,3.91,8682.869383990388
0.4,Ideal,F,VS2,60.6,55.0,4.82,4.78,2.91,1589.7385352399488
0.31,Very Good,I,VS2,60.7,61.0,4.32,4.34,2.63,782.2447363165891
0.72,Ideal,G,VS1,61.2,57.0,5.76,5.79,3.53,5092.628703410635
1.71,Very Good,H,VS1,62.0,56.0,7.64,7.68,4.75,17417.542919381016
1.61,Very Good,E,SI1,62.3,57.0,7.43,7.47,4.64,16166.323265871744
0.52,Ideal,G,SI2,61.6,55.0,5.16,5.19,3.19,2819.6712241178034
0.5,Ideal,F,VVS2,62.1,58.0,5.07,5.11,3.16,2594.7314807570774
0.72,Premium,H,SI1,62.5,57.0,5.73,5.67,3.56,5143.157951412238
0.46,Very Good,E,SI1,59.3,63.0,5.09,5.02,3.0,2264.5577653221244
1.2,Ideal,H,VS1,61.9,57.0,6.77,6.73,4.18,11009.95479244328
0.3,Very Good,D,SI1,63.4,54.0,4.31,4.27,2.72,580.806749302703
0.41,Good,F,SI1,63.9,56.0,4.68,4.74,3.01,1612.2201952406097
1.51,Premium,H,SI1,58.0,59.0,7.57,7.54,4.38,14971.674247891704
0.53,Ideal,D,SI1,61.6,56.0,5.2,5.23,3.21,2924.8534418153113
0.54,Ideal,D,SI1,61.5,56.0,5.23,5.25,3.22,3054.5331877475896
0.9,Very Good,G,VS2,62.4,61.0,6.13,6.17,3.84,7210.101981226171
1.05,Ideal,E,VVS2,62.4,56.0,6.49,6.52,4.06,9008.211051111852
1.02,Ideal,F,SI2,61.4,56.0,6.5,6.47,3.98,8698.661193103826
1.15,Premium,G,SI2,62.7,58.0,6.71,6.69,4.2,10258.69712145169
0.86,Fair,G,VS1,64.6,58.8,5.95,6.04,3.87,6631.5223175519095
0.54,Ideal,G,VS1,61.3,57.0,5.25,5.28,3.23,3025.074549378286
1.27,Ideal,J,SI2,61.2,56.0,6.99,6.95,4.27,11834.406079343082
0.7,Very Good,G,VS2,63.3,56.0,5.59,5.66,3.56,4813.723125499385
0.91,Good,H,VVS2,65.5,57.0,6.01,6.11,3.97,7219.034350264644
0.39,Ideal,E,VS1,62.3,57.0,4.67,4.64,2.9,1519.592110922036
0.41,Premium,F,VVS2,62.4,58.0,4.76,4.7,2.95,1736.8774087151887
0.38,Premium,E,VS1,60.7,59.0,4.65,4.7,2.84,1388.3781734576992
1.1,Very Good,D,SI2,61.1,58.0,6.61,6.69,4.06,9651.356236804631
0.5,Good,H,VVS1,63.5,58.0,4.98,5.03,3.18,2608.1632334255974
0.24,Very Good,E,VVS2,62.1,59.0,3.95,4.0,2.47,90.4190515541602
1.0,Good,D,IF,63.3,59.0,6.33,6.37,4.02,8384.510001775881
1.88,Very Good,I,VS2,62.2,57.0,7.79,7.86,4.87,19702.01571411838
1.53,Premium,J,VVS1,61.6,58.0,7.4,7.37,4.55,15154.202770903798
2.11,Premium,J,SI2,60.7,60.0,8.27,8.2,5.0,22834.960008882044
0.79,Ideal,G,SI1,61.1,57.0,5.98,5.93,3.64,5956.553130692235
1.0,Ideal,G,SI1,62.4,56.0,6.41,6.34,3.98,8477.948976708201
0.31,Ideal,D,SI1,62.7,56.0,4.32,4.36,2.72,661.3991570220047
0.4,Very Good,E,VVS1,61.2,61.0,4.7,4.74,2.89,1609.7987164725182
1.07,Ideal,G,SI2,61.1,57.0,6.61,6.65,4.05,9249.285550520584
0.3,Premium,H,VS1,62.3,58.0,4.26,4.28,2.66,628.5756366780716
1.01,Premium,D,SI2,58.0,60.0,6.58,6.53,3.8,8736.563976180638
0.71,Very Good,H,SI2,61.8,58.0,5.67,5.73,3.52,4977.0064229690815
0.51,Premium,G,SI2,60.8,59.0,5.2,5.19,3.16,2717.9003364189775
0.3,Good,G,VVS2,63.2,57.0,4.23,4.28,2.69,584.8497127809366
0.75,Ideal,E,VS2,62.0,56.0,5.82,5.85,3.62,5402.896555984298
0.62,Very Good,E,VS1,60.1,56.0,5.56,5.58,3.35,3926.075280519156
0.41,Good,E,SI1,63.9,58.0,4.72,4.7,3.01,1655.212535968314
0.38,Very Good,H,VS1,61.3,54.0,4.68,4.7,2.88,1350.3313542607345
1.4,Premium,D,VS1,62.8,58.0,7.17,7.07,4.47,13487.671162586166
0.32,Premium,I,VS2,62.2,59.0,4.35,4.37,2.71,822.2971414965411
0.91,Premium,H,VS2,61.8,60.0,6.22,6.18,3.83,7388.360890842892
0.4,Premium,E,VVS1,61.4,59.0,4.68,4.74,2.89,1604.0117414251226
1.52,Very Good,D,SI2,59.1,58.0,7.45,7.48,4.41,15097.424821350318
1.03,Premium,E,SI2,62.0,59.0,6.42,6.49,4.0,8784.830755833418
0.57,Very Good,E,SI2,58.8,57.3,5.42,5.46,3.21,3401.415617676038
0.59,Very Good,E,VS2,61.7,60.0,5.36,5.4,3.32,3599.4628518603804
1.0,Fair,E,SI1,58.1,63.0,6.6,6.52,3.81,8590.133429324587
1.01,Premium,H,VS2,61.6,59.0,6.45,6.47,3.98,8535.803456365682
1.0,Ideal,F,VVS2,59.7,60.0,6.48,6.52,3.88,8473.638835946118
0.41,Very Good,F,SI2,60.8,58.0,4.78,4.83,2.92,1675.60007553166
1.12,Very Good,G,I1,61.2,63.0,6.68,6.59,4.05,10058.619044734121
0.5,Good,D,SI1,63.6,54.0,5.02,5.08,3.21,2545.418733903204
1.0,Premium,E,SI1,61.7,58.0,6.42,6.35,3.94,8519.71514834173
0.81,Very Good,G,VS1,62.6,55.0,5.92,5.97,3.72,6111.09984962034
1.31,Ideal,F,SI2,62.7,57.0,7.05,6.98,4.4,12269.900742243033
1.43,Very Good,G,VS2,62.2,58.0,7.15,7.18,4.46,13852.33633109925
0.54,Very Good,H,VS2,63.2,55.0,5.24,5.2,3.3,3003.245100026316
0.39,Good,G,VS2,63.8,59.0,4.66,4.59,2.95,1497.562509479409
0.25,Ideal,G,VVS2,62.1,57.0,4.01,4.07,2.5,166.14263088236316
0.31,Ideal,D,SI1,62.4,53.0,4.33,4.35,2.71,683.829062645945
0.32,Ideal,F,VVS2,61.2,57.0,4.43,4.4,2.7,833.5630691534507
0.64,Ideal,D,VS1,61.5,56.0,5.54,5.55,3.41,4170.541774033675
1.04,Premium,H,VVS1,60.4,58.0,6.58,6.53,3.96,8994.825746467384
0.37,Ideal,H,VS2,61.7,55.0,4.64,4.67,2.87,1225.6127184629856
0.7,Premium,G,SI2,60.0,60.0,5.69,5.65,3.51,4908.921700604661
1.7,Very Good,I,SI1,61.9,62.0,7.52,7.58,4.67,17406.431310095384
1.02,Premium,G,VVS2,62.2,60.0,6.39,6.43,3.99,8686.569400534052
0.7,Very Good,I,VS1,63.1,54.0,5.61,5.67,3.56,4811.655502888551
1.53,Very Good,G,VVS2,62.5,57.0,7.33,7.38,4.6,15067.684658369615
0.95,Good,D,SI2,56.5,61.0,6.53,6.5,3.68,7995.500382123057
0.5,Ideal,D,VS2,61.7,56.0,5.12,5.14,3.16,2585.6351254008823
0.7,Ideal,E,VS2,62.2,55.0,5.64,5.67,3.52,4867.063247227702
2.52,Premium,I,SI1,58.5,59.0,8.9,8.87,5.2,28341.357534839382
0.36,Premium,G,SI2,59.3,59.0,4.66,4.62,2.75,1262.464227986034
0.34,Very Good,F,SI2,63.5,56.0,4.48,4.44,2.83,961.5290486321578
0.51,Very Good,E,SI2,58.3,61.9,5.19,5.2,3.04,2847.3340965412226
0.56,Ideal,E,VS1,60.8,55.0,5.37,5.32,3.25,3301.7949663850304
1.13,Premium,G,VS1,61.6,58.0,6.76,6.68,4.14,10054.329481141178
2.09,Very Good,F,SI2,62.7,61.0,8.07,8.14,5.08,22433.982682582035
1.51,Ideal,H,VS2,61.9,59.0,7.29,7.34,4.53,14872.521243762521
0.34,Ideal,F,VVS1,61.4,57.0,4.5,4.53,2.77,966.7155674075846
1.01,Good,J,SI1,58.8,57.0,6.57,6.63,3.88,8561.669948538543
1.14,Ideal,H,VVS2,61.9,56.0,6.69,6.72,4.15,10139.365156520027
1.01,Good,H,SI1,63.1,60.0,6.37,6.41,4.03,8501.374039915398
0.71,Good,I,VS1,59.1,63.4,5.76,5.81,3.42,5057.029233836677
0.36,Premium,G,IF,62.5,60.0,4.49,4.53,2.82,1202.1935759131295
1.2,Premium,H,SI2,62.5,58.0,6.74,6.69,4.2,11009.329079621073
0.52,Ideal,H,VS2,61.7,54.0,5.18,5.22,3.21,2778.5307653064865
0.63,Premium,I,VS1,62.0,58.0,5.52,5.45,3.4,4106.59229689092
1.01,Premium,F,SI1,62.2,59.0,6.41,6.36,3.97,8622.311900953417
0.41,Very Good,E,SI2,63.2,58.0,4.72,4.68,2.97,1717.6490130528273
0.52,Good,I,SI1,63.6,60.0,5.1,5.05,3.23,2865.547384422757
0.31,Ideal,I,SI2,62.0,54.1,4.32,4.35,2.69,704.299216006276
1.5,Premium,H,I1,62.9,60.0,7.31,7.22,4.57,14777.445809820947
1.02,Good,H,SI2,60.3,63.0,6.45,6.49,3.9,8761.939123704999
0.25,Premium,H,VVS1,60.1,62.0,4.11,4.08,2.46,233.95019022916745
0.31,Good,H,VVS1,63.7,56.0,4.33,4.3,2.75,676.3747691690296
0.26,Ideal,H,VVS2,61.8,55.7,4.08,4.1,2.53,276.1780883671779
0.73,Very Good,D,VS2,63.5,58.0,5.68,5.72,3.62,5167.716901970181
1.51,Good,I,VS1,63.6,57.0,7.14,7.21,4.56,14896.183239137985
0.72,Very Good,E,SI2,61.4,58.0,5.76,5.8,3.55,5061.410464868379
0.31,Good,G,VS2,64.4,54.0,4.24,4.29,2.75,658.187979113979
1.01,Ideal,F,VS1,61.7,56.0,6.48,6.45,3.99,8548.511293811218
1.0,Premium,D,VS1,62.7,54.0,6.38,6.35,3.99,8449.732096036865
1.12,Very Good,I,VS2,62.9,55.9,6.59,6.62,4.16,9880.513839184003
1.14,Very Good,F,VVS1,62.2,55.9,6.67,6.69,4.16,10145.460154005303
0.75,Ideal,G,SI2,62.5,55.0,5.82,5.77,3.62,5465.733337250125
0.54,Premium,H,VVS1,62.0,57.0,5.25,5.2,3.24,3076.2295102020976
1.55,Premium,H,VS2,61.7,59.0,7.44,7.4,4.58,15403.948064937182
0.32,Ideal,D,SI2,61.1,56.0,4.41,4.39,2.69,847.3125122062994
1.01,Premium,G,VVS2,61.9,59.0,6.41,6.45,3.98,8539.938701587349
0.3,Ideal,E,VVS2,62.2,57.0,4.28,4.31,2.67,599.116998308768
0.4,Very Good,D,VS2,63.6,55.0,4.68,4.72,2.99,1502.9027323214384
1.12,Ideal,H,VS1,60.9,57.0,6.71,6.73,4.09,9910.607858321962
0.41,Ideal,H,VS1,61.8,56.0,4.78,4.73,2.94,1730.7824112299136
1.15,Ideal,H,SI1,61.9,55.0,6.74,6.77,4.18,10227.904443640986
1.04,Ideal,E,VVS2,61.0,57.0,6.61,6.57,4.02,8901.996895753478
2.02,Fair,G,I1,65.6,57.0,7.87,7.8,5.15,21522.66441555614
1.11,Ideal,F,VVS1,59.7,58.0,6.7,6.74,4.01,9844.924037556497
0.62,Premium,G,VVS2,59.2,59.0,5.58,5.56,3.3,4005.98055309308
0.31,Ideal,I,VS1,61.9,54.0,4.34,4.38,2.7,674.8405776369714
0.9,Good,G,SI2,63.8,56.0,6.16,6.13,3.92,7156.746270894064
0.44,Premium,E,VVS2,60.0,59.0,4.95,4.99,2.98,1974.195775609755
0.91,Very Good,I,SI2,62.8,61.0,6.15,6.18,3.87,7321.379196408952
0.73,Premium,E,VS2,61.6,59.0,5.77,5.73,3.54,5279.358255561345
1.5,Good,H,VS2,63.6,58.0,7.22,7.27,4.61,14665.404152048468
0.5,Premium,G,VVS2,59.6,60.0,5.18,5.15,3.08,2688.5960164209523
0.57,Premium,D,VS2,61.7,60.0,5.32,5.28,3.27,3443.7725776350862
0.54,Ideal,D,VS2,61.9,55.0,5.24,5.23,3.24,3049.772229703715
1.02,Ideal,H,VS2,60.4,57.0,6.58,6.54,3.96,8690.190550569838
0.31,Good,E,IF,64.2,60.0,4.22,4.28,2.73,683.61924260884
0.34,Ideal,E,SI2,62.9,56.0,4.48,4.45,2.81,977.0380918579581
0.5,Ideal,F,SI2,61.7,55.0,5.13,5.15,3.17,2568.992194824337
0.3,Ideal,G,SI2,62.1,58.0,4.27,4.3,2.66,615.7599288853127
0.4,Ideal,F,SI1,61.6,55.0,4.72,4.76,2.92,1564.8310348774157
0.7,Very Good,G,SI1,63.3,61.0,5.6,5.55,3.53,4938.0626485896355
0.31,Good,D,SI1,63.5,56.0,4.29,4.31,2.73,680.3098623000395
1.21,Good,G,SI1,63.8,58.0,6.75,6.64,4.27,11118.11311146147
0.82,Very Good,E,VS2,62.8,59.0,5.92,5.93,3.72,6290.908539372908
0.5,Fair,G,VS1,64.9,57.0,4.98,4.94,3.22,2632.1273305815953
1.04,Very Good,E,SI1,62.8,59.0,6.46,6.41,4.04,8960.904504545639
1.31,Premium,H,SI2,60.8,58.0,7.13,7.08,4.32,12307.957229386448
2.07,Very Good,H,SI1,62.1,59.0,8.15,8.2,5.08,22113.222398582926
2.01,Very Good,I,VS2,62.4,58.0,8.06,7.99,5.01,21443.558510068597
1.06,Ideal,H,VS2,61.2,55.0,6.57,6.61,4.03,9144.103332823075
0.9,Premium,F,VS2,61.9,55.0,6.25,6.23,3.86,7174.332604677145
1.02,Ideal,G,SI2,62.4,54.0,6.39,6.47,4.02,8620.105548575099
0.71,Premium,E,VS2,61.0,60.0,5.76,5.69,3.49,5069.511662641316
0.5,Ideal,E,SI1,63.0,56.0,5.13,5.06,3.21,2592.9562919803348
0.54,Premium,H,VS1,62.6,59.0,5.22,5.19,3.26,3052.040004405205
1.12,Ideal,D,SI1,60.5,56.0,6.75,6.78,4.09,9882.90882012561
0.31,Ideal,I,SI1,61.3,55.0,4.39,4.42,2.7,657.8896246225472
2.13,Premium,J,SI2,62.6,58.0,8.21,8.18,5.13,22978.225211549445
1.74,Ideal,E,SI1,62.2,56.0,7.72,7.67,4.79,17846.989032819743
0.62,Fair,F,SI1,55.1,66.0,5.85,5.7,3.18,4114.322194321888
0.8,Premium,E,SI1,62.9,60.0,5.89,5.87,3.7,6055.9387053959
0.5,Very Good,F,VS1,61.9,62.0,5.02,5.06,3.12,2666.2643131977875
0.32,Very Good,E,VVS1,60.9,58.0,4.49,4.45,2.72,788.2873651204669
1.07,Ideal,E,SI2,62.4,60.0,6.49,6.52,4.06,9304.991649351166
2.5,Fair,H,SI2,64.9,58.0,8.46,8.43,5.48,27935.774810143015
0.31,Ideal,D,VS2,61.2,55.0,4.38,4.35,2.67,745.0237820324901
0.37,Ideal,J,IF,61.9,54.0,4.63,4.68,2.88,1203.1828128390468
1.3,Premium,F,VS1,61.0,59.0,7.05,7.08,4.31,12148.10085051922
1.02,Premium,E,SI1,62.8,58.0,6.45,6.39,4.03,8688.621434541095
0.36,Ideal,G,SI1,61.1,55.0,4.58,4.62,2.81,1169.2254051443679
1.14,Premium,D,SI2,59.2,61.0,6.84,6.82,4.04,10232.721517655365
0.7,Very Good,E,SI2,63.2,61.0,5.62,5.59,3.54,4900.749412562105
0.3,Premium,E,VS2,61.8,58.0,4.28,4.26,2.64,673.4354479259514
0.71,Ideal,D,SI2,61.0,56.0,5.77,5.8,3.53,4939.277294156447
0.4,Premium,F,VVS1,61.1,59.0,4.75,4.78,2.91,1569.4841225740656
1.18,Premium,I,SI2,60.8,58.0,6.84,6.78,4.14,10740.882900346765
0.34,Ideal,E,VVS1,62.2,56.0,4.46,4.44,2.77,1025.8329962368473
1.5,Premium,G,SI1,62.3,58.0,7.33,7.27,4.55,14767.323437461226
0.72,Very Good,F,SI2,58.5,60.0,5.86,5.93,3.45,5105.053774968527
1.03,Ideal,E,VVS2,60.6,59.0,6.5,6.53,3.95,8834.969367600157
0.28,Very Good,I,VS2,61.9,57.0,4.16,4.19,2.58,467.006105661948
0.31,Ideal,J,SI1,62.4,53.0,4.38,4.4,2.74,623.9780506472491
1.02,Very Good,D,SI2,62.7,59.0,6.36,6.44,4.01,8646.670699420702
0.7,Good,I,SI2,63.5,56.0,5.59,5.63,3.56,4837.286918474069
1.34,Very Good,E,SI2,62.1,63.0,7.06,7.01,4.37,12729.446795477057
2.07,Very Good,J,VS2,61.3,56.0,8.16,8.2,5.02,22186.206808758714
0.74,Fair,G,SI1,64.8,59.0,5.63,5.6,3.64,5372.531294486063
0.58,Ideal,E,SI2,61.4,57.1,5.36,5.38,3.3,3490.1453889412087
0.31,Ideal,D,VS1,60.5,57.0,4.39,4.41,2.66,712.4715040488314
0.54,Ideal,G,VVS2,62.6,57.0,5.19,5.23,3.26,3011.9411512012002
1.01,Premium,F,VS1,62.5,58.0,6.42,6.37,4.0,8582.305329492841
1.29,Ideal,G,VVS2,62.4,57.0,6.97,6.94,4.34,12051.48155709913
1.01,Very Good,H,SI1,61.9,59.0,6.4,6.43,3.97,8564.43622982212
1.14,Ideal,H,SI1,62.3,56.0,6.69,6.77,4.19,10053.364886460828
0.3,Ideal,E,VVS1,62.5,56.0,4.28,4.3,2.68,595.2897755249818
1.33,Ideal,H,SI1,62.7,56.0,7.04,6.99,4.4,12555.93325530042
0.35,Premium,H,SI1,60.0,61.0,4.6,4.57,2.75,1135.9859920153322
0.77,Very Good,J,VVS1,62.8,58.0,5.78,5.84,3.65,5660.912340461007
0.41,Good,I,SI1,63.8,57.0,4.7,4.67,2.99,1696.352994779631
1.02,Good,D,SI1,63.3,58.0,6.35,6.39,4.03,8659.686559304118
0.78,Very Good,J,VS2,63.0,58.0,5.84,5.87,3.69,5756.37248998011
0.38,Ideal,E,VVS2,62.4,56.0,4.63,4.69,2.91,1308.6730529744323
1.06,Very Good,F,SI1,61.2,57.0,6.58,6.68,4.06,9056.969175413136
1.02,Ideal,H,VVS2,62.1,56.0,6.5,6.45,4.02,8667.643106652227
0.71,Ideal,D,SI1,62.4,57.0,5.69,5.72,3.56,4943.92071390665
1.51,Ideal,I,SI1,62.2,56.0,7.36,7.27,4.55,14924.394199151975
0.41,Ideal,E,VS1,62.0,55.0,4.77,4.74,2.95,1708.352505605973
0.7,Premium,E,SI2,59.8,61.0,5.76,5.74,3.44,4940.257477440588
0.39,Premium,F,VVS1,59.7,58.0,4.75,4.73,2.83,1553.8213752816614
0.71,Ideal,E,SI2,62.7,56.0,5.68,5.71,3.57,4937.200003599166
0.31,Ideal,G,SI1,61.2,56.0,4.37,4.39,2.68,699.0300834338649
0.5,Premium,G,SI2,60.7,57.0,5.15,5.07,3.1,2719.3886942316567
0.51,Ideal,F,VS1,62.5,55.0,5.08,5.13,3.19,2695.2606107579345
0.36,Premium,F,VS2,60.5,60.0,4.61,4.55,2.77,1279.6153330911154
1.15,Premium,G,VS1,63.0,60.0,6.68,6.6,4.18,10344.071678688679
0.71,Ideal,J,VS1,62.3,55.0,5.7,5.73,3.56,4938.9596037721185
0.4,Premium,E,IF,61.3,58.0,4.77,4.73,2.91,1614.544085912601
0.51,Ideal,E,SI1,61.7,56.0,5.13,5.17,3.18,2689.991478185523
0.71,Good,G,VS2,64.0,55.0,5.65,5.67,3.62,4901.5288294509155
1.09,Premium,F,SI1,62.7,58.0,6.56,6.51,4.1,9583.153976146536
2.14,Ideal,H,SI2,61.9,57.0,8.34,8.28,5.14,23074.00305145288
1.29,Ideal,F,VS1,60.7,57.0,7.08,7.05,4.29,12055.318447829368
1.03,Ideal,F,SI1,61.3,57.0,6.58,6.51,4.01,8803.735540454112
0.36,Ideal,E,VS1,61.6,57.0,4.54,4.58,2.81,1189.0698456824907
0.31,Ideal,I,IF,61.3,57.0,4.4,4.34,2.68,746.9835342960986
0.41,Premium,I,VVS1,61.9,57.0,4.82,4.78,2.97,1668.0379117075204
0.31,Ideal,D,SI1,62.4,56.0,4.33,4.35,2.71,683.829062645945
1.56,Good,J,VS2,62.3,64.0,7.41,7.36,4.6,15551.712651234628
0.3,Ideal,D,VS2,61.0,55.0,4.38,4.34,2.66,616.1699010130739
1.51,Premium,H,SI1,61.2,60.0,7.46,7.37,4.54,14886.464918248685
0.74,Premium,F,SI2,59.6,58.0,5.91,5.87,3.51,5393.338474123618
0.4,Good,G,VS2,62.8,54.4,4.67,4.7,2.94,1574.1275423242678
0.82,Premium,G,SI2,60.7,61.0,6.01,5.98,3.64,6371.131502331158
1.2,Ideal,H,SI2,61.0,57.0,6.9,6.84,4.19,10949.487735568824
0.9,Good,F,VS2,63.3,57.0,6.04,6.09,3.84,7246.897374778719
0.33,Premium,E,VS2,61.1,59.0,4.49,4.45,2.73,924.9958437981104
0.31,Ideal,F,VS2,61.9,54.0,4.38,4.35,2.7,709.9783207064474
0.91,Very Good,F,VS2,62.1,58.0,6.19,6.24,3.86,7297.507380996389
1.11,Very Good,G,SI2,63.2,56.0,6.61,6.56,4.16,9785.038101061113
0.31,Premium,H,VVS2,60.6,60.0,4.34,4.38,2.64,744.9315002890562
1.25,Premium,H,SI2,60.5,61.0,6.97,6.91,4.2,11645.029639783384
0.4,Very Good,F,SI2,62.6,53.0,4.7,4.75,2.96,1520.1713757201917
1.53,Premium,E,SI2,58.9,59.0,7.63,7.55,4.47,15172.82478963685
1.0,Good,F,SI2,60.2,65.0,6.38,6.41,3.85,8566.149996275693
1.02,Very Good,E,VS2,59.2,58.0,6.52,6.58,3.88,8734.865798330855
0.9,Good,D,SI1,63.6,63.0,6.07,6.03,3.85,7291.023602857167
0.6,Premium,G,VVS1,60.0,58.0,5.53,5.43,3.29,3808.524107234256
1.0,Fair,J,SI1,64.9,58.0,6.29,6.23,4.06,8436.173137128228
0.59,Very Good,E,SI1,62.9,58.0,5.31,5.34,3.35,3597.077538865219
0.32,Ideal,D,VVS1,61.8,56.0,4.39,4.41,2.72,790.770880516404
1.11,Premium,E,SI2,62.5,58.0,6.61,6.63,4.14,9753.419558337542
0.72,Very Good,G,SI2,59.7,56.0,5.83,5.89,3.5,5069.382600820279
1.12,Ideal,G,SI2,62.4,56.0,6.63,6.67,4.15,9864.496621429666
0.56,Ideal,G,VS2,62.0,56.0,5.28,5.3,3.28,3256.4173126621677
0.23,Very Good,E,VVS2,63.8,57.0,3.88,3.9,2.48,-11.361504091111783
1.06,Premium,E,VS2,62.3,58.0,6.52,6.49,4.05,9200.5274262193
0.33,Very Good,F,VS1,59.3,56.0,4.49,4.55,2.68,904.8589694258987
1.01,Fair,F,SI2,58.2,61.0,6.48,6.52,3.78,8738.84733948592
1.01,Very Good,F,VS2,59.1,59.0,6.58,6.65,3.91,8513.808779419744
1.32,Premium,F,SI2,60.6,60.0,7.05,7.1,4.29,12452.535894326107
2.0,Ideal,H,VS2,62.4,55.0,8.03,7.94,4.99,21349.12437755302
0.73,Premium,G,I1,62.5,58.0,5.82,5.74,3.61,5204.1983524275065
0.71,Premium,E,SI1,59.2,59.0,5.83,5.86,3.46,4991.283376443363
0.7,Very Good,F,SI1,60.3,59.0,5.73,5.82,3.48,4822.0129518356125
1.16,Ideal,D,VS1,61.2,58.0,6.73,6.76,4.13,10439.664955105245
2.01,Very Good,J,SI2,63.3,56.0,7.86,7.96,5.01,21409.25255256933
1.0,Very Good,D,SI1,61.4,63.0,6.35,6.41,3.92,8475.696790610504
1.04,Fair,G,SI2,66.1,60.0,6.32,6.23,4.15,8933.278412199823
2.0,Good,G,SI2,64.3,60.0,7.87,7.83,5.05,21319.138228762284
0.42,Ideal,F,VVS2,61.6,56.0,4.85,4.83,2.98,1774.1538646651156
1.0,Good,H,SI1,64.9,56.0,6.24,6.31,4.07,8347.187097801898
0.7,Ideal,F,VS1,61.2,58.0,5.7,5.73,3.5,4860.660227304546
0.3,Ideal,D,VS2,61.0,55.0,4.36,4.33,2.65,629.9193440659209
0.4,Premium,D,VS2,62.5,59.0,4.72,4.66,2.93,1631.6951910176833
0.32,Good,D,SI1,63.3,57.0,4.37,4.38,2.77,750.1385962336228
