carat,cut,color,clarity,depth,table,x,y,z,price_predicted
1.15,Ideal,H,SI1,61.9,55.0,6.74,6.77,4.18,6883.587164512499
1.04,Ideal,E,VVS2,61.0,57.0,6.61,6.57,4.02,5839.632214130204
2.02,Fair,G,I1,65.6,57.0,7.87,7.8,5.15,10116.43048014449
1.11,Ideal,F,VVS1,59.7,58.0,6.7,6.74,4.01,6586.510180901798
0.62,Premium,G,VVS2,59.2,59.0,5.58,5.56,3.3,2193.2900826106243
0.31,Ideal,I,VS1,61.9,54.0,4.34,4.38,2.7,552.720451929948
0.9,Good,G,SI2,63.8,56.0,6.16,6.13,3.92,3857.957499591359
0.44,Premium,E,VVS2,60.0,59.0,4.95,4.99,2.98,1074.6207195502195
0.91,Very Good,I,SI2,62.8,61.0,6.15,6.18,3.87,4529.989873262772
0.73,Premium,E,VS2,61.6,59.0,5.77,5.73,3.54,3103.818731712237
1.5,Good,H,VS2,63.6,58.0,7.22,7.27,4.61,9007.824158162517
0.5,Premium,G,VVS2,59.6,60.0,5.18,5.15,3.08,1424.2389558910113
0.57,Premium,D,VS2,61.7,60.0,5.32,5.28,3.27,1973.141025420533
0.54,Ideal,D,VS2,61.9,55.0,5.24,5.23,3.24,1936.8027560592427
1.02,Ideal,H,VS2,60.4,57.0,6.58,6.54,3.96,5681.185925983524
0.31,Good,E,IF,64.2,60.0,4.22,4.28,2.73,534.0049337698097
0.34,Ideal,E,SI2,62.9,56.0,4.48,4.45,2.81,674.8440126403548
0.5,Ideal,F,SI2,61.7,55.0,5.13,5.15,3.17,1633.1661594827324
0.3,Ideal,G,SI2,62.1,58.0,4.27,4.3,2.66,534.9689494108538
0.4,Ideal,F,SI1,61.6,55.0,4.72,4.76,2.92,1061.5996267695486
0.7,Very Good,G,SI1,63.3,61.0,5.6,5.55,3.53,2675.716345724583
0.31,Good,D,SI1,63.5,56.0,4.29,4.31,2.73,332.3244922186095
1.21,Good,G,SI1,63.8,58.0,6.75,6.64,4.27,6081.118821458433
0.82,Very Good,E,VS2,62.8,59.0,5.92,5.93,3.72,3779.0762382632306
0.5,Fair,G,VS1,64.9,57.0,4.98,4.94,3.22,973.4051272701408
1.04,Very Good,E,SI1,62.8,59.0,6.46,6.41,4.04,5261.7269544129895
1.31,Premium,H,SI2,60.8,58.0,7.13,7.08,4.32,7570.125489555498
2.07,Very Good,H,SI1,62.1,59.0,8.15,8.2,5.08,14866.45685312572
2.01,Very Good,I,VS2,62.4,58.0,8.06,7.99,5.01,13884.70234961828
1.06,Ideal,H,VS2,61.2,55.0,6.57,6.61,4.03,6112.955005521329
0.9,Premium,F,VS2,61.9,55.0,6.25,6.23,3.86,4296.4281041422255
1.02,Ideal,G,SI2,62.4,54.0,6.39,6.47,4.02,5832.981780850627
0.71,Premium,E,VS2,61.0,60.0,5.76,5.69,3.49,2909.585645254287
0.5,Ideal,E,SI1,63.0,56.0,5.13,5.06,3.21,1594.6355613375872
0.54,Premium,H,VS1,62.6,59.0,5.22,5.19,3.26,1771.9607863602141
1.12,Ideal,D,SI1,60.5,56.0,6.75,6.78,4.09,6591.378765960622
0.31,Ideal,I,SI1,61.3,55.0,4.39,4.42,2.7,502.30881211908945
2.13,Premium,J,SI2,62.6,58.0,8.21,8.18,5.13,14962.09951529863
1.74,Ideal,E,SI1,62.2,56.0,7.72,7.67,4.79,12357.461544872243
0.62,Fair,F,SI1,55.1,66.0,5.85,5.7,3.18,2394.71285646475
0.8,Premium,E,SI1,62.9,60.0,5.89,5.87,3.7,3683.172468519993
0.5,Very Good,F,VS1,61.9,62.0,5.02,5.06,3.12,1603.3201214885034
0.32,Very Good,E,VVS1,60.9,58.0,4.49,4.45,2.72,74.41964837581781
1.07,Ideal,E,SI2,62.4,60.0,6.49,6.52,4.06,6285.551057385981
2.5,Fair,H,SI2,64.9,58.0,8.46,8.43,5.48,13122.167148369923
0.31,Ideal,D,VS2,61.2,55.0,4.38,4.35,2.67,530.5307295009002
0.37,Ideal,J,IF,61.9,54.0,4.63,4.68,2.88,830.5665637633219
1.3,Premium,F,VS1,61.0,59.0,7.05,7.08,4.31,7561.473112788435
1.02,Premium,E,SI1,62.8,58.0,6.45,6.39,4.03,5316.780880859065
0.36,Ideal,G,SI1,61.1,55.0,4.58,4.62,2.81,816.2730195000522
1.14,Premium,D,SI2,59.2,61.0,6.84,6.82,4.04,6140.305934433983
0.7,Very Good,E,SI2,63.2,61.0,5.62,5.59,3.54,2717.1086592790953
0.3,Premium,E,VS2,61.8,58.0,4.28,4.26,2.64,439.4257647438826
0.71,Ideal,D,SI2,61.0,56.0,5.77,5.8,3.53,3185.0200230504984
0.4,Premium,F,VVS1,61.1,59.0,4.75,4.78,2.91,898.1131717390788
1.18,Premium,I,SI2,60.8,58.0,6.84,6.78,4.14,6552.067247239078
0.34,Ideal,E,VVS1,62.2,56.0,4.46,4.44,2.77,726.5608715600797
1.5,Premium,G,SI1,62.3,58.0,7.33,7.27,4.55,9335.005221844849
0.72,Very Good,F,SI2,58.5,60.0,5.86,5.93,3.45,2971.203411874056
1.03,Ideal,E,VVS2,60.6,59.0,6.5,6.53,3.95,5891.481814665964
0.28,Very Good,I,VS2,61.9,57.0,4.16,4.19,2.58,368.0533540244314
0.31,Ideal,J,SI1,62.4,53.0,4.38,4.4,2.74,480.34048028946836
1.02,Very Good,D,SI2,62.7,59.0,6.36,6.44,4.01,5650.030624797146
0.7,Good,I,SI2,63.5,56.0,5.59,5.63,3.56,2748.8807055250863
1.34,Very Good,E,SI2,62.1,63.0,7.06,7.01,4.37,7793.068945561146
2.07,Very Good,J,VS2,61.3,56.0,8.16,8.2,5.02,14824.814602840457
0.74,Fair,G,SI1,64.8,59.0,5.63,5.6,3.64,2504.4848050037526
0.58,Ideal,E,SI2,61.4,57.1,5.36,5.38,3.3,2243.271181452911
0.31,Ideal,D,VS1,60.5,57.0,4.39,4.41,2.66,532.531796990706
0.54,Ideal,G,VVS2,62.6,57.0,5.19,5.23,3.26,1975.0105680800289
1.01,Premium,F,VS1,62.5,58.0,6.42,6.37,4.0,5251.099990511379
1.29,Ideal,G,VVS2,62.4,57.0,6.97,6.94,4.34,8169.743612475054
1.01,Very Good,H,SI1,61.9,59.0,6.4,6.43,3.97,5302.34520366412
1.14,Ideal,H,SI1,62.3,56.0,6.69,6.77,4.19,6812.170695815406
0.3,Ideal,E,VVS1,62.5,56.0,4.28,4.3,2.68,508.6951392873143
1.33,Ideal,H,SI1,62.7,56.0,7.04,6.99,4.4,8521.639109715463
0.35,Premium,H,SI1,60.0,61.0,4.6,4.57,2.75,570.7512998075199
0.77,Very Good,J,VVS1,62.8,58.0,5.78,5.84,3.65,3597.9027669135835
0.41,Good,I,SI1,63.8,57.0,4.7,4.67,2.99,667.5552832545009
1.02,Good,D,SI1,63.3,58.0,6.35,6.39,4.03,5103.086581791524
0.78,Very Good,J,VS2,63.0,58.0,5.84,5.87,3.69,3511.526419657208
0.38,Ideal,E,VVS2,62.4,56.0,4.63,4.69,2.91,925.4947327090681
1.06,Very Good,F,SI1,61.2,57.0,6.58,6.68,4.06,5854.5245843463645
1.02,Ideal,H,VVS2,62.1,56.0,6.5,6.45,4.02,5713.103950931327
0.71,Ideal,D,SI1,62.4,57.0,5.69,5.72,3.56,3241.05911897488
1.51,Ideal,I,SI1,62.2,56.0,7.36,7.27,4.55,10197.525804682638
0.41,Ideal,E,VS1,62.0,55.0,4.77,4.74,2.95,1100.300826612965
0.7,Premium,E,SI2,59.8,61.0,5.76,5.74,3.44,2812.0106105050927
0.39,Premium,F,VVS1,59.7,58.0,4.75,4.73,2.83,805.680270394721
0.71,Ideal,E,SI2,62.7,56.0,5.68,5.71,3.57,3243.21185812184
0.31,Ideal,G,SI1,61.2,56.0,4.37,4.39,2.68,536.837275284623
0.5,Premium,G,SI2,60.7,57.0,5.15,5.07,3.1,1456.0455179453782
0.51,Ideal,F,VS1,62.5,55.0,5.08,5.13,3.19,1787.1001661164328
0.36,Premium,F,VS2,60.5,60.0,4.61,4.55,2.77,662.4339744469253
1.15,Premium,G,VS1,63.0,60.0,6.68,6.6,4.18,6413.107223092056
0.71,Ideal,J,VS1,62.3,55.0,5.7,5.73,3.56,3231.1429432781797
0.4,Premium,E,IF,61.3,58.0,4.77,4.73,2.91,873.3291319485179
0.51,Ideal,E,SI1,61.7,56.0,5.13,5.17,3.18,1744.451962855316
0.71,Good,G,VS2,64.0,55.0,5.65,5.67,3.62,2695.0845892001894
1.09,Premium,F,SI1,62.7,58.0,6.56,6.51,4.1,5926.186387628661
2.14,Ideal,H,SI2,61.9,57.0,8.34,8.28,5.14,16165.616301813228
1.29,Ideal,F,VS1,60.7,57.0,7.08,7.05,4.29,8099.482862560052
1.03,Ideal,F,SI1,61.3,57.0,6.58,6.51,4.01,5757.264176520372
0.36,Ideal,E,VS1,61.6,57.0,4.54,4.58,2.81,855.937722286857
0.31,Ideal,I,IF,61.3,57.0,4.4,4.34,2.68,500.4426575756961
0.41,Premium,I,VVS1,61.9,57.0,4.82,4.78,2.97,908.9086844065275
0.31,Ideal,D,SI1,62.4,56.0,4.33,4.35,2.71,553.2116684222015
1.56,Good,J,VS2,62.3,64.0,7.41,7.36,4.6,9127.663069205559
0.3,Ideal,D,VS2,61.0,55.0,4.38,4.34,2.66,420.0756874556696
1.51,Premium,H,SI1,61.2,60.0,7.46,7.37,4.54,9287.680073196956
0.74,Premium,F,SI2,59.6,58.0,5.91,5.87,3.51,3048.6828196762863
0.4,Good,G,VS2,62.8,54.4,4.67,4.7,2.94,817.1396277865038
0.82,Premium,G,SI2,60.7,61.0,6.01,5.98,3.64,3766.1807689856532
1.2,Ideal,H,SI2,61.0,57.0,6.9,6.84,4.19,7296.62665120746
0.9,Good,F,VS2,63.3,57.0,6.04,6.09,3.84,4285.8715355833865
0.33,Premium,E,VS2,61.1,59.0,4.49,4.45,2.73,491.530237970559
0.31,Ideal,F,VS2,61.9,54.0,4.38,4.35,2.7,507.2404198516733
0.91,Very Good,F,VS2,62.1,58.0,6.19,6.24,3.86,4545.203909120542
1.11,Very Good,G,SI2,63.2,56.0,6.61,6.56,4.16,5831.361258394334
0.31,Premium,H,VVS2,60.6,60.0,4.34,4.38,2.64,475.4812433568909
1.25,Premium,H,SI2,60.5,61.0,6.97,6.91,4.2,7139.220193926355
0.4,Very Good,F,SI2,62.6,53.0,4.7,4.75,2.96,978.0502502904519
1.53,Premium,E,SI2,58.9,59.0,7.63,7.55,4.47,9312.442115580838
1.0,Good,F,SI2,60.2,65.0,6.38,6.41,3.85,4929.343412159185
1.02,Very Good,E,VS2,59.2,58.0,6.52,6.58,3.88,5364.064353362663
0.9,Good,D,SI1,63.6,63.0,6.07,6.03,3.85,3954.415384851369
0.6,Premium,G,VVS1,60.0,58.0,5.53,5.43,3.29,2038.9370686365178
1.0,Fair,J,SI1,64.9,58.0,6.29,6.23,4.06,4077.0754791146237
0.59,Very Good,E,SI1,62.9,58.0,5.31,5.34,3.35,2146.6872058090225
0.32,Ideal,D,VVS1,61.8,56.0,4.39,4.41,2.72,603.3388949598716
1.11,Premium,E,SI2,62.5,58.0,6.61,6.63,4.14,6074.433862379399
0.72,Very Good,G,SI2,59.7,56.0,5.83,5.89,3.5,2971.453348604807
1.12,Ideal,G,SI2,62.4,56.0,6.63,6.67,4.15,6664.623016349935
0.56,Ideal,G,VS2,62.0,56.0,5.28,5.3,3.28,2103.352025590768
0.23,Very Good,E,VVS2,63.8,57.0,3.88,3.9,2.48,179.3753309439121
1.06,Premium,E,VS2,62.3,58.0,6.52,6.49,4.05,5660.604783335353
0.33,Very Good,F,VS1,59.3,56.0,4.49,4.55,2.68,555.8664545779261
1.01,Fair,F,SI2,58.2,61.0,6.48,6.52,3.78,4897.091686614498
1.01,Very Good,F,VS2,59.1,59.0,6.58,6.65,3.91,5192.912428286669
1.32,Premium,F,SI2,60.6,60.0,7.05,7.1,4.29,7781.745997957401
2.0,Ideal,H,VS2,62.4,55.0,8.03,7.94,4.99,14943.548970928361
0.73,Premium,G,I1,62.5,58.0,5.82,5.74,3.61,3028.999094544346
0.71,Premium,E,SI1,59.2,59.0,5.83,5.86,3.46,2831.881053839849
0.7,Very Good,F,SI1,60.3,59.0,5.73,5.82,3.48,2997.985506441295
1.16,Ideal,D,VS1,61.2,58.0,6.73,6.76,4.13,7049.70824022553
2.01,Very Good,J,SI2,63.3,56.0,7.86,7.96,5.01,14788.853546675027
1.0,Very Good,D,SI1,61.4,63.0,6.35,6.41,3.92,5375.632412072131
1.04,Fair,G,SI2,66.1,60.0,6.32,6.23,4.15,4158.95823898076
2.0,Good,G,SI2,64.3,60.0,7.87,7.83,5.05,13093.854052875302
0.42,Ideal,F,VVS2,61.6,56.0,4.85,4.83,2.98,1115.8995899851016
1.0,Good,H,SI1,64.9,56.0,6.24,6.31,4.07,5078.549961688212
0.7,Ideal,F,VS1,61.2,58.0,5.7,5.73,3.5,3160.3358453090136
0.3,Ideal,D,VS2,61.0,55.0,4.36,4.33,2.65,448.5022367261672
0.4,Premium,D,VS2,62.5,59.0,4.72,4.66,2.93,929.5694044048901
0.32,Good,D,SI1,63.3,57.0,4.37,4.38,2.77,302.484337917881
0.71,Very Good,F,SI2,63.2,57.0,5.66,5.7,3.59,3018.6821022671334
0.3,Premium,D,VS1,60.7,58.0,4.34,4.36,2.64,367.2632040506769
0.77,Ideal,F,SI1,61.7,56.0,5.85,5.91,3.63,3734.874839567244
1.08,Premium,H,VS2,62.4,58.0,6.56,6.49,4.07,5823.986305198674
0.5,Good,D,SI2,63.4,59.0,5.0,5.03,3.18,1408.101379246413
0.57,Ideal,E,VS1,61.4,57.0,5.32,5.37,3.28,2183.56732405364
0.73,Good,E,VS2,64.2,54.0,5.68,5.72,3.66,2919.5819312415974
0.3,Ideal,H,IF,62.1,55.0,4.3,4.27,2.66,500.23585435663244
0.71,Ideal,H,SI2,59.4,57.0,5.87,5.81,3.47,3124.9620334357633
0.32,Premium,F,VS2,59.4,58.0,4.48,4.44,2.65,411.62073004219064
0.23,Good,G,VVS2,63.8,56.0,3.94,3.9,2.5,-230.17086871505126
0.7,Ideal,E,VS2,61.9,58.0,5.7,5.73,3.54,3129.2820991100443
0.7,Good,H,SI1,63.8,58.0,5.66,5.59,3.59,2300.4145268455113
0.54,Ideal,G,VVS2,60.6,56.0,5.26,5.27,3.19,1957.449110069258
0.3,Premium,I,VS1,61.6,61.0,4.28,4.23,2.62,443.1749889532839
0.71,Very Good,E,VS2,61.6,56.0,5.74,5.81,3.56,3014.5774234729342
1.5,Good,I,SI1,62.9,60.0,7.12,7.16,4.49,9142.198681615037
1.12,Premium,F,VS1,61.8,59.0,6.75,6.65,4.14,6012.229005301553
0.31,Ideal,D,VS2,60.8,56.0,4.39,4.42,2.68,517.8356852185739
0.7,Good,I,SI1,63.5,59.0,5.62,5.65,3.58,2674.767148753166
1.01,Ideal,G,VVS2,60.9,56.0,6.51,6.55,3.98,5624.33065611215
0.32,Very Good,D,SI1,63.1,57.0,4.38,4.37,2.76,336.94752491923464
1.63,Ideal,H,VS2,62.4,55.0,7.53,7.57,4.71,11324.188337509862
0.72,Ideal,E,VS2,61.1,56.0,5.78,5.81,3.54,3284.7281280716743
0.39,Ideal,I,VS2,60.8,56.0,4.72,4.75,2.88,974.4348943735458
0.3,Very Good,G,SI1,61.0,58.0,4.3,4.32,2.63,350.755592972871
1.22,Very Good,J,SI2,62.2,60.0,6.77,6.89,4.25,7464.128725188028
0.57,Ideal,E,VS2,61.6,56.0,5.38,5.33,3.3,2100.2357835004195
2.03,Premium,I,SI1,59.9,58.0,8.23,8.21,4.92,13899.713086299416
0.54,Ideal,G,SI1,61.7,55.0,5.24,5.27,3.24,1940.125801368654
0.72,Ideal,H,VS1,61.6,55.0,5.76,5.8,3.56,3289.8643676929455
0.44,Very Good,E,VVS2,59.6,59.0,4.98,4.99,2.97,884.8535955453353
0.3,Ideal,G,IF,61.6,56.0,4.34,4.36,2.68,449.19808510710754
2.01,Very Good,I,VS1,62.9,59.0,7.94,8.03,5.02,14634.658587696202
0.3,Ideal,E,VS2,62.3,56.0,4.28,4.32,2.68,510.3566619420203
0.31,Ideal,G,VVS1,61.2,56.0,4.34,4.38,2.67,576.0107615791753
0.5,Premium,F,SI1,62.5,59.0,5.03,4.99,3.13,1595.403670621233
0.36,Ideal,D,SI1,60.3,56.0,4.61,4.65,2.79,802.0513655094328
0.5,Ideal,H,VS1,62.6,53.0,5.09,5.14,3.2,1652.032836602369
0.33,Very Good,I,VVS2,61.6,57.0,4.43,4.45,2.73,491.78555632459165
0.97,Very Good,G,VVS1,61.9,54.0,6.33,6.36,3.93,4949.650925653831
0.31,Ideal,F,IF,62.0,55.0,4.37,4.41,2.72,507.44505174035976
0.31,Premium,H,VS1,62.4,58.0,4.34,4.28,2.69,464.57549175845406
1.51,Very Good,J,VS2,61.0,58.0,7.35,7.41,4.5,9705.24156569756
0.32,Good,I,VS2,63.2,56.0,4.32,4.38,2.75,528.1207414932474
1.43,Very Good,J,VS2,62.8,56.0,7.13,7.19,4.5,9104.566120463962
1.0,Very Good,G,VS2,62.9,56.0,6.27,6.42,3.99,5806.089375128835
1.32,Ideal,G,SI2,62.9,57.0,6.98,6.94,4.38,8480.10608105489
0.77,Very Good,D,VS2,63.0,58.0,5.81,5.85,3.67,3479.105480971522
0.23,Very Good,E,VVS1,60.2,59.0,3.97,4.01,2.4,132.1334920962363
1.7,Very Good,J,SI1,63.2,57.0,7.63,7.55,4.8,10936.274390141927
0.33,Very Good,G,VVS1,61.2,57.0,4.47,4.5,2.74,467.98211236799216
1.06,Ideal,F,I1,62.1,55.0,6.54,6.57,4.07,6110.819025085112
0.7,Good,F,SI1,63.8,58.0,5.56,5.67,3.58,2997.875880259158
1.01,Very Good,G,SI2,63.0,58.0,6.29,6.34,3.98,5533.33014923422
1.1,Premium,H,VS2,62.5,58.0,6.59,6.54,4.1,5997.972817199716
0.51,Very Good,F,SI2,62.7,56.0,5.07,5.1,3.19,1599.0984140999653
2.01,Very Good,I,VS1,59.7,63.0,8.24,8.15,4.89,13568.073071182416
0.32,Ideal,G,VS1,62.3,56.0,4.39,4.37,2.73,592.2524131007181
1.01,Good,E,SI1,63.3,57.0,6.33,6.37,4.02,5023.141598623088
1.51,Premium,J,VS2,59.6,60.0,7.58,7.48,4.49,9152.596638813338
0.32,Premium,D,SI2,62.5,58.0,4.38,4.33,2.72,518.3460651201262
0.32,Very Good,I,VS2,63.2,56.0,4.38,4.32,2.75,158.3041332977159
1.2,Ideal,I,SI1,62.6,58.0,6.74,6.71,4.21,7442.2508732372535
0.42,Premium,G,VS2,60.1,61.0,4.84,4.81,2.9,1006.9100773828802
2.02,Ideal,F,SI2,62.7,57.0,8.07,7.93,5.03,15103.452149841061
0.34,Premium,I,SI1,60.2,59.0,4.55,4.52,2.73,527.1478048478716
0.52,Very Good,G,VS1,62.2,63.0,5.22,5.13,3.22,1058.7115965610374
1.09,Premium,I,VS2,61.3,58.0,6.63,6.58,4.05,5851.6179439936495
0.72,Premium,G,VS2,62.9,57.0,5.73,5.65,3.58,3035.7435119312822
1.56,Ideal,G,VS1,61.3,56.0,7.46,7.51,4.59,10665.879546437694
0.39,Ideal,E,VS2,60.5,56.0,4.75,4.77,2.88,943.8556059560892
1.04,Premium,I,SI1,62.5,62.0,6.45,6.39,4.01,5536.878601333756
0.97,Very Good,G,SI1,60.2,61.0,6.4,6.46,3.87,4964.615024780848
1.4,Premium,F,VS2,60.7,58.0,7.26,7.17,4.38,8373.013856078087
0.36,Ideal,H,VS2,62.1,55.0,4.61,4.57,2.85,748.824655592156
0.71,Ideal,E,SI1,61.8,57.0,5.72,5.76,3.55,3219.9047897618725
1.01,Good,E,VS2,63.7,56.0,6.29,6.27,4.0,4877.232008761955
0.4,Ideal,I,SI1,61.6,56.0,4.68,4.74,2.9,1118.4527253105443
0.26,Very Good,E,VS1,63.0,59.0,4.03,4.06,2.55,331.7495866450381
0.33,Ideal,H,SI2,61.1,57.0,4.46,4.48,2.73,643.5499458008403
0.34,Premium,G,VS2,62.4,59.0,4.47,4.41,2.77,615.5449687471682
0.5,Ideal,E,SI1,60.6,59.0,5.13,5.16,3.12,1672.8141035587967
0.33,Ideal,F,SI2,61.4,57.0,4.44,4.48,2.74,657.2803832992058
0.83,Ideal,H,VS2,61.6,55.0,6.04,6.08,3.73,4171.497916783509
0.31,Premium,F,VS2,61.3,59.0,4.34,4.31,2.65,472.8621813015079
0.3,Ideal,G,VVS2,61.1,57.0,4.32,4.35,2.65,493.1515074770891
0.71,Very Good,I,VS1,61.1,57.0,5.75,5.8,3.53,2932.422783605093
1.58,Ideal,F,SI1,60.3,56.0,7.56,7.62,4.58,10810.087421883014
0.7,Ideal,H,SI1,62.5,56.0,5.64,5.69,3.54,3190.440675944958
1.01,Ideal,I,VS2,61.3,53.0,6.52,6.54,4.0,5597.226084661259
0.61,Very Good,H,VVS2,61.4,57.0,5.46,5.5,3.36,2192.8403557696124
1.0,Premium,F,VS2,58.6,61.0,6.53,6.5,3.82,5046.399723367853
0.9,Very Good,E,SI1,61.7,58.0,6.15,6.2,3.81,4495.824088078128
0.9,Ideal,G,SI2,61.4,56.0,6.19,6.23,3.81,4782.361809808391
0.42,Very Good,I,VS1,60.4,60.0,4.82,4.88,2.93,1073.935185173635
1.23,Ideal,G,VVS2,62.7,56.0,6.81,6.84,4.28,7675.6413072791265
0.78,Very Good,F,VS1,63.3,56.0,5.84,5.89,3.71,3580.5919206766766
0.9,Good,G,SI2,63.3,59.0,6.07,6.12,3.86,4244.622931037552
1.51,Ideal,J,VS2,61.1,57.0,7.36,7.3,4.48,10254.36214451289
0.33,Ideal,G,VS2,61.2,55.0,4.46,4.49,2.74,636.6172705784506
0.7,Very Good,F,VVS1,63.3,62.0,5.67,5.57,3.56,2389.0049747141375
1.09,Ideal,D,SI1,61.9,57.0,6.57,6.61,4.08,6426.300974575477
1.08,Premium,I,SI1,62.2,58.0,6.6,6.56,4.09,5771.895154268098
0.3,Ideal,H,VVS2,62.1,54.0,4.32,4.35,2.69,462.09776127811983
0.46,Very Good,F,SI1,63.1,56.0,4.9,4.87,3.08,1071.3524646155083
0.3,Ideal,E,VVS2,62.1,54.0,4.32,4.35,2.69,462.09776127811983
1.24,Very Good,J,SI2,60.4,61.0,6.85,6.92,4.16,7411.153351479139
1.15,Very Good,H,SI1,62.4,57.0,6.68,6.71,4.18,6475.266638164616
1.22,Ideal,H,SI2,61.7,56.0,6.91,6.83,4.24,7481.007204642579
1.03,Premium,H,SI1,62.5,59.0,6.46,6.41,4.02,5414.831841763256
0.3,Ideal,G,VS2,61.9,57.0,4.26,4.3,2.65,553.47932298465
0.27,Ideal,F,IF,61.8,55.0,4.16,4.19,2.58,353.99122266964605
0.71,Ideal,G,VVS1,62.8,56.0,5.71,5.76,3.6,3191.8345440372145
1.04,Very Good,F,SI2,63.2,58.0,6.39,6.34,4.02,5366.805114265495
1.14,Ideal,G,VVS1,61.1,58.0,6.74,6.77,4.13,6805.01662999359
0.74,Very Good,E,SI2,63.1,57.0,5.8,5.76,3.65,2862.8863738515465
1.05,Very Good,F,IF,59.7,55.0,6.66,6.73,4.0,5523.54810883932
1.12,Fair,I,SI2,64.6,57.0,6.5,6.47,4.19,4875.0144765160885
1.1,Ideal,H,SI2,63.1,58.0,6.54,6.53,4.12,6538.229666097468
0.31,Premium,D,SI1,60.0,61.0,4.43,4.41,2.65,364.18042852600274
0.71,Very Good,H,SI1,60.7,60.0,5.73,5.76,3.49,2895.5151993552095
1.01,Premium,F,VS1,62.4,61.0,6.39,6.36,3.98,5291.543571497357
0.33,Very Good,G,VVS2,60.9,59.0,4.45,4.49,2.72,536.1676894155257
0.91,Good,D,SI1,63.1,61.0,6.1,6.16,3.87,4347.401347482524
0.5,Premium,F,VS2,61.4,60.0,5.13,5.17,3.16,1469.2315557191803
0.27,Very Good,E,VVS2,61.8,59.0,4.14,4.18,2.57,319.5534569539509
0.32,Ideal,F,VS2,62.4,54.0,4.38,4.4,2.74,597.7281975570882
0.55,Ideal,E,SI1,60.8,56.0,5.31,5.34,3.24,1988.1002887593663
0.52,Ideal,I,VVS2,62.2,57.0,5.18,5.11,3.2,1787.593553939063
1.5,Very Good,G,VS1,62.4,57.0,7.24,7.31,4.54,9780.52355733527
0.41,Good,G,SI1,64.3,54.0,4.72,4.68,3.02,597.8962215835404
0.32,Premium,G,VS2,62.1,60.0,4.34,4.39,2.71,569.5698009381017
0.3,Ideal,F,VS1,62.3,56.0,4.26,4.28,2.66,544.054363780202
0.59,Very Good,E,SI2,63.8,57.0,5.31,5.34,3.4,2139.2126569679685
2.11,Premium,J,SI1,62.4,58.0,8.27,8.17,5.13,14672.887799563023
0.52,Ideal,E,SI1,60.7,55.0,5.23,5.22,3.18,1758.524116519158
0.8,Very Good,F,VS1,63.8,55.0,5.84,5.89,3.74,3806.4883200716536
0.29,Very Good,G,VVS1,61.5,57.0,4.24,4.27,2.62,360.59189036872067
0.31,Very Good,G,VVS1,62.6,61.0,4.28,4.31,2.69,522.1724562245213
1.7,Premium,I,VS2,61.3,59.0,7.69,7.59,4.68,11034.35723107411
0.32,Ideal,D,SI1,61.5,56.0,4.42,4.39,2.71,577.1999977827459
1.09,Ideal,E,SI1,61.1,55.0,6.7,6.66,4.08,6290.744599899539
1.5,Ideal,F,SI1,61.8,56.0,7.27,7.34,4.52,10205.966159572201
1.01,Good,E,SI1,63.7,58.0,6.32,6.36,4.04,5022.019069875457
0.51,Good,G,VVS2,57.6,56.0,5.27,5.35,3.06,1474.084459838214
0.35,Good,E,VS1,61.3,65.0,4.51,4.53,2.77,511.66315959864824
2.02,Ideal,J,SI1,62.7,54.2,8.03,8.08,5.05,15143.37444474809
0.9,Very Good,E,SI1,62.6,58.0,6.11,6.15,3.84,4513.647892961887
1.0,Good,G,VS2,56.6,61.0,6.65,6.61,3.75,4484.207973424641
1.02,Ideal,F,VS2,62.1,57.0,6.44,6.37,3.98,5801.993228655796
0.33,Ideal,I,SI1,61.3,56.0,4.44,4.47,2.73,664.2130585215955
1.5,Premium,E,VS1,59.5,61.0,7.46,7.43,4.43,9202.228534547357
0.59,Ideal,F,SI1,62.3,54.0,5.37,5.41,3.36,2305.823626380082
0.3,Ideal,F,VS2,61.9,54.0,4.29,4.33,2.67,508.2039227950613
0.4,Ideal,D,VS2,61.7,56.0,4.72,4.74,2.92,1059.938104114843
0.61,Ideal,D,VS2,61.0,57.0,5.49,5.53,3.36,2421.604952554907
0.5,Very Good,D,VS2,59.1,59.0,5.19,5.24,3.08,1397.3985943573707
1.12,Premium,H,SI1,61.6,59.0,6.63,6.67,4.1,6166.504880826664
0.53,Ideal,D,IF,61.5,54.0,5.27,5.21,3.22,1801.0395781642405
1.01,Ideal,F,VS1,61.8,57.0,6.41,6.46,3.98,5724.323174406514
0.31,Good,I,VVS1,63.1,59.0,4.25,4.31,2.7,520.6414484669313
2.06,Ideal,I,SI2,62.3,57.0,8.2,8.12,5.09,15402.496683520087
1.14,Ideal,H,SI1,61.6,56.0,6.72,6.74,4.14,6816.254783509898
0.3,Ideal,F,VVS1,62.3,56.0,4.3,4.34,2.69,482.7608739988759
0.74,Good,J,VS2,60.6,62.6,5.79,5.85,3.53,3053.0514821965376
1.18,Premium,G,SI2,61.4,58.0,6.82,6.77,4.17,6570.307836070577
1.01,Premium,E,VS1,60.8,59.0,6.46,6.42,3.92,5218.893531140615
0.7,Fair,H,VVS2,64.5,65.0,5.52,5.45,3.54,2206.773589264677
0.41,Very Good,H,VS1,62.0,56.0,4.74,4.78,2.95,1000.3718696641868
1.22,Very Good,H,SI1,63.5,55.0,6.78,6.73,4.29,6831.09481277352
