,carat,cut,color,clarity,depth,table,x,y,z,price_predicted
3716,0.71,Premium,E,SI1,62.7,56.0,5.71,5.64,3.56,3057.552591474536
3717,0.9,Very Good,D,SI1,63.5,57.0,6.15,6.11,3.89,4533.826323484077
3718,1.21,Very Good,F,SI2,61.5,61.0,6.77,6.82,4.18,7047.749132294268
3719,1.2,Ideal,F,VVS1,62.0,56.0,6.76,6.82,4.21,6957.8029520906675
3720,1.21,Good,E,VS1,61.7,58.0,6.73,6.78,4.17,7088.895730650535
3721,0.6,Premium,D,SI2,62.0,57.0,5.43,5.35,3.34,2229.674444321176
3722,1.03,Ideal,G,SI2,61.7,55.0,6.48,6.52,4.01,5520.744288223361
3723,1.21,Very Good,G,VS2,62.3,58.0,6.76,6.8,4.22,7056.923847889343
3724,1.01,Ideal,J,VS2,62.2,54.0,6.41,6.47,4.01,5392.285175761497
3725,0.47,Good,H,VS1,65.1,59.0,4.81,4.87,3.15,1565.5318655326544
3726,0.38,Ideal,I,VS1,62.3,55.0,4.63,4.66,2.89,835.252882073957
3727,0.3,Premium,G,VS1,61.8,59.0,4.34,4.37,2.69,322.80760986363157
3728,1.04,Ideal,H,SI1,61.6,55.0,6.51,6.54,4.02,5590.117169248829
3729,0.92,Premium,E,SI2,61.7,59.0,6.27,6.18,3.84,4607.516386018632
3730,0.31,Good,G,VS2,63.4,59.0,4.29,4.32,2.73,475.5856215956262
3731,0.3,Premium,I,VS1,60.8,59.0,4.32,4.3,2.62,337.82123907180676
3732,1.0,Premium,D,SI1,61.3,61.0,6.52,6.39,3.96,5156.660520609259
3733,0.9,Good,G,VVS1,64.0,55.0,6.05,6.02,3.86,4637.80475336874
3734,1.51,Good,G,VS1,64.0,57.0,7.31,7.2,4.64,9514.822024180543
3735,1.6,Good,E,SI1,63.6,58.0,7.38,7.44,4.71,10373.821229034864
3736,1.2,Premium,I,VS2,62.2,61.0,6.74,6.73,4.19,6970.592713310858
3737,0.36,Premium,D,VS2,61.0,58.0,4.62,4.59,2.81,636.1784001257563
3738,2.12,Ideal,D,SI2,62.9,55.0,8.17,8.14,5.13,14821.096222458895
3739,0.7,Fair,F,SI2,64.8,57.0,5.65,5.59,3.64,3019.0396592162706
3740,1.05,Premium,F,VS2,62.3,59.0,6.5,6.46,4.04,5693.965044666613
3741,1.13,Very Good,E,SI2,60.3,58.0,6.78,6.86,4.11,6230.040174393903
3742,0.32,Ideal,G,VS2,61.4,55.0,4.46,4.4,2.72,392.0499364222194
3743,1.23,Ideal,J,VS2,61.7,57.0,6.87,6.8,4.22,7134.2289560490135
3744,0.33,Ideal,G,SI2,62.9,55.0,4.46,4.41,2.79,494.5066342028699
3745,1.05,Very Good,G,SI2,63.2,54.0,6.52,6.49,4.11,5674.50367948247
3746,0.32,Premium,G,VS2,60.1,61.0,4.44,4.41,2.66,415.95903758232816
3747,0.3,Ideal,G,IF,62.3,54.0,4.32,4.35,2.7,343.38090904176534
3748,0.57,Ideal,F,SI2,61.0,56.0,5.37,5.32,3.26,1990.6958524775764
3749,1.01,Very Good,E,SI1,63.2,59.0,6.28,6.25,3.96,5516.004214473444
3750,0.5,Ideal,E,VS2,61.4,55.0,5.12,5.14,3.15,1546.232283655584
3751,1.62,Premium,F,VS1,61.3,57.0,7.6,7.55,4.64,10337.973191714795
3752,1.0,Ideal,G,VS1,62.9,57.0,6.36,6.32,3.99,5331.254319980257
3753,0.51,Ideal,G,VVS2,62.6,57.0,5.1,5.12,3.2,1668.1503466203778
3754,1.01,Ideal,G,VS2,61.6,56.0,6.46,6.43,3.97,5330.844521870236
3755,0.25,Very Good,D,VS1,62.1,60.0,4.03,4.05,2.51,133.8579941974251
3756,0.53,Ideal,G,SI2,62.4,56.0,5.18,5.14,3.22,1781.8750735172089
3757,2.02,Good,F,SI2,61.9,61.0,8.06,8.02,4.98,13919.689796078052
3758,0.33,Ideal,E,VS1,61.5,56.0,4.45,4.5,2.75,515.9126237318542
3759,0.6,Good,G,SI1,65.3,56.0,5.21,5.26,3.42,2470.4358772025435
3760,0.4,Premium,F,SI1,62.6,59.0,4.74,4.68,2.95,914.7818582216111
3761,0.86,Very Good,H,SI1,59.7,59.0,6.14,6.23,3.69,4153.1890598484015
3762,0.56,Ideal,H,VVS1,62.3,55.0,5.26,5.3,3.29,2012.5116401165824
3763,0.52,Ideal,F,SI2,60.9,57.0,5.22,5.2,3.17,1641.607579362265
3764,0.3,Good,I,SI1,63.3,59.0,4.22,4.25,2.68,446.2474049324376
3765,0.91,Premium,D,VS2,62.7,59.0,6.16,6.13,3.85,4625.996371675661
3766,1.02,Premium,G,VS2,62.1,59.0,6.47,6.41,4.0,5418.566834085854
3767,1.2,Fair,F,SI2,63.4,60.0,6.56,6.65,4.19,7166.871745853984
3768,0.39,Ideal,G,VVS2,62.1,56.0,4.67,4.7,2.91,895.4510475043476
3769,1.0,Very Good,G,VS2,63.0,59.0,6.36,6.4,4.02,5340.14979193219
3770,0.32,Ideal,G,VVS1,61.8,56.0,4.39,4.41,2.72,472.9519554976232
3771,0.53,Premium,D,SI2,59.3,61.0,5.29,5.26,3.13,1669.8338620314619
3772,1.5,Premium,H,VS2,62.4,59.0,7.29,7.32,4.56,9449.6176354879
3773,0.38,Premium,F,SI1,62.0,58.0,4.6,4.63,2.86,866.1128308411589
3774,0.56,Ideal,E,SI1,61.7,56.0,5.33,5.3,3.28,1932.7215550351702
3775,1.13,Ideal,H,SI1,62.3,56.0,6.69,6.66,4.16,6310.388746761598
3776,1.21,Premium,H,VS2,60.5,60.0,6.95,6.9,4.19,6851.470099751143
3777,1.09,Premium,H,SI2,62.0,57.0,6.61,6.55,4.08,5983.967086345526
3778,0.44,Very Good,D,VS2,62.8,58.0,4.79,4.86,3.03,1283.1828073448037
3779,0.3,Good,F,SI2,63.4,56.0,4.26,4.29,2.71,405.10080657616936
3780,0.29,Premium,F,SI1,62.4,58.0,4.24,4.26,2.65,323.21740797365146
3781,0.31,Premium,F,VS2,58.3,61.0,4.48,4.44,2.6,272.3557414454092
3782,1.11,Ideal,H,SI2,62.6,56.0,6.58,6.65,4.14,6231.971704607938
3783,1.04,Ideal,G,VS2,61.4,57.0,6.53,6.5,4.0,5562.872266106743
3784,0.36,Ideal,F,VS2,60.9,57.0,4.61,4.58,2.8,646.4650497148227
3785,1.07,Premium,D,SI1,60.2,55.0,6.68,6.64,4.01,5711.4948796367225
3786,1.02,Very Good,J,SI2,63.1,58.0,6.38,6.34,4.01,5513.37054837544
3787,0.41,Ideal,H,VVS1,61.4,56.0,4.77,4.8,2.94,995.2740791869946
3788,0.76,Very Good,H,SI1,61.4,57.0,5.89,5.94,3.63,3392.459925732524
3789,0.72,Ideal,E,SI1,62.0,57.0,5.7,5.75,3.55,3182.5272127781623
3790,1.33,Premium,H,VS2,60.7,59.0,7.08,7.13,4.31,7945.000160473094
3791,0.37,Ideal,F,VS2,61.7,55.0,4.61,4.73,2.88,764.4888234113572
3792,0.4,Good,F,I1,63.3,60.4,4.64,4.68,2.95,1028.7676940522
3793,0.7,Premium,J,VS1,62.0,58.0,5.68,5.74,3.54,3001.5229183769707
3794,2.02,Premium,E,SI2,60.4,57.0,8.21,8.18,4.95,13766.501986236039
3795,0.31,Ideal,G,IF,61.2,55.0,4.4,4.42,2.7,361.32054212189587
3796,1.02,Premium,H,SI1,60.5,60.0,6.58,6.51,3.96,5304.301754612124
3797,0.31,Ideal,D,SI1,61.5,56.0,4.35,4.33,2.67,408.30605409126565
3798,2.04,Premium,H,SI1,62.2,60.0,8.07,8.0,5.0,14108.756872080328
3799,1.97,Very Good,H,VS2,62.9,59.0,7.9,8.01,5.0,13594.231380479709
3800,0.54,Ideal,F,VS2,61.4,57.0,5.2,5.25,3.21,1872.6539440716583
3801,1.13,Premium,H,SI2,61.1,59.0,6.73,6.65,4.09,6263.682478435371
3802,0.38,Very Good,E,SI2,61.6,57.0,4.61,4.65,2.85,856.9381152460825
3803,0.7,Very Good,F,SI1,62.4,56.0,5.64,5.7,3.54,3042.669516733239
3804,1.6,Premium,I,SI1,62.1,58.0,7.51,7.47,4.65,10228.975444437074
3805,1.0,Good,G,SI1,62.2,65.0,6.28,6.22,3.89,5411.323648704809
3806,0.32,Ideal,E,VS2,62.6,53.0,4.38,4.37,2.74,479.9028031047146
3807,0.3,Ideal,E,VS2,62.5,56.0,4.3,4.28,2.68,358.39453824994143
3808,1.0,Ideal,F,SI1,62.7,57.0,6.44,6.38,4.02,5246.737255279736
3809,0.72,Ideal,I,VVS2,62.2,54.0,5.73,5.78,3.58,3151.6672640109605
3810,0.42,Very Good,E,VS1,62.8,57.8,4.8,4.83,3.03,1065.7588942064517
3811,0.9,Very Good,I,SI1,61.8,58.0,6.2,6.26,3.85,4493.512415478659
3812,0.7,Good,E,SI1,63.6,62.0,5.57,5.6,3.55,3111.3402618747323
3813,1.06,Ideal,I,SI1,61.8,55.0,6.54,6.57,4.04,5761.946748054945
3814,0.52,Ideal,G,VVS1,60.7,55.0,5.19,5.29,3.18,1685.8107360573654
3815,0.43,Premium,H,VS1,60.0,59.0,4.86,4.98,2.95,1115.3911664046327
3816,0.31,Ideal,E,SI1,60.1,57.0,4.36,4.39,2.63,403.579074472156
3817,1.0,Fair,E,SI1,57.4,61.0,6.53,6.63,3.78,5171.948352881999
3818,1.09,Ideal,F,SI1,62.0,56.0,6.61,6.59,4.09,5988.4148223214925
3819,1.18,Very Good,E,I1,62.5,58.0,6.62,6.75,4.18,6906.91005672223
3820,1.11,Ideal,I,SI1,61.4,60.0,6.61,6.65,4.07,6197.775953858761
3821,0.31,Very Good,F,VS1,60.9,56.0,4.37,4.38,2.66,391.0685568951062
3822,1.27,Premium,I,VS1,59.5,61.0,7.08,7.04,4.2,7326.924171807215
3823,0.3,Premium,F,VS2,62.2,60.0,4.27,4.22,2.64,385.91868503516844
3824,0.85,Ideal,E,VS1,63.0,57.0,6.08,5.99,3.8,4093.549381704294
3825,0.28,Very Good,G,VS2,62.0,56.0,4.16,4.19,2.59,305.2777748935223
3826,0.32,Ideal,H,SI1,61.2,56.0,4.43,4.46,2.72,432.91729113534666
3827,1.71,Good,I,VS1,63.7,58.0,7.58,7.54,4.81,11271.761298966849
3828,1.06,Premium,H,VS2,62.6,58.0,6.54,6.49,4.08,5753.051276103011
3829,0.33,Very Good,H,VVS2,61.9,56.0,4.44,4.47,2.76,523.9754053329373
3830,0.75,Very Good,D,VVS2,59.4,59.0,5.88,5.94,3.51,3302.513745528923
3831,1.01,Very Good,H,VS2,61.2,57.0,6.49,6.41,3.95,5294.424903133076
3832,0.36,Ideal,I,VS1,60.5,57.0,4.56,4.59,2.77,704.5699016241094
3833,0.32,Premium,G,VS1,60.6,60.0,4.4,4.44,2.68,464.8891738965385
3834,0.91,Ideal,F,SI2,62.2,56.0,6.17,6.14,3.83,4615.709722086594
3835,0.39,Ideal,E,VS1,62.3,54.4,4.66,4.69,2.91,905.7376970934149
3836,1.3,Premium,H,SI2,60.4,61.0,7.09,7.04,4.27,7619.559879584133
3837,1.18,Ideal,E,I1,61.6,56.0,6.82,6.79,4.19,6683.3861210370205
3838,1.7,Very Good,F,VS2,60.8,60.0,7.65,7.68,4.66,11106.193526014664
3839,0.56,Very Good,E,VVS2,60.3,57.0,5.33,5.37,3.23,1940.5050929931122
3840,0.24,Ideal,I,VS1,62.0,56.0,4.0,4.01,2.48,62.2612451839766
3841,2.15,Premium,G,SI2,58.9,58.0,8.46,8.41,4.97,14824.59380774794
3842,1.17,Very Good,H,SI1,59.6,62.0,6.88,6.82,4.08,6516.985657733984
3843,0.31,Premium,H,SI2,59.5,59.0,4.39,4.45,2.63,376.054927686931
3844,1.71,Premium,J,SI1,62.9,58.0,7.64,7.58,4.79,11207.817533444464
3845,0.42,Ideal,G,VS1,61.9,56.0,4.77,4.82,2.97,1098.8427109616368
3846,1.02,Very Good,D,VS2,63.7,55.0,6.42,6.45,4.1,5480.007487977114
3847,1.2,Very Good,E,VS2,60.7,59.0,6.79,6.86,4.14,6928.054937317457
3848,1.01,Ideal,E,VS2,62.5,54.0,6.39,6.42,4.0,5409.522672957657
3849,0.32,Ideal,G,SI2,62.2,53.0,4.4,4.44,2.75,464.8891738965385
3850,0.5,Premium,E,VS2,60.5,60.0,5.09,5.13,3.09,1579.3161004107687
3851,1.23,Good,D,I1,63.7,58.0,6.79,6.72,4.3,7216.52215276155
3852,1.8,Premium,I,SI2,61.8,59.0,7.9,7.8,4.85,11848.01978223268
3853,1.51,Ideal,H,VS2,62.5,56.0,7.37,7.33,4.57,9460.88566460408
3854,0.54,Ideal,H,VS1,61.6,59.0,5.22,5.24,3.22,1848.7448429115495
3855,0.3,Ideal,G,VVS2,62.7,57.0,4.32,4.26,2.69,333.3735030958401
3856,1.68,Ideal,G,VS2,62.5,54.0,7.61,7.64,4.76,10944.650596797612
3857,0.77,Ideal,D,VS2,61.3,56.0,5.87,5.9,3.61,3512.1541207093333
3858,1.1,Premium,F,SI1,59.5,59.0,6.7,6.77,4.01,6007.187145752474
3859,0.76,Very Good,G,VS2,61.1,57.0,5.84,5.95,3.6,3450.5647776418086
3860,1.02,Very Good,I,SI2,62.8,56.0,6.42,6.38,4.02,5472.223950019172
3861,1.25,Ideal,F,VVS1,62.2,56.0,6.89,6.93,4.3,7328.5764583781065
3862,0.33,Premium,I,VS1,61.1,59.0,4.44,4.47,2.72,523.9754053329373
3863,0.5,Ideal,H,SI1,62.2,53.0,5.06,5.14,3.17,1614.6237851539372
3864,0.28,Very Good,F,VVS2,61.6,56.0,4.2,4.23,2.59,264.1311765372541
3865,0.31,Very Good,H,VVS2,62.6,56.0,4.33,4.36,2.72,434.439023239358
3866,0.51,Premium,D,VS2,61.9,62.0,5.12,5.09,3.16,1642.0173774722848
3867,1.55,Ideal,E,VVS2,62.5,55.0,7.38,7.4,4.62,9862.649674125601
3868,0.43,Ideal,G,SI1,62.6,56.0,4.79,4.82,3.01,1177.3903075821777
3869,0.77,Very Good,H,VS1,62.2,57.0,5.81,5.86,3.63,3576.0978862317197
3870,0.9,Good,F,SI2,64.2,62.0,6.0,6.08,3.88,4701.469275247984
3871,1.71,Ideal,J,VS1,62.1,55.0,7.73,7.65,4.78,11113.013819154872
3872,1.0,Good,D,SI1,57.6,62.0,6.62,6.5,3.78,5054.905958712579
3873,0.52,Very Good,E,SI1,62.8,57.0,5.09,5.13,3.21,1782.0056279840865
3874,0.31,Ideal,H,VS2,61.9,55.0,4.38,4.35,2.7,376.33417133007197
3875,0.33,Premium,G,VS2,61.3,59.0,4.46,4.44,2.73,497.84243618484516
3876,1.51,Fair,E,VS2,65.0,58.0,7.06,7.12,4.61,9790.89114180508
3877,0.82,Ideal,H,VS1,61.5,56.0,6.0,6.04,3.7,3886.2634289787457
3878,1.04,Good,J,SI1,64.2,58.0,6.42,6.34,4.1,5670.465741616523
3879,1.5,Premium,E,VS2,61.8,59.0,7.38,7.31,4.54,9345.918449246381
3880,2.02,Very Good,H,VS2,62.7,58.0,7.96,8.01,5.01,14032.563697914651
3881,0.52,Ideal,G,VS1,61.2,56.0,5.19,5.23,3.19,1679.1391320934154
3882,0.34,Good,E,SI1,63.5,55.0,4.44,4.47,2.83,625.3201691195961
3883,1.04,Ideal,G,VS2,61.9,54.0,6.53,6.56,4.05,5569.543870070693
3884,1.54,Premium,I,SI1,61.8,57.0,7.43,7.37,4.57,9700.976190441672
3885,0.7,Fair,J,VS2,64.6,58.0,5.58,5.56,3.6,3095.4939423157075
3886,1.52,Good,J,SI1,63.6,60.0,7.25,7.21,4.6,9685.670223459547
3887,1.1,Premium,E,SI2,60.7,58.0,6.77,6.65,4.07,5914.053852743163
3888,0.4,Premium,E,SI2,60.5,59.0,4.74,4.78,2.88,925.9011981615281
3889,0.71,Good,E,SI2,58.8,63.0,5.75,5.88,3.42,3038.644672998101
3890,0.31,Ideal,E,VS2,61.6,57.0,4.38,4.35,2.69,376.33417133007197
3891,0.37,Premium,E,VS2,63.0,58.0,4.58,4.53,2.87,776.4458942807003
3892,1.01,Very Good,E,VS2,60.4,58.0,6.47,6.6,3.95,5338.348816185037
3893,0.57,Very Good,I,SI1,61.1,61.0,5.34,5.37,3.27,2030.451273196711
3894,0.4,Good,E,SI1,63.3,56.0,4.68,4.74,2.98,989.8449636839154
3895,0.36,Ideal,E,VS2,62.1,55.0,4.54,4.58,2.83,726.2551347962349
3896,0.3,Premium,E,IF,61.9,58.0,4.3,4.26,2.65,356.1706702619581
3897,1.01,Ideal,F,SI2,60.5,57.0,6.49,6.53,3.94,5307.7681110609765
3898,1.5,Ideal,H,SI1,61.3,57.0,7.38,7.4,4.53,9355.925855192307
3899,0.57,Very Good,F,VS1,63.2,56.0,5.27,5.31,3.34,2103.5697543141728
3900,0.9,Very Good,H,SI1,58.7,59.0,6.3,6.35,3.71,4389.5339855939965
3901,0.51,Ideal,H,VVS2,60.1,57.0,5.19,5.22,3.12,1576.6824343127646
3902,0.27,Very Good,E,VVS2,61.7,58.0,4.12,4.15,2.55,245.07960946313187
3903,0.7,Very Good,G,SI1,63.6,58.0,5.61,5.65,3.58,3071.305597512456
3904,1.75,Good,I,VS1,58.3,59.0,7.92,7.97,4.63,11337.40167403113
3905,1.0,Fair,E,SI1,57.4,62.0,6.54,6.59,3.77,5156.102033322974
3906,0.5,Very Good,F,VS2,63.0,58.0,5.05,5.08,3.19,1619.3507647730453
3907,1.51,Ideal,F,VS2,62.4,53.0,7.37,7.32,4.58,9459.77373061009
3908,1.2,Good,G,VS2,65.2,56.0,6.61,6.67,4.33,7112.102695926672
3909,0.4,Very Good,F,VS1,61.2,58.0,4.74,4.86,2.94,934.7966701134617
3910,0.71,Ideal,H,VS1,62.1,55.0,5.68,5.72,3.54,3100.643814175646
3911,0.43,Ideal,G,VS1,61.3,57.0,4.88,4.85,2.98,1078.1388573166237
3912,0.31,Ideal,F,VS2,62.6,57.0,4.29,4.33,2.7,476.6975555896179
3913,0.43,Very Good,F,VS1,62.2,61.0,4.75,4.83,2.98,1224.0965759084047
3914,0.53,Ideal,J,VS1,61.4,55.2,5.2,5.22,3.2,1767.9733783030242
3915,0.76,Very Good,I,SI1,62.0,56.0,5.81,5.84,3.61,3472.529254457077
3916,0.59,Ideal,G,VS2,62.6,54.0,5.32,5.38,3.35,2257.049901930138
3917,0.42,Premium,D,VVS2,59.6,59.0,4.9,4.96,2.94,966.2282002977554
3918,0.52,Very Good,E,SI1,59.3,59.0,5.26,5.3,3.13,1607.1325849699467
3919,0.31,Ideal,G,VS1,62.3,54.0,4.35,4.38,2.72,413.8657240612242
3920,0.72,Ideal,E,SI1,62.0,57.0,5.72,5.66,3.53,3149.72263966612
3921,0.72,Premium,G,SI1,60.8,58.0,5.8,5.74,3.51,3067.4294429535826
3922,0.25,Very Good,E,VVS1,62.9,59.0,3.99,4.02,2.52,176.11652654768523
3923,0.51,Ideal,F,VS1,62.1,56.0,5.15,5.13,3.19,1612.2693626990745
3924,1.51,Premium,I,VS1,60.0,58.0,7.51,7.45,4.49,9314.648702369159
3925,0.45,Ideal,I,VS1,61.9,54.0,4.95,4.97,3.07,1214.3815077364306
3926,1.75,Premium,G,VS1,59.6,60.0,7.9,7.76,4.67,11336.848227323422
3927,0.71,Ideal,E,VS1,62.3,56.0,5.66,5.7,3.54,3121.21711335378
3928,0.59,Ideal,F,VS2,60.2,57.0,5.48,5.44,3.29,2081.3441685651474
3929,1.15,Very Good,F,SI1,62.5,59.0,6.62,6.69,4.16,6596.204161398303
3930,0.47,Ideal,E,VS1,61.5,55.0,5.01,5.04,3.09,1356.4630717693376
3931,0.33,Premium,G,VS2,62.6,58.0,4.4,4.36,2.74,557.3384657312636
3932,2.16,Premium,J,VVS1,61.5,58.0,8.36,8.26,5.11,15023.245397455317
3933,0.3,Good,H,SI1,63.7,56.0,4.2,4.22,2.68,465.7087701165797
3934,1.07,Ideal,H,SI2,59.2,57.0,6.7,6.64,3.95,5688.6977124706045
3935,1.6,Premium,I,VS2,60.2,58.0,7.63,7.56,4.57,10102.199847386295
3936,1.0,Premium,G,SI2,62.7,59.0,6.36,6.3,3.97,5329.030451992273
3937,1.5,Very Good,H,VS1,60.7,58.0,7.35,7.42,4.48,9392.345473929465
3938,0.54,Ideal,G,IF,61.2,57.0,5.26,5.28,3.22,1807.5982445552813
3939,0.41,Ideal,F,VVS2,61.4,56.0,4.81,4.76,2.94,945.2320088787927
3940,1.51,Very Good,I,VS1,63.1,53.0,7.34,7.25,4.6,9486.185943401324
3941,0.51,Ideal,E,SI1,61.7,55.0,5.13,5.17,3.18,1639.5142658411592
3942,1.02,Premium,E,SI1,61.4,58.0,6.48,6.45,3.97,5411.6159864787605
3943,0.31,Good,I,VS1,63.9,55.0,4.28,4.3,2.74,484.76033719070074
3944,0.41,Very Good,F,VVS1,61.4,58.0,4.76,4.78,2.93,1004.4487947820703
3945,2.0,Premium,J,VS1,63.0,58.0,8.04,7.99,5.05,13736.46163368888
3946,0.78,Ideal,I,VS2,60.9,57.0,5.92,5.97,3.62,3564.2895045386394
3947,0.51,Good,E,VS2,63.1,59.0,5.04,5.07,3.19,1730.9821781487715
3948,0.3,Ideal,G,VVS1,61.7,55.0,4.34,4.32,2.67,317.2479398936732
3949,0.33,Very Good,G,VS1,62.8,58.0,4.38,4.41,2.76,585.6953028673402
3950,0.76,Ideal,H,VVS2,61.0,56.0,5.85,5.91,3.59,3434.718458082784
3951,0.4,Ideal,E,VS2,61.6,57.0,4.73,4.75,2.92,933.963979762612
3952,0.53,Premium,G,SI1,61.0,59.0,5.25,5.21,3.19,1709.8685263937386
3953,0.42,Ideal,G,SI1,62.2,53.0,4.8,4.84,3.0,1066.8708282004432
3954,0.35,Very Good,I,VS2,61.7,57.0,4.52,4.56,2.8,645.4836701877105
3955,0.5,Premium,G,VS1,62.5,60.0,5.08,5.06,3.17,1582.9311460358858
3956,1.01,Very Good,E,SI1,61.0,56.0,6.47,6.54,3.97,5331.677212221087
3957,0.31,Very Good,D,SI1,60.0,61.0,4.41,4.43,2.65,351.03389253282944
3958,0.34,Ideal,E,VVS1,62.2,56.0,4.45,4.49,2.78,616.1454535245214
3959,0.43,Ideal,D,SI1,62.5,55.0,4.83,4.8,3.01,1129.5721052619592
3960,0.3,Ideal,E,VVS2,62.3,56.0,4.3,4.34,2.69,365.0661422138917
3961,1.26,Ideal,H,SI1,61.9,57.0,6.88,6.93,4.27,7441.319805747824
3962,0.32,Ideal,D,VS2,62.6,55.0,4.39,4.37,2.74,468.5042195216565
3963,1.01,Premium,G,SI2,62.4,58.0,6.38,6.41,3.99,5419.809322546724
3964,0.34,Very Good,E,VVS2,62.7,59.0,4.41,4.43,2.77,655.0681838928062
3965,0.92,Good,D,SI1,60.2,56.0,6.28,6.32,3.79,4611.684878351456
3966,1.01,Very Good,F,VS2,63.8,55.0,6.31,6.38,4.05,5496.26360564616
3967,0.5,Good,D,VVS2,62.4,64.0,5.03,5.06,3.14,1639.924063951179
3968,0.73,Ideal,D,SI1,62.4,53.0,5.82,5.79,3.62,3151.536709544082
3969,0.42,Ideal,I,VVS1,62.7,55.0,4.8,4.77,3.0,1059.0872902425012
3970,1.01,Very Good,D,VVS2,63.0,56.0,6.35,6.41,4.02,5454.005073295901
3971,0.59,Very Good,F,IF,59.9,63.0,5.44,5.47,3.27,2130.2743048793577
3972,0.27,Very Good,D,VS2,63.0,57.0,4.06,4.1,2.57,307.91144099152643
3973,1.04,Very Good,D,SI2,63.1,58.0,6.39,6.33,4.01,5703.549558371708
3974,0.75,Premium,E,SI2,63.0,58.0,5.78,5.71,3.62,3390.925099497701
3975,0.61,Good,F,SI2,62.5,65.0,5.36,5.29,3.33,2404.137689225295
3976,0.9,Good,F,SI1,61.3,60.0,6.13,6.18,3.77,4564.407028608137
3977,0.31,Very Good,H,SI1,60.5,60.0,4.33,4.4,2.64,438.8867592153247
3978,1.01,Fair,D,SI2,64.7,57.0,6.31,6.27,4.07,5484.032331712251
3979,1.01,Ideal,I,SI1,60.3,58.0,6.5,6.56,3.94,5299.705329459894
3980,1.0,Very Good,I,VS1,63.3,55.0,6.39,6.34,4.03,5299.282437219064
3981,0.31,Good,G,VS2,63.1,58.0,4.3,4.35,2.73,467.5228399945422
3982,0.4,Ideal,D,SI2,62.8,56.0,4.73,4.7,2.96,928.4043097926535
3983,1.01,Premium,H,VVS1,60.5,57.0,6.55,6.48,3.94,5233.816939592665
3984,0.71,Good,E,SI1,63.1,59.0,5.62,5.75,3.59,3172.3711176559736
3985,0.35,Ideal,G,VVS2,61.0,57.0,4.58,4.54,2.78,574.868300701374
3986,0.47,Ideal,J,SI1,60.6,54.0,5.04,5.0,3.09,1317.819585044194
3987,0.31,Premium,F,SI1,62.7,58.0,4.31,4.33,2.71,453.9003884235008
3988,0.71,Ideal,H,VS1,61.8,55.0,5.72,5.77,3.55,3060.6091498133696
3989,0.53,Ideal,I,VS1,61.6,57.0,5.21,5.18,3.2,1752.1270587439985
3990,0.39,Premium,J,VVS1,61.8,56.0,4.71,4.64,2.89,843.1851092081622
3991,0.31,Ideal,H,VS1,62.1,54.0,4.3,4.37,2.69,469.74670798252555
3992,0.3,Ideal,G,VVS2,60.9,57.0,4.35,4.32,2.64,305.8493563106151
3993,2.01,Fair,I,SI2,66.5,61.0,7.81,7.75,5.17,14073.287404030089
3994,0.41,Very Good,I,SI1,63.3,60.0,4.71,4.64,2.96,1045.8746367814797
3995,1.22,Premium,E,VS2,62.2,55.0,6.91,6.85,4.28,6992.849527900077
3996,2.2,Ideal,I,VS1,61.4,57.0,8.41,8.37,5.15,15383.862808620568
3997,2.0,Very Good,J,SI1,62.2,59.0,7.92,7.97,4.94,13871.0207686976
3998,0.39,Ideal,E,VVS1,62.1,54.0,4.67,4.7,2.91,895.4510475043476
3999,0.91,Ideal,G,SI2,61.0,57.0,6.25,6.28,3.82,4540.088129338008
4000,1.01,Good,H,SI1,60.3,64.0,6.5,6.53,3.93,5296.369527477918
4001,1.09,Premium,D,SI2,61.2,60.0,6.6,6.64,4.05,6005.3730758745105
4002,0.53,Ideal,D,VS2,60.2,57.0,5.24,5.26,3.16,1726.826779946755
4003,1.24,Premium,E,SI2,60.8,57.0,6.98,6.94,4.23,7125.7563763379085
4004,0.56,Ideal,D,VS1,62.6,55.0,5.25,5.29,3.3,2022.798289705649
4005,0.59,Ideal,D,VS2,60.9,57.0,5.42,5.48,3.32,2154.1834060394676
4006,0.33,Premium,E,SI1,59.1,58.0,4.56,4.51,2.68,391.6401383121995
4007,0.9,Very Good,I,SI1,61.8,56.0,6.19,6.24,3.84,4502.687131073734
4008,1.02,Good,D,VS1,64.6,58.0,6.22,6.28,4.04,5689.076281740432
4009,0.72,Fair,F,SI1,64.8,55.0,5.64,5.6,3.64,3234.23970436664
4010,0.52,Ideal,E,VS2,61.0,57.0,5.21,5.19,3.17,1651.8942289513313
4011,0.32,Ideal,I,VVS1,62.0,55.3,4.39,4.42,2.73,474.0638894916149
4012,0.25,Very Good,F,VVS1,61.1,57.0,4.05,4.08,2.48,114.39662901328325
4013,0.72,Very Good,G,IF,63.3,54.0,5.64,5.73,3.6,3248.694846288532
4014,1.13,Ideal,H,SI1,62.3,56.0,6.66,6.69,4.16,6347.92029949275
4015,1.01,Premium,I,SI1,62.8,58.0,6.4,6.34,4.0,5389.228617422663
4016,0.72,Ideal,I,VVS1,61.3,57.0,5.74,5.77,3.53,3139.1567464339096
4017,1.54,Ideal,I,VS2,60.2,59.0,7.52,7.57,4.54,9620.627618073979
4018,0.9,Fair,E,SI2,65.8,59.0,6.03,5.98,3.95,4656.154184558891
4019,1.0,Good,F,VS2,64.0,59.0,6.29,6.25,4.03,5403.260867103727
