carat,cut,color,clarity,depth,table,x,y,z,price_predicted
2.01,Premium,I,VS2,60.3,62.0,8.13,8.08,4.89,15705.744603074485
0.3,Very Good,G,SI1,62.8,56.0,4.28,4.32,2.7,486.1099457055125
0.3,Very Good,I,VVS2,60.1,63.0,4.28,4.31,2.58,832.9152773371943
1.01,Fair,H,SI2,65.4,59.0,6.3,6.26,4.11,4267.663978979105
0.34,Ideal,G,SI1,61.2,57.0,4.53,4.56,2.78,480.3477571173744
0.73,Fair,I,VS1,55.9,66.0,6.11,6.01,3.39,2984.2233778622403
0.72,Ideal,I,VS1,60.7,57.0,5.78,5.81,3.51,3393.6343077350716
0.31,Ideal,E,VS2,62.0,55.0,4.37,4.34,2.7,390.6796512427509
1.53,Ideal,E,SI1,62.3,54.2,7.35,7.38,4.59,9668.203982110532
0.25,Very Good,E,VVS2,61.9,59.0,3.99,4.02,2.48,471.4923303651358
0.4,Good,F,SI1,63.6,57.0,4.7,4.67,2.98,668.5229864617095
1.21,Very Good,F,SI1,59.4,56.0,6.95,7.0,4.14,6515.375930081965
1.0,Premium,E,SI2,60.4,60.0,6.49,6.46,3.91,4095.1020494092836
1.02,Very Good,F,SI1,62.1,63.0,6.48,6.36,3.99,4726.465262421914
0.71,Good,F,SI2,64.5,55.6,5.58,5.61,3.6,2204.890840363096
0.41,Very Good,F,VVS2,62.9,54.0,4.7,4.74,2.97,1272.5288118157341
1.5,Premium,E,SI2,62.7,56.0,7.38,7.33,4.61,8067.4779501804405
0.9,Very Good,H,VS2,62.1,57.0,6.16,6.23,3.85,4718.482535858761
0.36,Ideal,E,SI1,61.6,56.0,4.56,4.59,2.82,649.5991882976678
1.05,Premium,G,IF,60.6,60.0,6.57,6.59,3.99,9058.149510787933
0.34,Ideal,G,VS2,61.0,57.0,4.48,4.5,2.74,622.4842072286101
1.18,Premium,E,SI2,62.5,60.0,6.74,6.7,4.2,5579.481402451939
1.03,Premium,D,SI2,61.8,60.0,6.45,6.42,3.98,4426.200322177696
0.32,Ideal,G,VS2,62.4,55.0,4.36,4.39,2.73,512.8698854192567
1.08,Ideal,E,VVS2,61.0,56.0,6.64,6.67,4.06,8003.059897217585
0.73,Ideal,J,SI1,61.8,56.0,5.78,5.81,3.58,2568.049741890808
1.1,Ideal,F,SI2,60.4,55.0,6.77,6.73,4.08,4732.901034908309
1.72,Premium,I,VVS2,62.7,58.0,7.6,7.54,4.75,15927.360008925472
1.0,Premium,F,SI1,61.6,61.0,6.37,6.3,3.9,4819.314560345672
0.92,Ideal,H,SI1,61.6,56.0,6.21,6.25,3.84,4126.724898516517
0.75,Ideal,E,SI1,61.4,56.0,5.83,5.89,3.6,2757.2588774516325
0.72,Premium,F,VS1,58.8,60.0,5.91,5.89,3.47,3179.4405867308083
1.2,Premium,G,SI2,59.9,59.0,6.92,6.98,4.16,5623.661368606525
0.61,Ideal,F,VVS2,61.8,55.0,5.43,5.47,3.37,2976.423280118257
0.31,Ideal,E,VS2,61.4,54.0,4.41,4.38,2.7,344.9348700897899
0.52,Very Good,F,VVS2,58.9,60.0,5.23,5.3,3.1,2417.2009376903825
0.23,Very Good,D,VVS1,59.7,58.0,3.97,4.04,2.39,269.5599559469201
0.3,Very Good,G,VS1,60.2,62.0,4.3,4.31,2.59,384.7304285279515
0.84,Very Good,D,SI1,59.2,59.0,6.18,6.21,3.67,3299.5036510637037
0.77,Ideal,E,SI2,62.1,56.0,5.84,5.86,3.63,2536.4340488297967
2.14,Premium,F,SI2,58.2,61.0,8.5,8.45,4.93,13701.829221488631
1.01,Very Good,H,VVS1,60.6,56.0,6.5,6.53,3.95,7690.897479147719
0.35,Premium,E,SI1,59.7,60.0,4.58,4.53,2.72,577.9853742168507
1.5,Premium,I,VVS2,60.2,58.0,7.5,7.34,4.47,13088.897243115702
0.52,Ideal,F,IF,60.3,60.0,5.24,5.27,3.17,2803.345983925587
1.19,Ideal,H,VS1,62.5,54.0,6.78,6.82,4.25,7882.874337017927
0.3,Premium,J,VS1,62.6,58.0,4.27,4.32,2.69,425.92551169448825
0.53,Premium,E,SI1,61.8,60.0,5.21,5.18,3.21,1260.2034047805773
0.91,Ideal,D,VVS2,62.0,54.0,6.2,6.25,3.86,6054.841729657435
0.59,Very Good,E,VS2,60.8,57.0,5.37,5.42,3.28,2240.43733079918
2.01,Very Good,H,I1,58.1,63.0,8.3,8.19,4.79,6984.038237475985
0.92,Fair,E,SI1,65.6,57.0,6.1,6.07,3.99,4019.7384216640785
0.8,Ideal,G,VS2,62.2,56.0,5.94,5.87,3.67,3840.0836160713693
1.42,Premium,F,SI2,59.7,57.0,7.33,7.3,4.37,7432.446836905307
0.46,Very Good,F,SI2,61.5,56.0,4.98,5.01,3.07,577.8796678581539
0.38,Ideal,F,VS2,61.2,57.0,4.64,4.67,2.85,834.7112010887745
0.93,Premium,H,VS2,60.3,61.0,6.39,6.25,3.81,4840.118943087523
1.2,Very Good,I,VS2,61.7,59.0,6.83,6.88,4.23,7417.112020543871
0.82,Very Good,G,SI1,63.4,55.0,6.0,5.93,3.78,3072.206372449202
0.54,Premium,E,SI1,62.2,58.0,5.26,5.23,3.26,1232.61493293271
1.02,Very Good,I,VS2,59.3,59.0,6.57,6.62,3.91,5741.058786254134
0.4,Ideal,F,VS2,60.6,55.0,4.82,4.78,2.91,801.118502058916
0.31,Very Good,I,VS2,60.7,61.0,4.32,4.34,2.63,543.4733906743982
0.72,Ideal,G,VS1,61.2,57.0,5.76,5.79,3.53,3424.9379778104258
1.71,Very Good,H,VS1,62.0,56.0,7.64,7.68,4.75,13292.019336220452
1.61,Very Good,E,SI1,62.3,57.0,7.43,7.47,4.64,10607.347883200267
0.52,Ideal,G,SI2,61.6,55.0,5.16,5.19,3.19,929.3714854794557
0.5,Ideal,F,VVS2,62.1,58.0,5.07,5.11,3.16,1985.295930766688
0.72,Premium,H,SI1,62.5,57.0,5.73,5.67,3.56,2479.5122399775246
0.46,Very Good,E,SI1,59.3,63.0,5.09,5.02,3.0,782.1101904722973
1.2,Ideal,H,VS1,61.9,57.0,6.77,6.73,4.18,8036.537655994185
0.3,Very Good,D,SI1,63.4,54.0,4.31,4.27,2.72,340.8305997583484
0.41,Good,F,SI1,63.9,56.0,4.68,4.74,3.01,864.4783093135657
1.51,Premium,H,SI1,58.0,59.0,7.57,7.54,4.38,9295.800973068963
0.53,Ideal,D,SI1,61.6,56.0,5.2,5.23,3.21,1321.9225072618146
0.54,Ideal,D,SI1,61.5,56.0,5.23,5.25,3.22,1389.3330012183978
0.9,Very Good,G,VS2,62.4,61.0,6.13,6.17,3.84,4756.822412661443
1.05,Ideal,E,VVS2,62.4,56.0,6.49,6.52,4.06,7597.399832028406
1.02,Ideal,F,SI2,61.4,56.0,6.5,6.47,3.98,4248.229937925446
1.15,Premium,G,SI2,62.7,58.0,6.71,6.69,4.2,5274.477318092823
0.86,Fair,G,VS1,64.6,58.8,5.95,6.04,3.87,4931.679823324401
0.54,Ideal,G,VS1,61.3,57.0,5.25,5.28,3.23,1919.0908546388578
1.27,Ideal,J,SI2,61.2,56.0,6.99,6.95,4.27,6232.063880401817
0.7,Very Good,G,VS2,63.3,56.0,5.59,5.66,3.56,3100.2806632720303
0.91,Good,H,VVS2,65.5,57.0,6.01,6.11,3.97,5887.704247402496
0.39,Ideal,E,VS1,62.3,57.0,4.67,4.64,2.9,928.5871228344622
0.41,Premium,F,VVS2,62.4,58.0,4.76,4.7,2.95,1217.63799289274
0.38,Premium,E,VS1,60.7,59.0,4.65,4.7,2.84,838.0329026141253
1.1,Very Good,D,SI2,61.1,58.0,6.61,6.69,4.06,4960.752028871541
0.5,Good,H,VVS1,63.5,58.0,4.98,5.03,3.18,2157.358998171546
0.24,Very Good,E,VVS2,62.1,59.0,3.95,4.0,2.47,374.73226580022947
1.0,Good,D,IF,63.3,59.0,6.33,6.37,4.02,8384.510001775881
1.88,Very Good,I,VS2,62.2,57.0,7.79,7.86,4.87,14451.181578202686
1.53,Premium,J,VVS1,61.6,58.0,7.4,7.37,4.55,14216.631429016048
2.11,Premium,J,SI2,60.7,60.0,8.27,8.2,5.0,13583.734607163646
0.79,Ideal,G,SI1,61.1,57.0,5.98,5.93,3.64,2922.384049003661
1.0,Ideal,G,SI1,62.4,56.0,6.41,6.34,3.98,4614.654719069601
0.31,Ideal,D,SI1,62.7,56.0,4.32,4.36,2.72,526.402227596298
0.4,Very Good,E,VVS1,61.2,61.0,4.7,4.74,2.89,1401.0394573706594
1.07,Ideal,G,SI2,61.1,57.0,6.61,6.65,4.05,4623.261467247369
0.3,Premium,H,VS1,62.3,58.0,4.26,4.28,2.66,444.63566368868396
1.01,Premium,D,SI2,58.0,60.0,6.58,6.53,3.8,4194.809713403254
0.71,Very Good,H,SI2,61.8,58.0,5.67,5.73,3.52,2165.6188164258933
0.51,Premium,G,SI2,60.8,59.0,5.2,5.19,3.16,788.9145441728069
0.3,Good,G,VVS2,63.2,57.0,4.23,4.28,2.69,558.6135462686052
0.75,Ideal,E,VS2,62.0,56.0,5.82,5.85,3.62,3409.155519718823
0.62,Very Good,E,VS1,60.1,56.0,5.56,5.58,3.35,2450.530393030971
0.41,Good,E,SI1,63.9,58.0,4.72,4.7,3.01,734.8971767259309
0.38,Very Good,H,VS1,61.3,54.0,4.68,4.7,2.88,783.0301188281273
1.4,Premium,D,VS1,62.8,58.0,7.17,7.07,4.47,9989.806472227316
0.32,Premium,I,VS2,62.2,59.0,4.35,4.37,2.71,545.3289945881734
0.91,Premium,H,VS2,61.8,60.0,6.22,6.18,3.83,4775.591724905488
0.4,Premium,E,VVS1,61.4,59.0,4.68,4.74,2.89,1402.78225128058
1.52,Very Good,D,SI2,59.1,58.0,7.45,7.48,4.41,8395.115224252047
1.03,Premium,E,SI2,62.0,59.0,6.42,6.49,4.0,4452.013182970863
0.57,Very Good,E,SI2,58.8,57.3,5.42,5.46,3.21,1156.4990141337735
0.59,Very Good,E,VS2,61.7,60.0,5.36,5.4,3.32,2202.051499123216
1.0,Fair,E,SI1,58.1,63.0,6.6,6.52,3.81,4554.558156254701
1.01,Premium,H,VS2,61.6,59.0,6.45,6.47,3.98,5657.2403886194725
1.0,Ideal,F,VVS2,59.7,60.0,6.48,6.52,3.88,7308.07097320698
0.41,Very Good,F,SI2,60.8,58.0,4.78,4.83,2.92,394.90458060626906
1.12,Very Good,G,I1,61.2,63.0,6.68,6.59,4.05,3145.689060338473
0.5,Good,D,SI1,63.6,54.0,5.02,5.08,3.21,1229.1440064508506
1.0,Premium,E,SI1,61.7,58.0,6.42,6.35,3.94,4663.7845192684035
0.81,Very Good,G,VS1,62.6,55.0,5.92,5.97,3.72,4332.760157705019
1.31,Ideal,F,SI2,62.7,57.0,7.05,6.98,4.4,6494.999430065585
1.43,Very Good,G,VS2,62.2,58.0,7.15,7.18,4.46,9778.751916094589
0.54,Very Good,H,VS2,63.2,55.0,5.24,5.2,3.3,1689.0437371311182
0.39,Good,G,VS2,63.8,59.0,4.66,4.59,2.95,798.4673559996536
0.25,Ideal,G,VVS2,62.1,57.0,4.01,4.07,2.5,424.44950167377374
0.31,Ideal,D,SI1,62.4,53.0,4.33,4.35,2.71,510.7227378690259
0.32,Ideal,F,VVS2,61.2,57.0,4.43,4.4,2.7,678.3452644020463
0.64,Ideal,D,VS1,61.5,56.0,5.54,5.55,3.41,2742.5654462008915
1.04,Premium,H,VVS1,60.4,58.0,6.58,6.53,3.96,8150.832367049046
0.37,Ideal,H,VS2,61.7,55.0,4.64,4.67,2.87,680.4721099021485
0.7,Premium,G,SI2,60.0,60.0,5.69,5.65,3.51,2028.639347163251
1.7,Very Good,I,SI1,61.9,62.0,7.52,7.58,4.67,11714.178315132143
1.02,Premium,G,VVS2,62.2,60.0,6.39,6.43,3.99,7372.876434675561
0.7,Very Good,I,VS1,63.1,54.0,5.61,5.67,3.56,3407.7143047385894
1.53,Very Good,G,VVS2,62.5,57.0,7.33,7.38,4.6,13470.540159142107
0.95,Good,D,SI2,56.5,61.0,6.53,6.5,3.68,3680.0812165474963
0.5,Ideal,D,VS2,61.7,56.0,5.12,5.14,3.16,1484.638897347088
0.7,Ideal,E,VS2,62.2,55.0,5.64,5.67,3.52,3079.9613817902787
2.52,Premium,I,SI1,58.5,59.0,8.9,8.87,5.2,20176.9608674054
0.36,Premium,G,SI2,59.3,59.0,4.66,4.62,2.75,122.26229160525236
0.34,Very Good,F,SI2,63.5,56.0,4.48,4.44,2.83,47.75576314870068
0.51,Very Good,E,SI2,58.3,61.9,5.19,5.2,3.04,911.9152102663238
0.56,Ideal,E,VS1,60.8,55.0,5.37,5.32,3.25,1979.617364528021
1.13,Premium,G,VS1,61.6,58.0,6.76,6.68,4.14,7128.093050141241
2.09,Very Good,F,SI2,62.7,61.0,8.07,8.14,5.08,13543.002566962157
1.51,Ideal,H,VS2,61.9,59.0,7.29,7.34,4.53,10586.169771115436
0.34,Ideal,F,VVS1,61.4,57.0,4.5,4.53,2.77,840.9273199840309
1.01,Good,J,SI1,58.8,57.0,6.57,6.63,3.88,4738.038453075664
1.14,Ideal,H,VVS2,61.9,56.0,6.69,6.72,4.15,8702.905388130008
1.01,Good,H,SI1,63.1,60.0,6.37,6.41,4.03,4827.307111708835
0.71,Good,I,VS1,59.1,63.4,5.76,5.81,3.42,3304.1487234143697
0.36,Premium,G,IF,62.5,60.0,4.49,4.53,2.82,1202.1935759131295
1.2,Premium,H,SI2,62.5,58.0,6.74,6.69,4.2,5808.318838446912
0.52,Ideal,H,VS2,61.7,54.0,5.18,5.22,3.21,1623.416629525484
0.63,Premium,I,VS1,62.0,58.0,5.52,5.45,3.4,2641.736126878064
1.01,Premium,F,SI1,62.2,59.0,6.41,6.36,3.97,4790.689784805438
0.41,Very Good,E,SI2,63.2,58.0,4.72,4.68,2.97,419.8801554414167
0.52,Good,I,SI1,63.6,60.0,5.1,5.05,3.23,1262.51965390229
0.31,Ideal,I,SI2,62.0,54.1,4.32,4.35,2.69,37.556000981856414
1.5,Premium,H,I1,62.9,60.0,7.31,7.22,4.57,4714.46693863522
1.02,Good,H,SI2,60.3,63.0,6.45,6.49,3.9,4388.476487947828
0.25,Premium,H,VVS1,60.1,62.0,4.11,4.08,2.46,394.83187614206963
0.31,Good,H,VVS1,63.7,56.0,4.33,4.3,2.75,540.9622569219291
0.26,Ideal,H,VVS2,61.8,55.7,4.08,4.1,2.53,429.6649243133779
0.73,Very Good,D,VS2,63.5,58.0,5.68,5.72,3.62,3310.606098345139
1.51,Good,I,VS1,63.6,57.0,7.14,7.21,4.56,11494.288788909886
0.72,Very Good,E,SI2,61.4,58.0,5.76,5.8,3.55,2137.996283278864
0.31,Good,G,VS2,64.4,54.0,4.24,4.29,2.75,501.04927049341495
1.01,Ideal,F,VS1,61.7,56.0,6.48,6.45,3.99,6020.811831261653
1.0,Premium,D,VS1,62.7,54.0,6.38,6.35,3.99,6054.877940003551
1.12,Very Good,I,VS2,62.9,55.9,6.59,6.62,4.16,6724.056118405428
1.14,Very Good,F,VVS1,62.2,55.9,6.67,6.69,4.16,9211.465722401976
0.75,Ideal,G,SI2,62.5,55.0,5.82,5.77,3.62,2337.148428318525
0.54,Premium,H,VVS1,62.0,57.0,5.25,5.2,3.24,2549.9784206171016
1.55,Premium,H,VS2,61.7,59.0,7.44,7.4,4.58,10854.757237099211
0.32,Ideal,D,SI2,61.1,56.0,4.41,4.39,2.69,35.40246187211778
1.01,Premium,G,VVS2,61.9,59.0,6.41,6.45,3.98,7224.689249228242
0.3,Ideal,E,VVS2,62.2,57.0,4.28,4.31,2.67,571.3228004211069
0.4,Very Good,D,VS2,63.6,55.0,4.68,4.72,2.99,887.5018461753816
1.12,Ideal,H,VS1,60.9,57.0,6.71,6.73,4.09,7087.166921875435
0.41,Ideal,H,VS1,61.8,56.0,4.78,4.73,2.94,1005.7160310670279
1.15,Ideal,H,SI1,61.9,55.0,6.74,6.77,4.18,5938.307513916668
1.04,Ideal,E,VVS2,61.0,57.0,6.61,6.57,4.02,7422.46706427608
2.02,Fair,G,I1,65.6,57.0,7.87,7.8,5.15,6872.259729350333
1.11,Ideal,F,VVS1,59.7,58.0,6.7,6.74,4.01,9048.975064995208
0.62,Premium,G,VVS2,59.2,59.0,5.58,5.56,3.3,3208.8604625639764
0.31,Ideal,I,VS1,61.9,54.0,4.34,4.38,2.7,440.50741345291635
0.9,Good,G,SI2,63.8,56.0,6.16,6.13,3.92,3356.2364525944204
0.44,Premium,E,VVS2,60.0,59.0,4.95,4.99,2.98,1589.0759112563928
0.91,Very Good,I,SI2,62.8,61.0,6.15,6.18,3.87,3532.7148104257376
0.73,Premium,E,VS2,61.6,59.0,5.77,5.73,3.54,3281.403730669875
1.5,Good,H,VS2,63.6,58.0,7.22,7.27,4.61,10441.13910610161
0.5,Premium,G,VVS2,59.6,60.0,5.18,5.15,3.08,2097.8747888059456
0.57,Premium,D,VS2,61.7,60.0,5.32,5.28,3.27,2024.8489779626343
0.54,Ideal,D,VS2,61.9,55.0,5.24,5.23,3.24,1767.664877178849
1.02,Ideal,H,VS2,60.4,57.0,6.58,6.54,3.96,5647.256542653272
0.31,Good,E,IF,64.2,60.0,4.22,4.28,2.73,683.61924260884
0.34,Ideal,E,SI2,62.9,56.0,4.48,4.45,2.81,66.5511407141039
0.5,Ideal,F,SI2,61.7,55.0,5.13,5.15,3.17,755.462773774816
0.3,Ideal,G,SI2,62.1,58.0,4.27,4.3,2.66,13.368642081231883
0.4,Ideal,F,SI1,61.6,55.0,4.72,4.76,2.92,784.6676838551184
0.7,Very Good,G,SI1,63.3,61.0,5.6,5.55,3.53,2478.209705008624
0.31,Good,D,SI1,63.5,56.0,4.29,4.31,2.73,548.2246449487293
1.21,Good,G,SI1,63.8,58.0,6.75,6.64,4.27,6535.442807884258
0.82,Very Good,E,VS2,62.8,59.0,5.92,5.93,3.72,4085.903308961391
0.5,Fair,G,VS1,64.9,57.0,4.98,4.94,3.22,1837.4793821579967
1.04,Very Good,E,SI1,62.8,59.0,6.46,6.41,4.04,5018.98445141637
1.31,Premium,H,SI2,60.8,58.0,7.13,7.08,4.32,6467.771855036692
2.07,Very Good,H,SI1,62.1,59.0,8.15,8.2,5.08,15256.6197188839
2.01,Very Good,I,VS2,62.4,58.0,8.06,7.99,5.01,15638.923955600509
1.06,Ideal,H,VS2,61.2,55.0,6.57,6.61,4.03,6119.273281783427
0.9,Premium,F,VS2,61.9,55.0,6.25,6.23,3.86,4580.420690515229
1.02,Ideal,G,SI2,62.4,54.0,6.39,6.47,4.02,4357.656506443716
0.71,Premium,E,VS2,61.0,60.0,5.76,5.69,3.49,3082.8529556493268
0.5,Ideal,E,SI1,63.0,56.0,5.13,5.06,3.21,938.7744853370941
0.54,Premium,H,VS1,62.6,59.0,5.22,5.19,3.26,1964.0861968434808
1.12,Ideal,D,SI1,60.5,56.0,6.75,6.78,4.09,5637.044193266549
0.31,Ideal,I,SI1,61.3,55.0,4.39,4.42,2.7,428.3692452437799
2.13,Premium,J,SI2,62.6,58.0,8.21,8.18,5.13,13773.262396975402
1.74,Ideal,E,SI1,62.2,56.0,7.72,7.67,4.79,11656.910271928358
0.62,Fair,F,SI1,55.1,66.0,5.85,5.7,3.18,1389.3596881741914
0.8,Premium,E,SI1,62.9,60.0,5.89,5.87,3.7,3148.3398769533233
0.5,Very Good,F,VS1,61.9,62.0,5.02,5.06,3.12,1783.5431901679194
0.32,Very Good,E,VVS1,60.9,58.0,4.49,4.45,2.72,678.7809817392081
1.07,Ideal,E,SI2,62.4,60.0,6.49,6.52,4.06,4765.358683492013
2.5,Fair,H,SI2,64.9,58.0,8.46,8.43,5.48,17383.383476206516
0.31,Ideal,D,VS2,61.2,55.0,4.38,4.35,2.67,414.66592637695067
0.37,Ideal,J,IF,61.9,54.0,4.63,4.68,2.88,1203.1828128390468
1.3,Premium,F,VS1,61.0,59.0,7.05,7.08,4.31,8884.661924572592
1.02,Premium,E,SI1,62.8,58.0,6.45,6.39,4.03,4756.787938184095
0.36,Ideal,G,SI1,61.1,55.0,4.58,4.62,2.81,638.1791895913957
1.14,Premium,D,SI2,59.2,61.0,6.84,6.82,4.04,5140.828772658874
0.7,Very Good,E,SI2,63.2,61.0,5.62,5.59,3.54,2090.5082424961406
0.3,Premium,E,VS2,61.8,58.0,4.28,4.26,2.64,436.4183051777418
0.71,Ideal,D,SI2,61.0,56.0,5.77,5.8,3.53,2028.2097710300623
0.4,Premium,F,VVS1,61.1,59.0,4.75,4.78,2.91,1326.5428954640365
1.18,Premium,I,SI2,60.8,58.0,6.84,6.78,4.14,5506.342805029011
0.34,Ideal,E,VVS1,62.2,56.0,4.46,4.44,2.77,894.5803922375876
1.5,Premium,G,SI1,62.3,58.0,7.33,7.27,4.55,9270.58322129922
0.72,Very Good,F,SI2,58.5,60.0,5.86,5.93,3.45,2104.2644891939485
1.03,Ideal,E,VVS2,60.6,59.0,6.5,6.53,3.95,7580.632078543877
0.28,Very Good,I,VS2,61.9,57.0,4.16,4.19,2.58,396.2096996762584
0.31,Ideal,J,SI1,62.4,53.0,4.38,4.4,2.74,371.9084902113955
1.02,Very Good,D,SI2,62.7,59.0,6.36,6.44,4.01,4404.7009154573525
0.7,Good,I,SI2,63.5,56.0,5.59,5.63,3.56,2114.5050550820993
1.34,Very Good,E,SI2,62.1,63.0,7.06,7.01,4.37,6855.0095509002385
2.07,Very Good,J,VS2,61.3,56.0,8.16,8.2,5.02,16325.011908417751
0.74,Fair,G,SI1,64.8,59.0,5.63,5.6,3.64,2834.4272172166948
0.58,Ideal,E,SI2,61.4,57.1,5.36,5.38,3.3,1264.053371158429
0.31,Ideal,D,VS1,60.5,57.0,4.39,4.41,2.66,360.58525102571684
0.54,Ideal,G,VVS2,62.6,57.0,5.19,5.23,3.26,2283.555417985103
1.01,Premium,F,VS1,62.5,58.0,6.42,6.37,4.0,6119.117451864982
1.29,Ideal,G,VVS2,62.4,57.0,6.97,6.94,4.34,10414.979944198458
1.01,Very Good,H,SI1,61.9,59.0,6.4,6.43,3.97,4867.070796953838
1.14,Ideal,H,SI1,62.3,56.0,6.69,6.77,4.19,5902.255999414627
0.3,Ideal,E,VVS1,62.5,56.0,4.28,4.3,2.68,549.1602784614033
1.33,Ideal,H,SI1,62.7,56.0,7.04,6.99,4.4,7583.743743306325
0.35,Premium,H,SI1,60.0,61.0,4.6,4.57,2.75,507.03315666561866
0.77,Very Good,J,VVS1,62.8,58.0,5.78,5.84,3.65,4929.279023453812
0.41,Good,I,SI1,63.8,57.0,4.7,4.67,2.99,796.4645556911082
1.02,Good,D,SI1,63.3,58.0,6.35,6.39,4.03,5007.431221317362
0.78,Very Good,J,VS2,63.0,58.0,5.84,5.87,3.69,3695.5030308716537
0.38,Ideal,E,VVS2,62.4,56.0,4.63,4.69,2.91,1008.6248631476037
1.06,Very Good,F,SI1,61.2,57.0,6.58,6.68,4.06,5172.031430621971
1.02,Ideal,H,VVS2,62.1,56.0,6.5,6.45,4.02,7150.332314367452
0.71,Ideal,D,SI1,62.4,57.0,5.69,5.72,3.56,2471.766964749707
1.51,Ideal,I,SI1,62.2,56.0,7.36,7.27,4.55,9340.047599008276
0.41,Ideal,E,VS1,62.0,55.0,4.77,4.74,2.95,1022.0212537408415
0.7,Premium,E,SI2,59.8,61.0,5.76,5.74,3.44,2004.9665563635708
0.39,Premium,F,VVS1,59.7,58.0,4.75,4.73,2.83,1382.1762156058562
0.71,Ideal,E,SI2,62.7,56.0,5.68,5.71,3.57,2105.677899500473
0.31,Ideal,G,SI1,61.2,56.0,4.37,4.39,2.68,489.9366242089591
0.5,Premium,G,SI2,60.7,57.0,5.15,5.07,3.1,787.7747816998594
0.51,Ideal,F,VS1,62.5,55.0,5.08,5.13,3.19,1809.3823165867561
0.36,Premium,F,VS2,60.5,60.0,4.61,4.55,2.77,678.902888661441
1.15,Premium,G,VS1,63.0,60.0,6.68,6.6,4.18,7522.4426041767365
0.71,Ideal,J,VS1,62.3,55.0,5.7,5.73,3.56,3389.3295491828476
0.4,Premium,E,IF,61.3,58.0,4.77,4.73,2.91,1614.544085912601
0.51,Ideal,E,SI1,61.7,56.0,5.13,5.17,3.18,1214.219731414445
0.71,Good,G,VS2,64.0,55.0,5.65,5.67,3.62,3078.4823295979554
1.09,Premium,F,SI1,62.7,58.0,6.56,6.51,4.1,5464.642769346288
2.14,Ideal,H,SI2,61.9,57.0,8.34,8.28,5.14,13712.625349346126
1.29,Ideal,F,VS1,60.7,57.0,7.08,7.05,4.29,8702.188419286795
1.03,Ideal,F,SI1,61.3,57.0,6.58,6.51,4.01,4697.012077602147
0.36,Ideal,E,VS1,61.6,57.0,4.54,4.58,2.81,758.9143133246739
0.31,Ideal,I,IF,61.3,57.0,4.4,4.34,2.68,746.9835342960986
0.41,Premium,I,VVS1,61.9,57.0,4.82,4.78,2.97,1340.5235387063913
0.31,Ideal,D,SI1,62.4,56.0,4.33,4.35,2.71,510.7227378690259
1.56,Good,J,VS2,62.3,64.0,7.41,7.36,4.6,10993.482887186356
0.3,Ideal,D,VS2,61.0,55.0,4.38,4.34,2.66,293.2572392118118
1.51,Premium,H,SI1,61.2,60.0,7.46,7.37,4.54,9179.42965763047
0.74,Premium,F,SI2,59.6,58.0,5.91,5.87,3.51,2209.229355122329
0.4,Good,G,VS2,62.8,54.4,4.67,4.7,2.94,955.3834257667368
0.82,Premium,G,SI2,60.7,61.0,6.01,5.98,3.64,2882.8726799476062
1.2,Ideal,H,SI2,61.0,57.0,6.9,6.84,4.19,5614.411730154613
0.9,Good,F,VS2,63.3,57.0,6.04,6.09,3.84,4862.340236656556
0.33,Premium,E,VS2,61.1,59.0,4.49,4.45,2.73,476.67899277047854
0.31,Ideal,F,VS2,61.9,54.0,4.38,4.35,2.7,379.24345595451086
0.91,Very Good,F,VS2,62.1,58.0,6.19,6.24,3.86,4797.806437956327
1.11,Very Good,G,SI2,63.2,56.0,6.61,6.56,4.16,4976.653738523991
0.31,Premium,H,VVS2,60.6,60.0,4.34,4.38,2.64,795.4350209053755
1.25,Premium,H,SI2,60.5,61.0,6.97,6.91,4.2,6090.375091391562
0.4,Very Good,F,SI2,62.6,53.0,4.7,4.75,2.96,345.00151806728127
1.53,Premium,E,SI2,58.9,59.0,7.63,7.55,4.47,8220.911319442483
1.0,Good,F,SI2,60.2,65.0,6.38,6.41,3.85,4292.4520117305365
1.02,Very Good,E,VS2,59.2,58.0,6.52,6.58,3.88,5836.254299518729
0.9,Good,D,SI1,63.6,63.0,6.07,6.03,3.85,4010.3139698465693
0.6,Premium,G,VVS1,60.0,58.0,5.53,5.43,3.29,3259.421263332145
1.0,Fair,J,SI1,64.9,58.0,6.29,6.23,4.06,4701.059808303022
0.59,Very Good,E,SI1,62.9,58.0,5.31,5.34,3.35,1760.778467003931
0.32,Ideal,D,VVS1,61.8,56.0,4.39,4.41,2.72,709.7916110371316
1.11,Premium,E,SI2,62.5,58.0,6.61,6.63,4.14,4999.081212503812
0.72,Very Good,G,SI2,59.7,56.0,5.83,5.89,3.5,2096.133464316183
1.12,Ideal,G,SI2,62.4,56.0,6.63,6.67,4.15,5080.618693304381
0.56,Ideal,G,VS2,62.0,56.0,5.28,5.3,3.28,1943.7145564754887
0.23,Very Good,E,VVS2,63.8,57.0,3.88,3.9,2.48,199.35758045650527
1.06,Premium,E,VS2,62.3,58.0,6.52,6.49,4.05,6134.694813136348
0.33,Very Good,F,VS1,59.3,56.0,4.49,4.55,2.68,458.3549560124093
1.01,Fair,F,SI2,58.2,61.0,6.48,6.52,3.78,4344.945869295004
1.01,Very Good,F,VS2,59.1,59.0,6.58,6.65,3.91,5604.182612862796
1.32,Premium,F,SI2,60.6,60.0,7.05,7.1,4.29,6717.030170489607
