,carat,cut,color,clarity,depth,table,x,y,z,price_predicted
3870,0.9,Good,F,SI2,64.2,62.0,6.0,6.08,3.88,4692.691913893919
3871,1.71,Ideal,J,VS1,62.1,55.0,7.73,7.65,4.78,11121.378131881746
3872,1.0,Good,D,SI1,57.6,62.0,6.62,6.5,3.78,5066.673393142752
3873,0.52,Very Good,E,SI1,62.8,57.0,5.09,5.13,3.21,1778.3712850446748
3874,0.31,Ideal,H,VS2,61.9,55.0,4.38,4.35,2.7,381.689932038046
3875,0.33,Premium,G,VS2,61.3,59.0,4.46,4.44,2.73,501.9221921609535
3876,1.51,Fair,E,VS2,65.0,58.0,7.06,7.12,4.61,9784.812908936574
3877,0.82,Ideal,H,VS1,61.5,56.0,6.0,6.04,3.7,3881.3194968703533
3878,1.04,Good,J,SI1,64.2,58.0,6.42,6.34,4.1,5678.886711986996
3879,1.5,Premium,E,VS2,61.8,59.0,7.38,7.31,4.54,9352.947980276691
3880,2.02,Very Good,H,VS2,62.7,58.0,7.96,8.01,5.01,14027.940070965738
3881,0.52,Ideal,G,VS1,61.2,56.0,5.19,5.23,3.19,1675.1077298784442
3882,0.34,Good,E,SI1,63.5,55.0,4.44,4.47,2.83,623.9964553221446
3883,1.04,Ideal,G,VS2,61.9,54.0,6.53,6.56,4.05,5565.296801304143
3884,1.54,Premium,I,SI1,61.8,57.0,7.43,7.37,4.57,9707.002411205362
3885,0.7,Fair,J,VS2,64.6,58.0,5.58,5.56,3.6,3097.9678030331706
3886,1.52,Good,J,SI1,63.6,60.0,7.25,7.21,4.6,9690.033706248683
3887,1.1,Premium,E,SI2,60.7,58.0,6.77,6.65,4.07,5925.993581672867
3888,0.4,Premium,E,SI2,60.5,59.0,4.74,4.78,2.88,922.7351025911299
3889,0.71,Good,E,SI2,58.8,63.0,5.75,5.88,3.42,3023.8413113785255
3890,0.31,Ideal,E,VS2,61.6,57.0,4.38,4.35,2.69,381.689932038046
3891,0.37,Premium,E,VS2,63.0,58.0,4.58,4.53,2.87,783.6921344732601
3892,1.01,Very Good,E,VS2,60.4,58.0,6.47,6.6,3.95,5322.990278020043
3893,0.57,Very Good,I,SI1,61.1,61.0,5.34,5.37,3.27,2027.3201577688278
3894,0.4,Good,E,SI1,63.3,56.0,4.68,4.74,2.98,984.6932356908679
3895,0.36,Ideal,E,VS2,62.1,55.0,4.54,4.58,2.83,723.5760044118069
3896,0.3,Premium,E,IF,61.9,58.0,4.3,4.26,2.65,362.8792240430846
3897,1.01,Ideal,F,SI2,60.5,57.0,6.49,6.53,3.94,5302.337566986796
3898,1.5,Ideal,H,SI1,61.3,57.0,7.38,7.4,4.53,9352.947980276691
3899,0.57,Very Good,F,VS1,63.2,56.0,5.27,5.31,3.34,2099.604646385189
3900,0.9,Very Good,H,SI1,58.7,59.0,6.3,6.35,3.71,4382.90124839523
3901,0.51,Ideal,H,VVS2,60.1,57.0,5.19,5.22,3.12,1573.6861777504985
3902,0.27,Very Good,E,VVS2,61.7,58.0,4.12,4.15,2.55,244.48896695846065
3903,0.7,Very Good,G,SI1,63.6,58.0,5.61,5.65,3.58,3066.988736483301
3904,1.75,Good,I,VS1,58.3,59.0,7.92,7.97,4.63,11330.863585577696
3905,1.0,Fair,E,SI1,57.4,62.0,6.54,6.59,3.77,5149.284237275736
3906,0.5,Very Good,F,VS2,63.0,58.0,5.05,5.08,3.19,1616.8336028552749
3907,1.51,Ideal,F,VS2,62.4,53.0,7.37,7.32,4.58,9464.695887921262
3908,1.2,Good,G,VS2,65.2,56.0,6.61,6.67,4.33,7105.430791218289
3909,0.4,Very Good,F,VS1,61.2,58.0,4.74,4.86,2.94,922.7351025911299
3910,0.71,Ideal,H,VS1,62.1,55.0,5.68,5.72,3.54,3096.1257999948866
3911,0.43,Ideal,G,VS1,61.3,57.0,4.88,4.85,2.98,1082.4307817422455
3912,0.31,Ideal,F,VS2,62.6,57.0,4.29,4.33,2.7,474.62713168765254
3913,0.43,Very Good,F,VS1,62.2,61.0,4.75,4.83,2.98,1216.6734034583437
3914,0.53,Ideal,J,VS1,61.4,55.2,5.2,5.22,3.2,1766.202926489767
3915,0.76,Very Good,I,SI1,62.0,56.0,5.81,5.84,3.61,3468.9909389185177
3916,0.59,Ideal,G,VS2,62.6,54.0,5.32,5.38,3.35,2250.8159730579646
3917,0.42,Premium,D,VVS2,59.6,59.0,4.9,4.96,2.94,960.3565185810534
3918,0.52,Very Good,E,SI1,59.3,59.0,5.26,5.3,3.13,1602.823241262084
3919,0.31,Ideal,G,VS1,62.3,54.0,4.35,4.38,2.72,412.66899858791544
3920,0.72,Ideal,E,SI1,62.0,57.0,5.72,5.66,3.53,3156.2419300563406
3921,0.72,Premium,G,SI1,60.8,58.0,5.8,5.74,3.51,3073.6310859233563
3922,0.25,Very Good,E,VVS1,62.9,59.0,3.99,4.02,2.52,175.8884844186682
3923,0.51,Ideal,F,VS1,62.1,56.0,5.15,5.13,3.19,1614.9915998169902
3924,1.51,Premium,I,VS1,60.0,58.0,7.51,7.45,4.49,9320.12691068854
3925,0.45,Ideal,I,VS1,61.9,54.0,4.95,4.97,3.07,1212.9893973817761
3926,1.75,Premium,G,VS1,59.6,60.0,7.9,7.76,4.67,11351.516296610938
3927,0.71,Ideal,E,VS1,62.3,56.0,5.66,5.7,3.54,3116.778511028132
3928,0.59,Ideal,F,VS2,60.2,57.0,5.48,5.44,3.29,2085.594284791997
3929,1.15,Very Good,F,SI1,62.5,59.0,6.62,6.69,4.16,6587.996675061937
3930,0.47,Ideal,E,VS1,61.5,55.0,5.01,5.04,3.09,1353.874368537929
3931,0.33,Premium,G,VS2,62.6,58.0,4.4,4.36,2.74,563.8803252606915
3932,2.16,Premium,J,VVS1,61.5,58.0,8.36,8.26,5.11,15034.78758009206
3933,0.3,Good,H,SI1,63.7,56.0,4.2,4.22,2.68,466.1427792093134
3934,1.07,Ideal,H,SI2,59.2,57.0,6.7,6.64,3.95,5694.013413905389
3935,1.6,Premium,I,VS2,60.2,58.0,7.63,7.56,4.57,10109.004613640576
3936,1.0,Premium,G,SI2,62.7,59.0,6.36,6.3,3.97,5335.15863657495
3937,1.5,Very Good,H,VS1,60.7,58.0,7.35,7.42,4.48,9383.92704682656
3938,0.54,Ideal,G,IF,61.2,57.0,5.26,5.28,3.22,1805.6663455179757
3939,0.41,Ideal,F,VVS2,61.4,56.0,4.81,4.76,2.94,951.872166102715
3940,1.51,Very Good,I,VS1,63.1,53.0,7.34,7.25,4.6,9495.67495447113
3941,0.51,Ideal,E,SI1,61.7,55.0,5.13,5.17,3.18,1635.6443108502365
3942,1.02,Premium,E,SI1,61.4,58.0,6.48,6.45,3.97,5414.085474631365
3943,0.31,Good,I,VS1,63.9,55.0,4.28,4.3,2.74,484.9534872042757
3944,0.41,Very Good,F,VVS1,61.4,58.0,4.76,4.78,2.93,1003.5039436858299
3945,2.0,Premium,J,VS1,63.0,58.0,8.04,7.99,5.05,13742.486122576862
3946,0.78,Ideal,I,VS2,60.9,57.0,5.92,5.97,3.62,3558.2441324915553
3947,0.51,Good,E,VS2,63.1,59.0,5.04,5.07,3.19,1728.581510499843
3948,0.3,Ideal,G,VVS1,61.7,55.0,4.34,4.32,2.67,321.573801976592
3949,0.33,Very Good,G,VS1,62.8,58.0,4.38,4.41,2.76,584.5330362939378
3950,0.76,Ideal,H,VVS2,61.0,56.0,5.85,5.91,3.59,3427.685516852025
3951,0.4,Ideal,E,VS2,61.6,57.0,4.73,4.75,2.92,933.0614581077522
3952,0.53,Premium,G,SI1,61.0,59.0,5.25,5.21,3.19,1714.571148906652
3953,0.42,Ideal,G,SI1,62.2,53.0,4.8,4.84,3.0,1063.6200737472832
3954,0.35,Very Good,I,VS2,61.7,57.0,4.52,4.56,2.8,642.8071633171073
3955,0.5,Premium,G,VS1,62.5,60.0,5.08,5.06,3.17,1585.8545363054054
3956,1.01,Very Good,E,SI1,61.0,56.0,6.47,6.54,3.97,5322.990278020043
3957,0.31,Very Good,D,SI1,60.0,61.0,4.41,4.43,2.65,350.7108654881765
3958,0.34,Ideal,E,VVS1,62.2,56.0,4.45,4.49,2.78,613.6700998055223
3959,0.43,Ideal,D,SI1,62.5,55.0,4.83,4.8,3.01,1134.0625593253603
3960,0.3,Ideal,E,VVS2,62.3,56.0,4.3,4.34,2.69,362.8792240430846
3961,1.26,Ideal,H,SI1,61.9,57.0,6.88,6.93,4.27,7435.148505037144
3962,0.32,Ideal,D,VS2,62.6,55.0,4.39,4.37,2.74,472.78512864936874
3963,1.01,Premium,G,SI2,62.4,58.0,6.38,6.41,3.99,5415.927477669649
3964,0.34,Very Good,E,VVS2,62.7,59.0,4.41,4.43,2.77,654.975521872014
3965,0.92,Good,D,SI1,60.2,56.0,6.28,6.32,3.79,4606.397063684368
3966,1.01,Very Good,F,VS2,63.8,55.0,6.31,6.38,4.05,5488.2119662860105
3967,0.5,Good,D,VVS2,62.4,64.0,5.03,5.06,3.14,1637.4863138885203
3968,0.73,Ideal,D,SI1,62.4,53.0,5.82,5.79,3.62,3154.3999270180557
3969,0.42,Ideal,I,VVS1,62.7,55.0,4.8,4.77,3.0,1063.6200737472832
3970,1.01,Very Good,D,VVS2,63.0,56.0,6.35,6.41,4.02,5446.906544219519
3971,0.59,Very Good,F,IF,59.9,63.0,5.44,5.47,3.27,2126.8997068584886
3972,0.27,Very Good,D,VS2,63.0,57.0,4.06,4.1,2.57,306.44710005819957
3973,1.04,Very Good,D,SI2,63.1,58.0,6.39,6.33,4.01,5709.865778536865
3974,0.75,Premium,E,SI2,63.0,58.0,5.78,5.71,3.62,3398.548453340439
3975,0.61,Good,F,SI2,62.5,65.0,5.36,5.29,3.33,2412.3536552473647
3976,0.9,Good,F,SI1,61.3,60.0,6.13,6.18,3.77,4558.449292177822
3977,0.31,Very Good,H,SI1,60.5,60.0,4.33,4.4,2.64,433.32170962116084
3978,1.01,Fair,D,SI2,64.7,57.0,6.31,6.27,4.07,5488.2119662860105
3979,1.01,Ideal,I,SI1,60.3,58.0,6.5,6.56,3.94,5292.011211470173
3980,1.0,Very Good,I,VS1,63.3,55.0,6.39,6.34,4.03,5304.179570025081
3981,0.31,Good,G,VS2,63.1,58.0,4.3,4.35,2.73,464.3007761710303
3982,0.4,Ideal,D,SI2,62.8,56.0,4.73,4.7,2.96,933.0614581077522
3983,1.01,Premium,H,VVS1,60.5,57.0,6.55,6.48,3.94,5240.379433887058
3984,0.71,Good,E,SI1,63.1,59.0,5.62,5.75,3.59,3158.0839330946246
3985,0.35,Ideal,G,VVS2,61.0,57.0,4.58,4.54,2.78,580.8490302173684
3986,0.47,Ideal,J,SI1,60.6,54.0,5.04,5.0,3.09,1322.8953019880596
3987,0.31,Premium,F,SI1,62.7,58.0,4.31,4.33,2.71,453.97442065440714
3988,0.71,Ideal,H,VS1,61.8,55.0,5.72,5.77,3.55,3054.820377928395
3989,0.53,Ideal,I,VS1,61.6,57.0,5.21,5.18,3.2,1755.8765709731447
3990,0.39,Premium,J,VVS1,61.8,56.0,4.71,4.64,2.89,852.2926170130536
3991,0.31,Ideal,H,VS1,62.1,54.0,4.3,4.37,2.69,464.3007761710303
3992,0.3,Ideal,G,VVS2,60.9,57.0,4.35,4.32,2.64,311.24744645996975
3993,2.01,Fair,I,SI2,66.5,61.0,7.81,7.75,5.17,14081.413851587135
3994,0.41,Very Good,I,SI1,63.3,60.0,4.71,4.64,2.96,1055.1357212689447
3995,1.22,Premium,E,VS2,62.2,55.0,6.91,6.85,4.28,6998.483229975491
3996,2.2,Ideal,I,VS1,61.4,57.0,8.41,8.37,5.15,15388.84201102073
3997,2.0,Very Good,J,SI1,62.2,59.0,7.92,7.97,4.94,13866.402388776336
3998,0.39,Ideal,E,VVS1,62.1,54.0,4.67,4.7,2.91,893.5980390795453
3999,0.91,Ideal,G,SI2,61.0,57.0,6.25,6.28,3.82,4535.954578106292
4000,1.01,Good,H,SI1,60.3,64.0,6.5,6.53,3.93,5292.011211470173
4001,1.09,Premium,D,SI2,61.2,60.0,6.6,6.64,4.05,6000.120073327511
4002,0.53,Ideal,D,VS2,60.2,57.0,5.24,5.26,3.16,1724.8975044232752
4003,1.24,Premium,E,SI2,60.8,57.0,6.98,6.94,4.23,7129.041845615021
4004,0.56,Ideal,D,VS1,62.6,55.0,5.25,5.29,3.3,2018.8358052904896
4005,0.59,Ideal,D,VS2,60.9,57.0,5.42,5.48,3.32,2147.552417891735
4006,0.33,Premium,E,SI1,59.1,58.0,4.56,4.51,2.68,398.6586369947238
4007,0.9,Very Good,I,SI1,61.8,56.0,6.19,6.24,3.84,4496.491159078083
4008,1.02,Good,D,VS1,64.6,58.0,6.22,6.28,4.04,5682.570718063564
4009,0.72,Fair,F,SI1,64.8,55.0,5.64,5.6,3.64,3238.852774189324
4010,0.52,Ideal,E,VS2,61.0,57.0,5.21,5.19,3.17,1654.4550188451988
4011,0.32,Ideal,I,VVS1,62.0,55.3,4.39,4.42,2.73,472.78512864936874
4012,0.25,Very Good,F,VVS1,61.1,57.0,4.05,4.08,2.48,113.9303513189302
4013,0.72,Very Good,G,IF,63.3,54.0,5.64,5.73,3.6,3238.852774189324
4014,1.13,Ideal,H,SI1,62.3,56.0,6.66,6.69,4.16,6343.848148739554
4015,1.01,Premium,I,SI1,62.8,58.0,6.4,6.34,4.0,5395.274766636403
4016,0.72,Ideal,I,VVS1,61.3,57.0,5.74,5.77,3.53,3135.5892190230943
4017,1.54,Ideal,I,VS2,60.2,59.0,7.52,7.57,4.54,9614.065211555753
4018,0.9,Fair,E,SI2,65.8,59.0,6.03,5.98,3.95,4661.712847344052
4019,1.0,Good,F,VS2,64.0,59.0,6.29,6.25,4.03,5407.443125191311
4020,0.39,Very Good,E,SI2,59.1,56.0,4.76,4.82,2.83,800.6608394299387
4021,0.5,Ideal,F,VVS2,62.2,54.0,5.09,5.11,3.17,1575.5281807887832
4022,1.18,Ideal,G,VVS1,61.1,57.0,6.78,6.84,4.16,6727.039643179806
4023,0.31,Very Good,D,VVS2,60.5,56.0,4.38,4.41,2.66,381.689932038046
4024,1.06,Premium,H,SI1,61.0,58.0,6.61,6.57,4.02,5685.52906142705
4025,0.31,Good,D,SI2,63.7,55.0,4.35,4.32,2.76,412.66899858791544
4026,2.01,Premium,I,VS2,60.3,62.0,8.13,8.08,4.89,13750.970475055197
4027,0.3,Very Good,G,SI1,62.8,56.0,4.28,4.32,2.7,383.53193507633
4028,0.3,Very Good,I,VVS2,60.1,63.0,4.28,4.31,2.58,383.53193507633
4029,1.01,Fair,H,SI2,65.4,59.0,6.3,6.26,4.11,5498.538321802634
4030,0.34,Ideal,G,SI1,61.2,57.0,4.53,4.56,2.78,531.059255672538
4031,0.73,Fair,I,VS1,55.9,66.0,6.11,6.01,3.39,2854.935617035989
4032,0.72,Ideal,I,VS1,60.7,57.0,5.78,5.81,3.51,3094.2837969566017
4033,0.31,Ideal,E,VS2,62.0,55.0,4.37,4.34,2.7,392.0162875546682
4034,1.53,Ideal,E,SI1,62.3,54.2,7.35,7.38,4.59,9688.1917032104
4035,0.25,Very Good,E,VVS2,61.9,59.0,3.99,4.02,2.48,175.8884844186682
4036,0.4,Good,F,SI1,63.6,57.0,4.7,4.67,2.98,964.0405246576216
4037,1.21,Very Good,F,SI1,59.4,56.0,6.95,7.0,4.14,6855.756255781053
4038,1.0,Premium,E,SI2,60.4,60.0,6.49,6.46,3.91,5200.916014858851
4039,1.02,Very Good,F,SI1,62.1,63.0,6.48,6.36,3.99,5414.085474631365
4040,0.71,Good,F,SI2,64.5,55.6,5.58,5.61,3.6,3199.3893551611163
4041,0.41,Very Good,F,VVS2,62.9,54.0,4.7,4.74,2.97,1065.462076785567
4042,1.5,Premium,E,SI2,62.7,56.0,7.38,7.33,4.61,9352.947980276691
4043,0.9,Very Good,H,VS2,62.1,57.0,6.16,6.23,3.85,4527.4702256279525
4044,0.36,Ideal,E,SI1,61.6,56.0,4.56,4.59,2.82,702.9232933785606
4045,1.05,Premium,G,IF,60.6,60.0,6.57,6.59,3.99,5625.412931365596
4046,0.34,Ideal,G,VS2,61.0,57.0,4.48,4.5,2.74,582.6910332556529
4047,1.18,Premium,E,SI2,62.5,60.0,6.74,6.7,4.2,6768.345065246298
4048,1.03,Premium,D,SI2,61.8,60.0,6.45,6.42,3.98,5546.48609330918
4049,0.32,Ideal,G,VS2,62.4,55.0,4.36,4.39,2.73,503.7641951992373
4050,1.08,Ideal,E,VVS2,61.0,56.0,6.64,6.67,4.06,5857.393099133073
4051,0.73,Ideal,J,SI1,61.8,56.0,5.78,5.81,3.58,3195.7053490845474
4052,1.1,Ideal,F,SI2,60.4,55.0,6.77,6.73,4.08,5925.993581672867
4053,1.72,Premium,I,VVS2,62.7,58.0,7.6,7.54,4.75,11357.042305725794
4054,1.0,Premium,F,SI1,61.6,61.0,6.37,6.3,3.9,5324.832281058327
4055,0.92,Ideal,H,SI1,61.6,56.0,6.21,6.25,3.84,4678.681552300729
4056,0.75,Ideal,E,SI1,61.4,56.0,5.83,5.89,3.6,3346.9166757573244
4057,0.72,Premium,F,VS1,58.8,60.0,5.91,5.89,3.47,2960.0411752405034
4058,1.2,Premium,G,SI2,59.9,59.0,6.92,6.98,4.16,6785.313770202977
4059,0.61,Ideal,F,VVS2,61.8,55.0,5.43,5.47,3.37,2340.0691666310045
4060,0.31,Ideal,E,VS2,61.4,54.0,4.41,4.38,2.7,350.7108654881765
4061,0.52,Very Good,F,VVS2,58.9,60.0,5.23,5.3,3.1,1633.8023078119516
4062,0.23,Very Good,D,VVS1,59.7,58.0,3.97,4.04,2.39,-6.301908803977767
4063,0.3,Very Good,G,VS1,60.2,62.0,4.3,4.31,2.59,362.8792240430846
4064,0.84,Very Good,D,SI1,59.2,59.0,6.18,6.21,3.67,3898.2882018270316
4065,0.77,Ideal,E,SI2,62.1,56.0,5.84,5.86,3.63,3539.433424496594
4066,2.14,Premium,F,SI2,58.2,61.0,8.5,8.45,4.93,14687.375498603444
4067,1.01,Very Good,H,VVS1,60.6,56.0,6.5,6.53,3.95,5292.011211470173
4068,0.35,Premium,E,SI1,59.7,60.0,4.58,4.53,2.72,580.8490302173684
4069,1.5,Premium,I,VVS2,60.2,58.0,7.5,7.34,4.47,9229.031714077217
4070,0.52,Ideal,F,IF,60.3,60.0,5.24,5.27,3.17,1623.4759522953293
4071,1.19,Ideal,H,VS1,62.5,54.0,6.78,6.82,4.25,6828.461195307753
4072,0.3,Premium,J,VS1,62.6,58.0,4.27,4.32,2.69,393.85829059295315
4073,0.53,Premium,E,SI1,61.8,60.0,5.21,5.18,3.21,1755.8765709731447
4074,0.91,Ideal,D,VVS2,62.0,54.0,6.2,6.25,3.86,4587.586355689406
4075,0.59,Very Good,E,VS2,60.8,57.0,5.37,5.42,3.28,2199.1841954748497
4076,2.01,Very Good,H,I1,58.1,63.0,8.3,8.19,4.79,13575.422431272607
4077,0.92,Fair,E,SI1,65.6,57.0,6.1,6.07,3.99,4792.271462983583
4078,0.8,Ideal,G,VS2,62.2,56.0,5.94,5.87,3.67,3740.4345257142004
4079,1.42,Premium,F,SI2,59.7,57.0,7.33,7.3,4.37,8593.207340836241
4080,0.46,Very Good,F,SI2,61.5,56.0,4.98,5.01,3.07,1283.4318829598524
4081,0.38,Ideal,F,VS2,61.2,57.0,4.64,4.67,2.85,823.155553501469
4082,0.93,Premium,H,VS2,60.3,61.0,6.39,6.25,3.81,4594.228705129462
4083,1.2,Very Good,I,VS2,61.7,59.0,6.83,6.88,4.23,6878.250969852584
4084,0.82,Very Good,G,SI1,63.4,55.0,6.0,5.93,3.78,3881.3194968703533
4085,0.54,Premium,E,SI1,62.2,58.0,5.26,5.23,3.26,1805.6663455179757
4086,1.02,Very Good,I,VS2,59.3,59.0,6.57,6.62,3.91,5321.148274981759
4087,0.4,Ideal,F,VS2,60.6,55.0,4.82,4.78,2.91,840.1242584581456
4088,0.31,Very Good,I,VS2,60.7,61.0,4.32,4.34,2.63,443.6480651377831
4089,0.72,Ideal,G,VS1,61.2,57.0,5.76,5.79,3.53,3114.936507989848
4090,1.71,Very Good,H,VS1,62.0,56.0,7.64,7.68,4.75,11214.315331531354
4091,1.61,Very Good,E,SI1,62.3,57.0,7.43,7.47,4.64,10416.95327610098
4092,0.52,Ideal,G,SI2,61.6,55.0,5.16,5.19,3.19,1706.0867964283127
4093,0.5,Ideal,F,VVS2,62.1,58.0,5.07,5.11,3.16,1596.1808918220286
4094,0.72,Premium,H,SI1,62.5,57.0,5.73,5.67,3.56,3145.9155745397165
4095,0.46,Very Good,E,SI1,59.3,63.0,5.09,5.02,3.0,1169.8419722770004
4096,1.2,Ideal,H,VS1,61.9,57.0,6.77,6.73,4.18,6940.209102952323
4097,0.3,Very Good,D,SI1,63.4,54.0,4.31,4.27,2.72,352.55286852646145
4098,0.41,Good,F,SI1,63.9,56.0,4.68,4.74,3.01,1086.1147878188133
4099,1.51,Premium,H,SI1,58.0,59.0,7.57,7.54,4.38,9258.1687775888
4100,0.53,Ideal,D,SI1,61.6,56.0,5.2,5.23,3.21,1766.202926489767
4101,0.54,Ideal,D,SI1,61.5,56.0,5.23,5.25,3.22,1836.6454120678434
4102,0.9,Very Good,G,VS2,62.4,61.0,6.13,6.17,3.84,4558.449292177822
4103,1.05,Ideal,E,VVS2,62.4,56.0,6.49,6.52,4.06,5708.02377549858
4104,1.02,Ideal,F,SI2,61.4,56.0,6.5,6.47,3.98,5393.432763598119
4105,1.15,Premium,G,SI2,62.7,58.0,6.71,6.69,4.2,6495.05947541233
4106,0.86,Fair,G,VS1,64.6,58.8,5.95,6.04,3.87,4338.637482965251
4107,0.54,Ideal,G,VS1,61.3,57.0,5.25,5.28,3.23,1815.992701034598
4108,1.27,Ideal,J,SI2,61.2,56.0,6.99,6.95,4.27,7422.980146482237
4109,0.7,Very Good,G,VS2,63.3,56.0,5.59,5.66,3.56,3087.6414475165475
4110,0.91,Good,H,VVS2,65.5,57.0,6.01,6.11,3.97,4783.787110505244
4111,0.39,Ideal,E,VS1,62.3,57.0,4.67,4.64,2.9,893.5980390795453
4112,0.41,Premium,F,VVS2,62.4,58.0,4.76,4.7,2.95,1003.5039436858299
4113,0.38,Premium,E,VS1,60.7,59.0,4.65,4.7,2.84,812.8291979848449
4114,1.1,Very Good,D,SI2,61.1,58.0,6.61,6.69,4.06,6091.215269938833
4115,0.5,Good,H,VVS1,63.5,58.0,4.98,5.03,3.18,1689.1180914716351
4116,0.24,Very Good,E,VVS2,62.1,59.0,3.95,4.0,2.47,115.772354357214
4117,1.0,Good,D,IF,63.3,59.0,6.33,6.37,4.02,5366.1377031248185
4118,1.88,Very Good,I,VS2,62.2,57.0,7.79,7.86,4.87,12783.586384957085
4119,1.53,Premium,J,VVS1,61.6,58.0,7.4,7.37,4.55,9636.559925627284
4120,2.11,Premium,J,SI2,60.7,60.0,8.27,8.2,5.0,14620.617019101937
4121,0.79,Ideal,G,SI1,61.1,57.0,5.98,5.93,3.64,3597.707551519763
4122,1.0,Ideal,G,SI1,62.4,56.0,6.41,6.34,3.98,5283.526858991835
4123,0.31,Ideal,D,SI1,62.7,56.0,4.32,4.36,2.72,443.6480651377831
4124,0.4,Very Good,E,VVS1,61.2,61.0,4.7,4.74,2.89,964.0405246576216
4125,1.07,Ideal,G,SI2,61.1,57.0,6.61,6.65,4.05,5786.9506135549955
4126,0.3,Premium,H,VS1,62.3,58.0,4.26,4.28,2.66,404.1846461095763
4127,1.01,Premium,D,SI2,58.0,60.0,6.58,6.53,3.8,5209.40036733719
4128,0.71,Very Good,H,SI2,61.8,58.0,5.67,5.73,3.52,3106.4521555115098
4129,0.51,Premium,G,SI2,60.8,59.0,5.2,5.19,3.16,1563.3598222338753
4130,0.3,Good,G,VVS2,63.2,57.0,4.23,4.28,2.69,435.16371265944485
4131,0.75,Ideal,E,VS2,62.0,56.0,5.82,5.85,3.62,3357.2430312739475
4132,0.62,Very Good,E,VS1,60.1,56.0,5.56,5.58,3.35,2307.248097042851
4133,0.41,Good,E,SI1,63.9,58.0,4.72,4.7,3.01,1044.8093657523216
4134,0.38,Very Good,H,VS1,61.3,54.0,4.68,4.7,2.88,781.8501314349763
4135,1.4,Premium,D,VS1,62.8,58.0,7.17,7.07,4.47,8555.585924846317
4136,0.32,Premium,I,VS2,62.2,59.0,4.35,4.37,2.71,514.0905507158614
4137,0.91,Premium,H,VS2,61.8,60.0,6.22,6.18,3.83,4566.933644656161
4138,0.4,Premium,E,VVS1,61.4,59.0,4.68,4.74,2.89,984.6932356908679
4139,1.52,Very Good,D,SI2,59.1,58.0,7.45,7.48,4.41,9483.506595916222
4140,1.03,Premium,E,SI2,62.0,59.0,6.42,6.49,4.0,5577.46515985905
4141,0.57,Very Good,E,SI2,58.8,57.3,5.42,5.46,3.21,1944.7093136358435
4142,0.59,Very Good,E,VS2,61.7,60.0,5.36,5.4,3.32,2209.510550991473
4143,1.0,Fair,E,SI1,58.1,63.0,6.6,6.52,3.81,5087.326104175999
4144,1.01,Premium,H,VS2,61.6,59.0,6.45,6.47,3.98,5343.642989053288
4145,1.0,Ideal,F,VVS2,59.7,60.0,6.48,6.52,3.88,5211.242370375474
4146,0.41,Very Good,F,SI2,60.8,58.0,4.78,4.83,2.92,982.8512326525836
4147,1.12,Very Good,G,I1,61.2,63.0,6.68,6.59,4.05,6221.773885578365
4148,0.5,Good,D,SI1,63.6,54.0,5.02,5.08,3.21,1647.8126694051443
4149,1.0,Premium,E,SI1,61.7,58.0,6.42,6.35,3.94,5273.200503475212
4150,0.81,Very Good,G,VS1,62.6,55.0,5.92,5.97,3.72,3862.508788875393
4151,1.31,Ideal,F,SI2,62.7,57.0,7.05,6.98,4.4,7766.708221894281
4152,1.43,Very Good,G,VS2,62.2,58.0,7.15,7.18,4.46,8880.5032922634
4153,0.54,Very Good,H,VS2,63.2,55.0,5.24,5.2,3.3,1826.3190565512211
4154,0.39,Good,G,VS2,63.8,59.0,4.66,4.59,2.95,903.9243945961684
4155,0.25,Ideal,G,VVS2,62.1,57.0,4.01,4.07,2.5,155.2357733854219
4156,0.31,Ideal,D,SI1,62.4,53.0,4.33,4.35,2.71,433.32170962116084
4157,0.32,Ideal,F,VVS2,61.2,57.0,4.43,4.4,2.7,431.47970658287704
4158,0.64,Ideal,D,VS1,61.5,56.0,5.54,5.55,3.41,2530.743912331988
4159,1.04,Premium,H,VVS1,60.4,58.0,6.58,6.53,3.96,5513.665023721027
4160,0.37,Ideal,H,VS2,61.7,55.0,4.64,4.67,2.87,721.7340013735231
4161,0.7,Premium,G,SI2,60.0,60.0,5.69,5.65,3.51,2984.377892350318
4162,1.7,Very Good,I,SI1,61.9,62.0,7.52,7.58,4.67,11236.810045602884
4163,1.02,Premium,G,VVS2,62.2,60.0,6.39,6.43,3.99,5507.022674280974
4164,0.7,Very Good,I,VS1,63.1,54.0,5.61,5.67,3.56,3066.988736483301
4165,1.53,Very Good,G,VVS2,62.5,57.0,7.33,7.38,4.6,9708.844414243644
4166,0.95,Good,D,SI2,56.5,61.0,6.53,6.5,3.68,4652.50283215263
4167,0.5,Ideal,D,VS2,61.7,56.0,5.12,5.14,3.16,1544.5491142389137
4168,0.7,Ideal,E,VS2,62.2,55.0,5.64,5.67,3.52,3036.0096699334326
4169,2.52,Premium,I,SI1,58.5,59.0,8.9,8.87,5.2,18128.340258800465
4170,0.36,Premium,G,SI2,59.3,59.0,4.66,4.62,2.75,599.6597382123309
4171,0.34,Very Good,F,SI2,63.5,56.0,4.48,4.44,2.83,582.6910332556529
4172,0.51,Very Good,E,SI2,58.3,61.9,5.19,5.2,3.04,1573.6861777504985
4173,0.56,Ideal,E,VS1,60.8,55.0,5.37,5.32,3.25,1894.9195390910136
