carat,cut,color,clarity,depth,table,x,y,z,price_predicted
1.04,Very Good,E,SI1,62.8,59.0,6.46,6.41,4.04,6081.675962124985
1.31,Premium,H,SI2,60.8,58.0,7.13,7.08,4.32,7222.441475169195
2.07,Very Good,H,SI1,62.1,59.0,8.15,8.2,5.08,13961.435842078756
2.01,Very Good,I,VS2,62.4,58.0,8.06,7.99,5.01,12907.157279855073
1.06,Ideal,H,VS2,61.2,55.0,6.57,6.61,4.03,5252.081507634194
0.9,Premium,F,VS2,61.9,55.0,6.25,6.23,3.86,4657.871366465608
1.02,Ideal,G,SI2,62.4,54.0,6.39,6.47,4.02,6295.675318188647
0.71,Premium,E,VS2,61.0,60.0,5.76,5.69,3.49,3044.2416260610207
0.5,Ideal,E,SI1,63.0,56.0,5.13,5.06,3.21,1491.5118958307858
0.54,Premium,H,VS1,62.6,59.0,5.22,5.19,3.26,1493.7700943283353
1.12,Ideal,D,SI1,60.5,56.0,6.75,6.78,4.09,6996.451425895808
0.31,Ideal,I,SI1,61.3,55.0,4.39,4.42,2.7,370.9341261011841
2.13,Premium,J,SI2,62.6,58.0,8.21,8.18,5.13,12301.78371440294
1.74,Ideal,E,SI1,62.2,56.0,7.72,7.67,4.79,13059.239427634639
0.62,Fair,F,SI1,55.1,66.0,5.85,5.7,3.18,2470.4258959188583
0.8,Premium,E,SI1,62.9,60.0,5.89,5.87,3.7,3995.332350161495
0.5,Very Good,F,VS1,61.9,62.0,5.02,5.06,3.12,1640.3587231914325
0.32,Very Good,E,VVS1,60.9,58.0,4.49,4.45,2.72,411.35922831739026
1.07,Ideal,E,SI2,62.4,60.0,6.49,6.52,4.06,6438.687765269927
2.5,Fair,H,SI2,64.9,58.0,8.46,8.43,5.48,18017.357197796802
0.31,Ideal,D,VS2,61.2,55.0,4.38,4.35,2.67,454.82730240838146
0.37,Ideal,J,IF,61.9,54.0,4.63,4.68,2.88,352.08608377677456
1.3,Premium,F,VS1,61.0,59.0,7.05,7.08,4.31,8613.317525219732
1.02,Premium,E,SI1,62.8,58.0,6.45,6.39,4.03,5825.002071150382
0.36,Ideal,G,SI1,61.1,55.0,4.58,4.62,2.81,799.22215224297
1.14,Premium,D,SI2,59.2,61.0,6.84,6.82,4.04,7120.001136215955
0.7,Very Good,E,SI2,63.2,61.0,5.62,5.59,3.54,3195.8851308815915
0.3,Premium,E,VS2,61.8,58.0,4.28,4.26,2.64,589.6823374610049
0.71,Ideal,D,SI2,61.0,56.0,5.77,5.8,3.53,3345.5852458414415
0.4,Premium,F,VVS1,61.1,59.0,4.75,4.78,2.91,904.8911927924964
1.18,Premium,I,SI2,60.8,58.0,6.84,6.78,4.14,5515.040404570038
0.34,Ideal,E,VVS1,62.2,56.0,4.46,4.44,2.77,747.2087856936596
1.5,Premium,G,SI1,62.3,58.0,7.33,7.27,4.55,10077.852820978695
0.72,Very Good,F,SI2,58.5,60.0,5.86,5.93,3.45,3288.655625903353
1.03,Ideal,E,VVS2,60.6,59.0,6.5,6.53,3.95,5876.830740447088
0.28,Very Good,I,VS2,61.9,57.0,4.16,4.19,2.58,463.8385366410712
0.31,Ideal,J,SI1,62.4,53.0,4.38,4.4,2.74,9.345029257103306
1.02,Very Good,D,SI2,62.7,59.0,6.36,6.44,4.01,6279.2743575170325
0.7,Good,I,SI2,63.5,56.0,5.59,5.63,3.56,2383.275670859678
1.34,Very Good,E,SI2,62.1,63.0,7.06,7.01,4.37,8944.03875895002
2.07,Very Good,J,VS2,61.3,56.0,8.16,8.2,5.02,12230.926134037985
0.74,Fair,G,SI1,64.8,59.0,5.63,5.6,3.64,3408.8288109645173
0.58,Ideal,E,SI2,61.4,57.1,5.36,5.38,3.3,2112.7900928602753
0.31,Ideal,D,VS1,60.5,57.0,4.39,4.41,2.66,609.5133791051799
0.54,Ideal,G,VVS2,62.6,57.0,5.19,5.23,3.26,2055.561271883739
1.01,Premium,F,VS1,62.5,58.0,6.42,6.37,4.0,5767.773141367384
1.29,Ideal,G,VVS2,62.4,57.0,6.97,6.94,4.34,8215.7387273207
1.01,Very Good,H,SI1,61.9,59.0,6.4,6.43,3.97,4905.1592125444695
1.14,Ideal,H,SI1,62.3,56.0,6.69,6.77,4.19,5851.3648328303225
0.3,Ideal,E,VVS1,62.5,56.0,4.28,4.3,2.68,586.4139004629251
1.33,Ideal,H,SI1,62.7,56.0,7.04,6.99,4.4,7417.848743348462
0.35,Premium,H,SI1,60.0,61.0,4.6,4.57,2.75,519.812461876978
0.77,Very Good,J,VVS1,62.8,58.0,5.78,5.84,3.65,2421.365543542369
0.41,Good,I,SI1,63.8,57.0,4.7,4.67,2.99,439.0099734090536
1.02,Good,D,SI1,63.3,58.0,6.35,6.39,4.03,6137.708533565128
0.78,Very Good,J,VS2,63.0,58.0,5.84,5.87,3.69,2325.9666810126128
0.38,Ideal,E,VVS2,62.4,56.0,4.63,4.69,2.91,929.8167332223102
1.06,Very Good,F,SI1,61.2,57.0,6.58,6.68,4.06,6173.65345748074
1.02,Ideal,H,VVS2,62.1,56.0,6.5,6.45,4.02,4863.953115013631
0.71,Ideal,D,SI1,62.4,57.0,5.69,5.72,3.56,3359.817841503601
1.51,Ideal,I,SI1,62.2,56.0,7.36,7.27,4.55,8162.722815175198
0.41,Ideal,E,VS1,62.0,55.0,4.77,4.74,2.95,1039.8812104925119
0.7,Premium,E,SI2,59.8,61.0,5.76,5.74,3.44,2915.842995845135
0.39,Premium,F,VVS1,59.7,58.0,4.75,4.73,2.83,930.4396774830684
0.71,Ideal,E,SI2,62.7,56.0,5.68,5.71,3.57,3208.051108743663
0.31,Ideal,G,SI1,61.2,56.0,4.37,4.39,2.68,392.27501973656194
0.5,Premium,G,SI2,60.7,57.0,5.15,5.07,3.1,1177.9119991767295
0.51,Ideal,F,VS1,62.5,55.0,5.08,5.13,3.19,1586.6754599088335
0.36,Premium,F,VS2,60.5,60.0,4.61,4.55,2.77,764.7456535453985
1.15,Premium,G,VS1,63.0,60.0,6.68,6.6,4.18,6698.904612638124
0.71,Ideal,J,VS1,62.3,55.0,5.7,5.73,3.56,1975.7604025389128
0.4,Premium,E,IF,61.3,58.0,4.77,4.73,2.91,905.8895898827104
0.51,Ideal,E,SI1,61.7,56.0,5.13,5.17,3.18,1642.8218496807594
0.71,Good,G,VS2,64.0,55.0,5.65,5.67,3.62,3293.7003176839144
1.09,Premium,F,SI1,62.7,58.0,6.56,6.51,4.1,6559.538047878372
2.14,Ideal,H,SI2,61.9,57.0,8.34,8.28,5.14,14504.99248679381
1.29,Ideal,F,VS1,60.7,57.0,7.08,7.05,4.29,8496.451638134446
1.03,Ideal,F,SI1,61.3,57.0,6.58,6.51,4.01,5884.1471457025655
0.36,Ideal,E,VS1,61.6,57.0,4.54,4.58,2.81,854.9367945816739
0.31,Ideal,I,IF,61.3,57.0,4.4,4.34,2.68,-34.354818329563386
0.41,Premium,I,VVS1,61.9,57.0,4.82,4.78,2.97,314.872905470781
0.31,Ideal,D,SI1,62.4,56.0,4.33,4.35,2.71,575.7654808859688
1.56,Good,J,VS2,62.3,64.0,7.41,7.36,4.6,7770.724809007892
0.3,Ideal,D,VS2,61.0,55.0,4.38,4.34,2.66,311.86656135218664
1.51,Premium,H,SI1,61.2,60.0,7.46,7.37,4.54,8913.502493005355
0.74,Premium,F,SI2,59.6,58.0,5.91,5.87,3.51,3424.8878578953622
0.4,Good,G,VS2,62.8,54.4,4.67,4.7,2.94,1043.7693523687888
0.82,Premium,G,SI2,60.7,61.0,6.01,5.98,3.64,4039.8600505244412
1.2,Ideal,H,SI2,61.0,57.0,6.9,6.84,4.19,6340.350468420998
0.9,Good,F,VS2,63.3,57.0,6.04,6.09,3.84,4876.214805384658
0.33,Premium,E,VS2,61.1,59.0,4.49,4.45,2.73,549.1667141455782
0.31,Ideal,F,VS2,61.9,54.0,4.38,4.35,2.7,409.44184669095193
0.91,Very Good,F,VS2,62.1,58.0,6.19,6.24,3.86,4839.295908975562
1.11,Very Good,G,SI2,63.2,56.0,6.61,6.56,4.16,6444.485972304312
0.31,Premium,H,VVS2,60.6,60.0,4.34,4.38,2.64,430.5836493804941
1.25,Premium,H,SI2,60.5,61.0,6.97,6.91,4.2,6832.029409043468
0.4,Very Good,F,SI2,62.6,53.0,4.7,4.75,2.96,849.6790616322223
1.53,Premium,E,SI2,58.9,59.0,7.63,7.55,4.47,10369.833123476808
1.0,Good,F,SI2,60.2,65.0,6.38,6.41,3.85,5942.376686231204
1.02,Very Good,E,VS2,59.2,58.0,6.52,6.58,3.88,5707.820873928
0.9,Good,D,SI1,63.6,63.0,6.07,6.03,3.85,4855.623126433211
0.6,Premium,G,VVS1,60.0,58.0,5.53,5.43,3.29,1795.9508914424537
1.0,Fair,J,SI1,64.9,58.0,6.29,6.23,4.06,3289.5210963560203
0.59,Very Good,E,SI1,62.9,58.0,5.31,5.34,3.35,2350.8959724912543
0.32,Ideal,D,VVS1,61.8,56.0,4.39,4.41,2.72,642.4323874910338
1.11,Premium,E,SI2,62.5,58.0,6.61,6.63,4.14,6729.765199096568
0.72,Very Good,G,SI2,59.7,56.0,5.83,5.89,3.5,3551.458674348745
1.12,Ideal,G,SI2,62.4,56.0,6.63,6.67,4.15,6980.659461454092
0.56,Ideal,G,VS2,62.0,56.0,5.28,5.3,3.28,2106.400912023756
0.23,Very Good,E,VVS2,63.8,57.0,3.88,3.9,2.48,486.1625095081263
1.06,Premium,E,VS2,62.3,58.0,6.52,6.49,4.05,6233.418484828892
0.33,Very Good,F,VS1,59.3,56.0,4.49,4.55,2.68,609.8321618858945
1.01,Fair,F,SI2,58.2,61.0,6.48,6.52,3.78,6124.572109300179
1.01,Very Good,F,VS2,59.1,59.0,6.58,6.65,3.91,5774.505898737276
1.32,Premium,F,SI2,60.6,60.0,7.05,7.1,4.29,8927.222826692196
2.0,Ideal,H,VS2,62.4,55.0,8.03,7.94,4.99,13374.906894122356
0.73,Premium,G,I1,62.5,58.0,5.82,5.74,3.61,2924.3011304177526
0.71,Premium,E,SI1,59.2,59.0,5.83,5.86,3.46,2907.703355555604
0.7,Very Good,F,SI1,60.3,59.0,5.73,5.82,3.48,3066.9636645587566
1.16,Ideal,D,VS1,61.2,58.0,6.73,6.76,4.13,7466.872393096937
2.01,Very Good,J,SI2,63.3,56.0,7.86,7.96,5.01,11708.991122671396
1.0,Very Good,D,SI1,61.4,63.0,6.35,6.41,3.92,6114.2646022707795
1.04,Fair,G,SI2,66.1,60.0,6.32,6.23,4.15,5676.162791575438
2.0,Good,G,SI2,64.3,60.0,7.87,7.83,5.05,15202.36784166697
0.42,Ideal,F,VVS2,61.6,56.0,4.85,4.83,2.98,964.900434144768
1.0,Good,H,SI1,64.9,56.0,6.24,6.31,4.07,4798.935867425195
0.7,Ideal,F,VS1,61.2,58.0,5.7,5.73,3.5,3066.486707496282
0.3,Ideal,D,VS2,61.0,55.0,4.36,4.33,2.65,372.9673079784493
0.4,Premium,D,VS2,62.5,59.0,4.72,4.66,2.93,849.1304429299907
0.32,Good,D,SI1,63.3,57.0,4.37,4.38,2.77,548.0639887269112
0.71,Very Good,F,SI2,63.2,57.0,5.66,5.7,3.59,3065.416388232138
0.3,Premium,D,VS1,60.7,58.0,4.34,4.36,2.64,551.1633855345813
0.77,Ideal,F,SI1,61.7,56.0,5.85,5.91,3.63,3645.891251239431
1.08,Premium,H,VS2,62.4,58.0,6.56,6.49,4.07,5422.835831690192
0.5,Good,D,SI2,63.4,59.0,5.0,5.03,3.18,1787.7336462587405
0.57,Ideal,E,VS1,61.4,57.0,5.32,5.37,3.28,2063.0197008257496
0.73,Good,E,VS2,64.2,54.0,5.68,5.72,3.66,3473.8527032439174
0.3,Ideal,H,IF,62.1,55.0,4.3,4.27,2.66,318.40472421832555
0.71,Ideal,H,SI2,59.4,57.0,5.87,5.81,3.47,2600.636586479562
0.32,Premium,F,VS2,59.4,58.0,4.48,4.44,2.65,556.3722984026317
0.23,Good,G,VVS2,63.8,56.0,3.94,3.9,2.5,-337.9729489834767
0.7,Ideal,E,VS2,61.9,58.0,5.7,5.73,3.54,3030.996924082097
0.7,Good,H,SI1,63.8,58.0,5.66,5.59,3.59,2504.6632554872476
0.54,Ideal,G,VVS2,60.6,56.0,5.26,5.27,3.19,1912.8162020290797
0.3,Premium,I,VS1,61.6,61.0,4.28,4.23,2.62,128.14512881611154
0.71,Very Good,E,VS2,61.6,56.0,5.74,5.81,3.56,3085.543197261018
1.5,Good,I,SI1,62.9,60.0,7.12,7.16,4.49,9023.8076553
1.12,Premium,F,VS1,61.8,59.0,6.75,6.65,4.14,6734.8725195769775
0.31,Ideal,D,VS2,60.8,56.0,4.39,4.42,2.68,606.4800518624961
0.7,Good,I,SI1,63.5,59.0,5.62,5.65,3.58,2264.6962384900094
1.01,Ideal,G,VVS2,60.9,56.0,6.51,6.55,3.98,5923.400789966994
0.32,Very Good,D,SI1,63.1,57.0,4.38,4.37,2.76,497.8332362964452
1.63,Ideal,H,VS2,62.4,55.0,7.53,7.57,4.71,9998.80187848775
0.72,Ideal,E,VS2,61.1,56.0,5.78,5.81,3.54,3140.628832498365
0.39,Ideal,I,VS2,60.8,56.0,4.72,4.75,2.88,684.9752664188063
0.3,Very Good,G,SI1,61.0,58.0,4.3,4.32,2.63,371.8830572638983
1.22,Very Good,J,SI2,62.2,60.0,6.77,6.89,4.25,5662.0029664392405
0.57,Ideal,E,VS2,61.6,56.0,5.38,5.33,3.3,1926.461893101015
2.03,Premium,I,SI1,59.9,58.0,8.23,8.21,4.92,13419.487545938657
0.54,Ideal,G,SI1,61.7,55.0,5.24,5.27,3.24,1983.6714772961695
0.72,Ideal,H,VS1,61.6,55.0,5.76,5.8,3.56,2696.9509154254974
0.44,Very Good,E,VVS2,59.6,59.0,4.98,4.99,2.97,1013.9548454776013
0.3,Ideal,G,IF,61.6,56.0,4.34,4.36,2.68,299.2044433380979
2.01,Very Good,I,VS1,62.9,59.0,7.94,8.03,5.02,13779.278941175438
0.3,Ideal,E,VS2,62.3,56.0,4.28,4.32,2.68,587.7784379327522
0.31,Ideal,G,VVS1,61.2,56.0,4.34,4.38,2.67,519.5284308442008
0.5,Premium,F,SI1,62.5,59.0,5.03,4.99,3.13,1626.3922611574394
0.36,Ideal,D,SI1,60.3,56.0,4.61,4.65,2.79,934.8602733197131
0.5,Ideal,H,VS1,62.6,53.0,5.09,5.14,3.2,1235.3127193826822
0.33,Very Good,I,VVS2,61.6,57.0,4.43,4.45,2.73,472.9305848247568
0.97,Very Good,G,VVS1,61.9,54.0,6.33,6.36,3.93,5592.577786426697
0.31,Ideal,F,IF,62.0,55.0,4.37,4.41,2.72,366.847964870698
0.31,Premium,H,VS1,62.4,58.0,4.34,4.28,2.69,356.67897458742254
1.51,Very Good,J,VS2,61.0,58.0,7.35,7.41,4.5,7886.3355364612
0.32,Good,I,VS2,63.2,56.0,4.32,4.38,2.75,607.477790517708
1.43,Very Good,J,VS2,62.8,56.0,7.13,7.19,4.5,6973.958903048329
1.0,Very Good,G,VS2,62.9,56.0,6.27,6.42,3.99,6514.404184041992
1.32,Ideal,G,SI2,62.9,57.0,6.98,6.94,4.38,8480.195897715825
0.77,Very Good,D,VS2,63.0,58.0,5.81,5.85,3.67,3896.4052208032354
0.23,Very Good,E,VVS1,60.2,59.0,3.97,4.01,2.4,309.4175242433248
1.7,Very Good,J,SI1,63.2,57.0,7.63,7.55,4.8,8557.849265768393
0.33,Very Good,G,VVS1,61.2,57.0,4.47,4.5,2.74,545.1278220203294
1.06,Ideal,F,I1,62.1,55.0,6.54,6.57,4.07,6203.625953134622
0.7,Good,F,SI1,63.8,58.0,5.56,5.67,3.58,3024.280850592348
1.01,Very Good,G,SI2,63.0,58.0,6.29,6.34,3.98,6149.248738915499
1.1,Premium,H,VS2,62.5,58.0,6.59,6.54,4.1,5586.4629537979845
0.51,Very Good,F,SI2,62.7,56.0,5.07,5.1,3.19,1599.4924269465419
2.01,Very Good,I,VS1,59.7,63.0,8.24,8.15,4.89,12880.91067557009
0.32,Ideal,G,VS1,62.3,56.0,4.39,4.37,2.73,263.4611550858267
1.01,Good,E,SI1,63.3,57.0,6.33,6.37,4.02,5947.490001484794
1.51,Premium,J,VS2,59.6,60.0,7.58,7.48,4.49,7526.893977244129
0.32,Premium,D,SI2,62.5,58.0,4.38,4.33,2.72,445.35222531687805
0.32,Very Good,I,VS2,63.2,56.0,4.38,4.32,2.75,-32.82140177922247
1.2,Ideal,I,SI1,62.6,58.0,6.74,6.71,4.21,5865.170413302286
0.42,Premium,G,VS2,60.1,61.0,4.84,4.81,2.9,888.267929598109
2.02,Ideal,F,SI2,62.7,57.0,8.07,7.93,5.03,16340.384870620317
0.34,Premium,I,SI1,60.2,59.0,4.55,4.52,2.73,239.23251365619672
0.52,Very Good,G,VS1,62.2,63.0,5.22,5.13,3.22,1211.928041875514
1.09,Premium,I,VS2,61.3,58.0,6.63,6.58,4.05,4823.340475714244
0.72,Premium,G,VS2,62.9,57.0,5.73,5.65,3.58,2904.032017936206
1.56,Ideal,G,VS1,61.3,56.0,7.46,7.51,4.59,11166.453520477604
0.39,Ideal,E,VS2,60.5,56.0,4.75,4.77,2.88,817.4199272351152
1.04,Premium,I,SI1,62.5,62.0,6.45,6.39,4.01,4404.672610404426
0.97,Very Good,G,SI1,60.2,61.0,6.4,6.46,3.87,5726.414804794205
1.4,Premium,F,VS2,60.7,58.0,7.26,7.17,4.38,9700.013308483263
0.36,Ideal,H,VS2,62.1,55.0,4.61,4.57,2.85,494.6863908498931
0.71,Ideal,E,SI1,61.8,57.0,5.72,5.76,3.55,3127.2412238429556
1.01,Good,E,VS2,63.7,56.0,6.29,6.27,4.0,6030.8860546486685
0.4,Ideal,I,SI1,61.6,56.0,4.68,4.74,2.9,953.7792670852496
0.26,Very Good,E,VS1,63.0,59.0,4.03,4.06,2.55,577.4288127730388
0.33,Ideal,H,SI2,61.1,57.0,4.46,4.48,2.73,439.9065641861698
0.34,Premium,G,VS2,62.4,59.0,4.47,4.41,2.77,211.43738874830706
0.5,Ideal,E,SI1,60.6,59.0,5.13,5.16,3.12,1511.828985039826
0.33,Ideal,F,SI2,61.4,57.0,4.44,4.48,2.74,542.4818752744259
0.83,Ideal,H,VS2,61.6,55.0,6.04,6.08,3.73,3485.954163194182
0.31,Premium,F,VS2,61.3,59.0,4.34,4.31,2.65,543.3778130075716
0.3,Ideal,G,VVS2,61.1,57.0,4.32,4.35,2.65,387.00616603754224
0.71,Very Good,I,VS1,61.1,57.0,5.75,5.8,3.53,2463.130398301374
1.58,Ideal,F,SI1,60.3,56.0,7.56,7.62,4.58,11516.40364004432
0.7,Ideal,H,SI1,62.5,56.0,5.64,5.69,3.54,2596.8318298576487
1.01,Ideal,I,VS2,61.3,53.0,6.52,6.54,4.0,4369.012494442789
0.61,Very Good,H,VVS2,61.4,57.0,5.46,5.5,3.36,1962.7572189111377
1.0,Premium,F,VS2,58.6,61.0,6.53,6.5,3.82,5874.445930658432
0.9,Very Good,E,SI1,61.7,58.0,6.15,6.2,3.81,4827.492799174169
0.9,Ideal,G,SI2,61.4,56.0,6.19,6.23,3.81,5028.332649376806
0.42,Very Good,I,VS1,60.4,60.0,4.82,4.88,2.93,1007.1340156397173
1.23,Ideal,G,VVS2,62.7,56.0,6.81,6.84,4.28,7974.0150149073415
0.78,Very Good,F,VS1,63.3,56.0,5.84,5.89,3.71,3640.4855072231735
0.9,Good,G,SI2,63.3,59.0,6.07,6.12,3.86,5132.84482513044
1.51,Ideal,J,VS2,61.1,57.0,7.36,7.3,4.48,7598.625700886596
0.33,Ideal,G,VS2,61.2,55.0,4.46,4.49,2.74,553.2373485651758
0.7,Very Good,F,VVS1,63.3,62.0,5.67,5.57,3.56,3000.9741379466695
1.09,Ideal,D,SI1,61.9,57.0,6.57,6.61,4.08,6793.417378837934
1.08,Premium,I,SI1,62.2,58.0,6.6,6.56,4.09,4693.7345831999155
0.3,Ideal,H,VVS2,62.1,54.0,4.32,4.35,2.69,269.44303786313594
0.46,Very Good,F,SI1,63.1,56.0,4.9,4.87,3.08,1283.602845809225
0.3,Ideal,E,VVS2,62.1,54.0,4.32,4.35,2.69,501.1058816089162
1.24,Very Good,J,SI2,60.4,61.0,6.85,6.92,4.16,6047.293028752798
1.15,Very Good,H,SI1,62.4,57.0,6.68,6.71,4.18,5979.802909729361
1.22,Ideal,H,SI2,61.7,56.0,6.91,6.83,4.24,6490.730331889178
1.03,Premium,H,SI1,62.5,59.0,6.46,6.41,4.02,5008.904682919472
0.3,Ideal,G,VS2,61.9,57.0,4.26,4.3,2.65,483.1016902685283
0.27,Ideal,F,IF,61.8,55.0,4.16,4.19,2.58,276.1294398862274
0.71,Ideal,G,VVS1,62.8,56.0,5.71,5.76,3.6,3403.4544563991385
1.04,Very Good,F,SI2,63.2,58.0,6.39,6.34,4.02,6174.268019022749
1.14,Ideal,G,VVS1,61.1,58.0,6.74,6.77,4.13,7094.910819663455
0.74,Very Good,E,SI2,63.1,57.0,5.8,5.76,3.65,3355.7280663482
1.05,Very Good,F,IF,59.7,55.0,6.66,6.73,4.0,6083.378555422166
1.12,Fair,I,SI2,64.6,57.0,6.5,6.47,4.19,5136.217060142635
1.1,Ideal,H,SI2,63.1,58.0,6.54,6.53,4.12,5605.484765273644
0.31,Premium,D,SI1,60.0,61.0,4.43,4.41,2.65,477.2249603504456
0.71,Very Good,H,SI1,60.7,60.0,5.73,5.76,3.49,2697.9473694537783
1.01,Premium,F,VS1,62.4,61.0,6.39,6.36,3.98,5830.500353382896
0.33,Very Good,G,VVS2,60.9,59.0,4.45,4.49,2.72,624.8814431704975
0.91,Good,D,SI1,63.1,61.0,6.1,6.16,3.87,5222.384781234699
0.5,Premium,F,VS2,61.4,60.0,5.13,5.17,3.16,1461.808124426775
0.27,Very Good,E,VVS2,61.8,59.0,4.14,4.18,2.57,482.0691879393662
0.32,Ideal,F,VS2,62.4,54.0,4.38,4.4,2.74,461.74907835157865
0.55,Ideal,E,SI1,60.8,56.0,5.31,5.34,3.24,1810.161675069537
0.52,Ideal,I,VVS2,62.2,57.0,5.18,5.11,3.2,728.0660333311789
1.5,Very Good,G,VS1,62.4,57.0,7.24,7.31,4.54,10775.5854059364
0.41,Good,G,SI1,64.3,54.0,4.72,4.68,3.02,724.1675085499351
0.32,Premium,G,VS2,62.1,60.0,4.34,4.39,2.71,652.1735456419806
0.3,Ideal,F,VS1,62.3,56.0,4.26,4.28,2.66,448.6691435716748
0.59,Very Good,E,SI2,63.8,57.0,5.31,5.34,3.4,2343.3990825690853
2.11,Premium,J,SI1,62.4,58.0,8.27,8.17,5.13,11907.250580125834
0.52,Ideal,E,SI1,60.7,55.0,5.23,5.22,3.18,1567.4900958075932
0.8,Very Good,F,VS1,63.8,55.0,5.84,5.89,3.74,3860.734050074938
0.29,Very Good,G,VVS1,61.5,57.0,4.24,4.27,2.62,358.6275270111496
0.31,Very Good,G,VVS1,62.6,61.0,4.28,4.31,2.69,504.65102205279595
1.7,Premium,I,VS2,61.3,59.0,7.69,7.59,4.68,9909.76994423163
0.32,Ideal,D,SI1,61.5,56.0,4.42,4.39,2.71,488.70680295694
1.09,Ideal,E,SI1,61.1,55.0,6.7,6.66,4.08,6265.949580358347
1.5,Ideal,F,SI1,61.8,56.0,7.27,7.34,4.52,10782.262777064067
1.01,Good,E,SI1,63.7,58.0,6.32,6.36,4.04,5965.613972917048
0.51,Good,G,VVS2,57.6,56.0,5.27,5.35,3.06,1989.203082259267
0.35,Good,E,VS1,61.3,65.0,4.51,4.53,2.77,783.6310874403252
2.02,Ideal,J,SI1,62.7,54.2,8.03,8.08,5.05,11594.224137738007
0.9,Very Good,E,SI1,62.6,58.0,6.11,6.15,3.84,4906.803306090442
1.0,Good,G,VS2,56.6,61.0,6.65,6.61,3.75,5498.067678244408
1.02,Ideal,F,VS2,62.1,57.0,6.44,6.37,3.98,5931.375890980055
0.33,Ideal,I,SI1,61.3,56.0,4.44,4.47,2.73,511.71742567894853
1.5,Premium,E,VS1,59.5,61.0,7.46,7.43,4.43,10320.407753470317
0.59,Ideal,F,SI1,62.3,54.0,5.37,5.41,3.36,2106.7131029232955
0.3,Ideal,F,VS2,61.9,54.0,4.29,4.33,2.67,398.0800870073572
0.4,Ideal,D,VS2,61.7,56.0,4.72,4.74,2.92,1099.4746847772994
0.61,Ideal,D,VS2,61.0,57.0,5.49,5.53,3.36,2570.491729936758
0.5,Very Good,D,VS2,59.1,59.0,5.19,5.24,3.08,1858.920439490314
1.12,Premium,H,SI1,61.6,59.0,6.63,6.67,4.1,5787.250219292665
0.53,Ideal,D,IF,61.5,54.0,5.27,5.21,3.22,1637.5862889161563
1.01,Ideal,F,VS1,61.8,57.0,6.41,6.46,3.98,5797.540645670872
0.31,Good,I,VVS1,63.1,59.0,4.25,4.31,2.7,652.4374672633203
2.06,Ideal,I,SI2,62.3,57.0,8.2,8.12,5.09,13185.809114895885
1.14,Ideal,H,SI1,61.6,56.0,6.72,6.74,4.14,5885.2032843092775
0.3,Ideal,F,VVS1,62.3,56.0,4.3,4.34,2.69,349.99814861235245
0.74,Good,J,VS2,60.6,62.6,5.79,5.85,3.53,2508.9669988674855
1.18,Premium,G,SI2,61.4,58.0,6.82,6.77,4.17,7087.931905544314
1.01,Premium,E,VS1,60.8,59.0,6.46,6.42,3.92,5682.430175235237
0.7,Fair,H,VVS2,64.5,65.0,5.52,5.45,3.54,2683.0237677250807
0.41,Very Good,H,VS1,62.0,56.0,4.74,4.78,2.95,829.7338309082343
1.22,Very Good,H,SI1,63.5,55.0,6.78,6.73,4.29,6535.541004348744
0.37,Premium,E,VS2,60.6,58.0,4.65,4.62,2.81,757.1177758375579
1.09,Premium,H,SI2,59.6,61.0,6.69,6.63,3.97,5558.404314475168
0.78,Very Good,F,SI1,62.4,58.0,5.83,5.86,3.65,3770.086048787679
1.07,Ideal,G,VVS2,62.4,55.6,6.48,6.55,4.07,6722.006486741735
0.4,Premium,E,VVS2,61.4,56.0,4.81,4.74,2.93,816.3531181046146
1.71,Very Good,D,SI2,62.1,58.0,7.56,7.64,4.72,13150.963837505822
0.28,Very Good,E,VS2,63.0,59.0,4.11,4.15,2.6,680.2461000020512
0.32,Ideal,E,VS2,61.5,56.0,4.43,4.45,2.73,540.6898271491709
0.34,Ideal,J,VS1,61.9,53.9,4.5,4.53,2.79,229.98988064527293
0.32,Ideal,J,VVS1,62.3,54.0,4.41,4.43,2.75,91.31006059398169
0.3,Ideal,H,VVS1,61.3,57.0,4.32,4.36,2.66,308.91262198969935
0.77,Good,H,VVS2,64.3,57.9,5.7,5.86,3.71,3126.7275059261106
0.3,Ideal,I,VVS1,61.1,57.0,4.36,4.32,2.65,37.52879895006845
0.9,Good,G,VS2,62.1,59.0,6.02,6.16,3.78,5664.72255490612
1.02,Good,F,SI1,63.2,59.0,6.35,6.38,4.02,5917.5924625119915
0.7,Very Good,F,SI1,61.1,57.0,5.7,5.73,3.49,3085.9506365840816
0.43,Premium,F,VS2,59.8,58.0,4.89,4.94,2.94,1132.6398908118672
1.22,Ideal,I,SI1,60.8,57.0,6.95,6.89,4.21,5766.424991414863
1.02,Very Good,J,SI2,62.6,60.0,6.39,6.42,4.01,3967.0502947239406
0.31,Ideal,I,IF,62.2,54.0,4.39,4.36,2.72,38.99192256647257
0.9,Premium,I,SI2,60.6,60.0,6.23,6.28,3.79,3846.883924725819
1.51,Ideal,G,VVS2,60.5,56.0,7.45,7.42,4.5,10280.493261105701
0.41,Very Good,D,SI1,63.0,56.0,4.75,4.8,3.01,1148.2444505384924
1.01,Ideal,G,VS2,62.4,56.0,6.42,6.39,4.0,5648.22177103867
2.03,Premium,J,SI1,60.1,58.0,8.26,8.21,4.95,11814.418484877591
